"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa05133"	"Pertussis"	"4.594"	"96"	"61.385"	"7.535"
"hsa05140"	"Leishmaniasis"	"4.58"	"80"	"49.544"	"6.649"
"hsa04010"	"MAPK signaling pathway"	"4.549"	"289"	"224.207"	"14.243"
"hsa04910"	"Insulin signaling pathway"	"4.395"	"168"	"121.795"	"10.513"
"hsa04918"	"Thyroid hormone synthesis"	"4.325"	"59"	"34.215"	"5.731"
"hsa04921"	"Oxytocin signaling pathway"	"4.285"	"149"	"106.482"	"9.922"
"hsa04970"	"Salivary secretion"	"4.149"	"57"	"34.01"	"5.542"
"hsa05323"	"Rheumatoid arthritis"	"4.03"	"76"	"49.395"	"6.602"
"hsa04210"	"Apoptosis"	"3.927"	"172"	"131.102"	"10.414"
"hsa04912"	"GnRH signaling pathway"	"3.926"	"108"	"75.332"	"8.322"
"hsa04218"	"Cellular senescence"	"3.879"	"204"	"156.836"	"12.16"
"hsa00790"	"Folate biosynthesis"	"3.871"	"14"	"5.347"	"2.235"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"3.739"	"14"	"5.652"	"2.232"
"hsa04625"	"C-type lectin receptor signaling pathway"	"3.711"	"115"	"82.678"	"8.71"
"hsa02010"	"ABC transporters"	"3.678"	"13"	"4.966"	"2.184"
"hsa00053"	"Ascorbate and aldarate metabolism"	"3.678"	"19"	"8.655"	"2.813"
"hsa00071"	"Fatty acid degradation"	"3.551"	"30"	"16.504"	"3.801"
"hsa04270"	"Vascular smooth muscle contraction"	"3.499"	"96"	"68.055"	"7.987"
"hsa04915"	"Estrogen signaling pathway"	"3.455"	"207"	"165.068"	"12.135"
"hsa05132"	"Salmonella infection"	"3.445"	"106"	"76.784"	"8.48"
"hsa04722"	"Neurotrophin signaling pathway"	"3.392"	"153"	"118.839"	"10.071"
"hsa03013"	"RNA transport"	"3.322"	"240"	"196.865"	"12.985"
"hsa04022"	"cGMP-PKG signaling pathway"	"3.32"	"132"	"100.176"	"9.584"
"hsa03410"	"Base excision repair"	"3.259"	"26"	"14.063"	"3.663"
"hsa04114"	"Oocyte meiosis"	"3.254"	"160"	"124.527"	"10.903"
"hsa05152"	"Tuberculosis"	"3.239"	"135"	"103.423"	"9.75"
"hsa04668"	"TNF signaling pathway"	"3.199"	"108"	"81.06"	"8.422"
"hsa00310"	"Lysine degradation"	"3.183"	"40"	"24.776"	"4.783"
"hsa03020"	"RNA polymerase"	"3.104"	"65"	"45.225"	"6.37"
"hsa03018"	"RNA degradation"	"3.099"	"103"	"76.964"	"8.402"
"hsa04930"	"Type II diabetes mellitus"	"3.07"	"56"	"37.336"	"6.079"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"3.061"	"61"	"41.991"	"6.211"
"hsa05031"	"Amphetamine addiction"	"3.015"	"79"	"57.593"	"7.1"
"hsa04213"	"Longevity regulating pathway - multiple species"	"2.989"	"122"	"94.547"	"9.185"
"hsa04721"	"Synaptic vesicle cycle"	"2.989"	"73"	"52.269"	"6.937"
"hsa04720"	"Long-term potentiation"	"2.881"	"84"	"62.355"	"7.512"
"hsa04216"	"Ferroptosis"	"2.854"	"38"	"24.447"	"4.749"
"hsa03420"	"Nucleotide excision repair"	"2.735"	"67"	"49.254"	"6.489"
"hsa04657"	"IL-17 signaling pathway"	"2.722"	"109"	"85.214"	"8.739"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"2.699"	"91"	"68.64"	"8.283"
"hsa04728"	"Dopaminergic synapse"	"2.692"	"132"	"104.659"	"10.157"
"hsa05416"	"Viral myocarditis"	"2.664"	"51"	"35.472"	"5.829"
"hsa04380"	"Osteoclast differentiation"	"2.662"	"111"	"87.37"	"8.877"
"hsa04620"	"Toll-like receptor signaling pathway"	"2.571"	"88"	"68.113"	"7.734"
"hsa04150"	"mTOR signaling pathway"	"2.529"	"125"	"100.579"	"9.656"
"hsa04659"	"Th17 cell differentiation"	"2.436"	"109"	"87.355"	"8.886"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"2.391"	"102"	"80.888"	"8.83"
"hsa00450"	"Selenocompound metabolism"	"2.388"	"7"	"2.934"	"1.703"
"hsa04071"	"Sphingolipid signaling pathway"	"2.384"	"122"	"98.714"	"9.767"
"hsa04917"	"Prolactin signaling pathway"	"2.343"	"84"	"65.379"	"7.947"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"2.208"	"5"	"1.958"	"1.378"
"hsa04658"	"Th1 and Th2 cell differentiation"	"2.085"	"75"	"59.554"	"7.409"
"hsa04152"	"AMPK signaling pathway"	"2.032"	"123"	"102.935"	"9.872"
"hsa04136"	"Autophagy - other"	"2.029"	"34"	"24.491"	"4.687"
"hsa00830"	"Retinol metabolism"	"1.99"	"17"	"10.793"	"3.12"
"hsa04611"	"Platelet activation"	"1.96"	"102"	"84.245"	"9.058"
"hsa04215"	"Apoptosis - multiple species"	"1.941"	"22"	"14.677"	"3.772"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"1.94"	"100"	"82.833"	"8.848"
"hsa05030"	"Cocaine addiction"	"1.849"	"51"	"39.811"	"6.05"
"hsa05162"	"Measles"	"1.818"	"147"	"127.824"	"10.548"
"hsa05131"	"Shigellosis"	"1.784"	"87"	"72.435"	"8.163"
"hsa03430"	"Mismatch repair"	"1.771"	"33"	"24.941"	"4.552"
"hsa00670"	"One carbon pool by folate"	"1.749"	"14"	"9.058"	"2.826"
"hsa04940"	"Type I diabetes mellitus"	"1.749"	"23"	"16.228"	"3.871"
"hsa04140"	"Autophagy - animal"	"1.743"	"102"	"86.305"	"9.002"
"hsa05216"	"Thyroid cancer"	"1.74"	"59"	"47.881"	"6.389"
"hsa04115"	"p53 signaling pathway"	"1.73"	"58"	"46.624"	"6.576"
"hsa04911"	"Insulin secretion"	"1.71"	"47"	"36.674"	"6.038"
"hsa05166"	"HTLV-I infection"	"1.705"	"219"	"196.198"	"13.374"
"hsa05203"	"Viral carcinogenesis"	"1.685"	"269"	"245.063"	"14.205"
"hsa03030"	"DNA replication"	"1.665"	"46"	"36.648"	"5.615"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"1.663"	"10"	"5.995"	"2.408"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"1.634"	"110"	"94.324"	"9.596"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"1.622"	"50"	"40.154"	"6.071"
"hsa00730"	"Thiamine metabolism"	"1.592"	"5"	"2.538"	"1.547"
"hsa04978"	"Mineral absorption"	"1.563"	"12"	"7.747"	"2.721"
"hsa03320"	"PPAR signaling pathway"	"1.524"	"62"	"51.961"	"6.589"
"hsa04020"	"Calcium signaling pathway"	"1.502"	"119"	"104.098"	"9.92"
"hsa04660"	"T cell receptor signaling pathway"	"1.472"	"102"	"89.099"	"8.763"
"hsa04068"	"FoxO signaling pathway"	"1.471"	"141"	"125.118"	"10.797"
"hsa05330"	"Allograft rejection"	"1.404"	"16"	"11.258"	"3.377"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"1.357"	"51"	"42.449"	"6.302"
"hsa05143"	"African trypanosomiasis"	"1.351"	"19"	"13.762"	"3.878"
"hsa04973"	"Carbohydrate digestion and absorption"	"1.33"	"22"	"16.602"	"4.06"
"hsa04979"	"Cholesterol metabolism"	"1.291"	"22"	"16.968"	"3.897"
"hsa04211"	"Longevity regulating pathway"	"1.268"	"76"	"65.929"	"7.941"
"hsa04370"	"VEGF signaling pathway"	"1.26"	"58"	"49.181"	"7"
"hsa04972"	"Pancreatic secretion"	"1.256"	"34"	"27.381"	"5.27"
"hsa04924"	"Renin secretion"	"1.234"	"46"	"38.577"	"6.016"
"hsa05332"	"Graft-versus-host disease"	"1.195"	"15"	"11.07"	"3.29"
"hsa04664"	"Fc epsilon RI signaling pathway"	"1.168"	"62"	"53.719"	"7.091"
"hsa04971"	"Gastric acid secretion"	"1.156"	"51"	"43.672"	"6.337"
"hsa04014"	"Ras signaling pathway"	"1.151"	"150"	"137.143"	"11.166"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"1.127"	"49"	"42.105"	"6.121"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"1.113"	"43"	"36.437"	"5.895"
"hsa00750"	"Vitamin B6 metabolism"	"1.111"	"2"	"0.889"	"0.956"
"hsa04931"	"Insulin resistance"	"1.018"	"81"	"72.848"	"8.01"
"hsa04670"	"Leukocyte transendothelial migration"	"0.988"	"77"	"68.811"	"8.291"
"hsa04976"	"Bile secretion"	"0.966"	"22"	"18.077"	"4.059"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.952"	"7"	"4.886"	"2.22"
"hsa05161"	"Hepatitis B"	"0.892"	"149"	"138.857"	"11.372"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"0.885"	"30"	"25.691"	"4.869"
"hsa00061"	"Fatty acid biosynthesis"	"0.85"	"8"	"6.029"	"2.319"
"hsa04510"	"Focal adhesion"	"0.846"	"145"	"135.625"	"11.083"
"hsa05160"	"Hepatitis C"	"0.822"	"109"	"101.1"	"9.61"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"0.821"	"4"	"2.676"	"1.614"
"hsa04390"	"Hippo signaling pathway"	"0.802"	"139"	"129.926"	"11.316"
"hsa00780"	"Biotin metabolism"	"0.772"	"1"	"0.228"	"0.471"
"hsa05205"	"Proteoglycans in cancer"	"0.765"	"177"	"167.815"	"12.013"
"hsa00120"	"Primary bile acid biosynthesis"	"0.752"	"5"	"3.625"	"1.828"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"0.739"	"30"	"26.296"	"5.01"
"hsa00511"	"Other glycan degradation"	"0.72"	"2"	"1.211"	"1.096"
"hsa04151"	"PI3K-Akt signaling pathway"	"0.709"	"257"	"246.614"	"14.651"
"hsa05211"	"Renal cell carcinoma"	"0.704"	"76"	"70.381"	"7.98"
"hsa05320"	"Autoimmune thyroid disease"	"0.666"	"15"	"12.635"	"3.552"
"hsa04520"	"Adherens junction"	"0.608"	"87"	"81.645"	"8.801"
"hsa04360"	"Axon guidance"	"0.543"	"95"	"90.161"	"8.912"
"hsa00785"	"Lipoic acid metabolism"	"0.529"	"1"	"0.471"	"0.674"
"hsa04919"	"Thyroid hormone signaling pathway"	"0.525"	"124"	"118.536"	"10.413"
"hsa04926"	"Relaxin signaling pathway"	"0.467"	"120"	"115.088"	"10.516"
"hsa05225"	"Hepatocellular carcinoma"	"0.425"	"127"	"122.643"	"10.261"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"0.425"	"2"	"1.49"	"1.199"
"hsa04144"	"Endocytosis"	"0.418"	"204"	"198.401"	"13.383"
"hsa03440"	"Homologous recombination"	"0.401"	"30"	"28.002"	"4.983"
"hsa05146"	"Amoebiasis"	"0.399"	"56"	"53.054"	"7.381"
"hsa00564"	"Glycerophospholipid metabolism"	"0.358"	"12"	"10.873"	"3.149"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"0.335"	"34"	"32.078"	"5.74"
"hsa04392"	"Hippo signaling pathway - multiple species"	"0.335"	"14"	"12.825"	"3.509"
"hsa04260"	"Cardiac muscle contraction"	"0.324"	"24"	"22.49"	"4.663"
"hsa04713"	"Circadian entrainment"	"0.31"	"62"	"59.642"	"7.614"
"hsa04730"	"Long-term depression"	"0.303"	"45"	"43.092"	"6.302"
"hsa04070"	"Phosphatidylinositol signaling system"	"0.287"	"32"	"30.485"	"5.272"
"hsa04137"	"Mitophagy - animal"	"0.283"	"70"	"67.844"	"7.619"
"hsa04810"	"Regulation of actin cytoskeleton"	"0.262"	"138"	"135.128"	"10.968"
"hsa04350"	"TGF-beta signaling pathway"	"0.228"	"72"	"70.121"	"8.241"
"hsa04950"	"Maturity onset diabetes of the young"	"0.219"	"20"	"19.094"	"4.132"
"hsa05322"	"Systemic lupus erythematosus"	"0.211"	"125"	"122.873"	"10.07"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"0.19"	"1"	"0.81"	"0.896"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"0.157"	"31"	"30.146"	"5.452"
"hsa04974"	"Protein digestion and absorption"	"0.134"	"10"	"9.58"	"3.129"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"0.131"	"2"	"1.826"	"1.325"
"hsa00531"	"Glycosaminoglycan degradation"	"0.124"	"1"	"0.876"	"0.951"
"hsa05310"	"Asthma"	"0.1"	"7"	"6.738"	"2.621"
"hsa04927"	"Cortisol synthesis and secretion"	"0.082"	"25"	"24.597"	"4.887"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"0.056"	"1"	"0.944"	"0.991"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"0.038"	"40"	"39.769"	"6.095"
"hsa04913"	"Ovarian steroidogenesis"	"0.012"	"15"	"14.955"	"3.702"
"hsa05219"	"Bladder cancer"	"-0.008"	"53"	"53.057"	"6.714"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.01"	"0"	"0.01"	"0.1"
"hsa00910"	"Nitrogen metabolism"	"-0.013"	"2"	"2.018"	"1.427"
"hsa03015"	"mRNA surveillance pathway"	"-0.019"	"108"	"108.193"	"10.006"
"hsa04371"	"Apelin signaling pathway"	"-0.04"	"98"	"98.383"	"9.55"
"hsa05033"	"Nicotine addiction"	"-0.079"	"6"	"6.19"	"2.39"
"hsa05231"	"Choline metabolism in cancer"	"-0.099"	"64"	"64.757"	"7.675"
"hsa00920"	"Sulfur metabolism"	"-0.108"	"1"	"1.108"	"1.003"
"hsa04310"	"Wnt signaling pathway"	"-0.134"	"109"	"110.349"	"10.079"
"hsa04744"	"Phototransduction"	"-0.183"	"14"	"14.654"	"3.57"
"hsa00592"	"alpha-Linolenic acid metabolism"	"-0.196"	"1"	"1.208"	"1.063"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-0.225"	"73"	"74.855"	"8.241"
"hsa04724"	"Glutamatergic synapse"	"-0.225"	"59"	"60.715"	"7.622"
"hsa04072"	"Phospholipase D signaling pathway"	"-0.242"	"86"	"88.236"	"9.23"
"hsa00565"	"Ether lipid metabolism"	"-0.245"	"3"	"3.448"	"1.829"
"hsa05034"	"Alcoholism"	"-0.273"	"185"	"188.405"	"12.486"
"hsa05210"	"Colorectal cancer"	"-0.294"	"90"	"92.69"	"9.159"
"hsa05168"	"Herpes simplex infection"	"-0.301"	"148"	"151.358"	"11.147"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-0.314"	"61"	"63.421"	"7.698"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-0.38"	"61"	"63.927"	"7.707"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-0.388"	"113"	"117.025"	"10.366"
"hsa05144"	"Malaria"	"-0.392"	"12"	"13.408"	"3.594"
"hsa00232"	"Caffeine metabolism"	"-0.432"	"0"	"0.432"	"0.659"
"hsa04012"	"ErbB signaling pathway"	"-0.447"	"85"	"88.981"	"8.908"
"hsa04662"	"B cell receptor signaling pathway"	"-0.448"	"63"	"66.512"	"7.843"
"hsa05214"	"Glioma"	"-0.465"	"71"	"74.896"	"8.37"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"-0.469"	"158"	"163.719"	"12.198"
"hsa04015"	"Rap1 signaling pathway"	"-0.521"	"117"	"122.685"	"10.913"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-0.521"	"0"	"0.521"	"0.703"
"hsa00740"	"Riboflavin metabolism"	"-0.548"	"0"	"0.548"	"0.771"
"hsa04122"	"Sulfur relay system"	"-0.548"	"1"	"1.721"	"1.316"
"hsa00140"	"Steroid hormone biosynthesis"	"-0.58"	"9"	"10.903"	"3.279"
"hsa04740"	"Olfactory transduction"	"-0.621"	"26"	"29.25"	"5.232"
"hsa05222"	"Small cell lung cancer"	"-0.657"	"75"	"80.55"	"8.451"
"hsa00562"	"Inositol phosphate metabolism"	"-0.715"	"15"	"17.895"	"4.048"
"hsa04064"	"NF-kappa B signaling pathway"	"-0.729"	"62"	"67.576"	"7.649"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.735"	"1"	"2.006"	"1.369"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.738"	"0"	"0.738"	"0.857"
"hsa04916"	"Melanogenesis"	"-0.769"	"57"	"62.78"	"7.517"
"hsa04977"	"Vitamin digestion and absorption"	"-0.803"	"1"	"2.156"	"1.44"
"hsa04024"	"cAMP signaling pathway"	"-0.823"	"125"	"134.017"	"10.962"
"hsa05200"	"Pathways in cancer"	"-0.835"	"340"	"354.345"	"17.173"
"hsa00591"	"Linoleic acid metabolism"	"-0.836"	"1"	"2.256"	"1.502"
"hsa04672"	"Intestinal immune network for IgA production"	"-0.849"	"12"	"15.351"	"3.949"
"hsa04727"	"GABAergic synapse"	"-0.853"	"40"	"45.375"	"6.304"
"hsa04340"	"Hedgehog signaling pathway"	"-0.867"	"38"	"43.539"	"6.386"
"hsa05221"	"Acute myeloid leukemia"	"-0.888"	"54"	"60.486"	"7.302"
"hsa05215"	"Prostate cancer"	"-0.896"	"98"	"106.639"	"9.645"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-0.905"	"1"	"2.476"	"1.632"
"hsa05165"	"Human papillomavirus infection"	"-0.914"	"199"	"211.354"	"13.517"
"hsa05223"	"Non-small cell lung cancer"	"-0.933"	"58"	"65.399"	"7.926"
"hsa05218"	"Melanoma"	"-0.952"	"51"	"58.1"	"7.454"
"hsa05212"	"Pancreatic cancer"	"-0.977"	"70"	"78.429"	"8.629"
"hsa03450"	"Non-homologous end-joining"	"-1.066"	"5"	"7.956"	"2.774"
"hsa04710"	"Circadian rhythm"	"-1.101"	"24"	"29.853"	"5.314"
"hsa05213"	"Endometrial cancer"	"-1.121"	"57"	"65.453"	"7.541"
"hsa04725"	"Cholinergic synapse"	"-1.15"	"58"	"67.288"	"8.073"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-1.18"	"0"	"1.469"	"1.244"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.186"	"0"	"1.42"	"1.197"
"hsa00510"	"N-Glycan biosynthesis"	"-1.2"	"5"	"8.443"	"2.869"
"hsa04640"	"Hematopoietic cell lineage"	"-1.274"	"15"	"20.499"	"4.317"
"hsa05340"	"Primary immunodeficiency"	"-1.287"	"7"	"11.117"	"3.199"
"hsa00100"	"Steroid biosynthesis"	"-1.324"	"2"	"4.948"	"2.226"
"hsa04512"	"ECM-receptor interaction"	"-1.333"	"13"	"18.556"	"4.169"
"hsa00600"	"Sphingolipid metabolism"	"-1.361"	"2"	"4.908"	"2.136"
"hsa00062"	"Fatty acid elongation"	"-1.395"	"2"	"5.115"	"2.234"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.399"	"0"	"1.927"	"1.378"
"hsa04920"	"Adipocytokine signaling pathway"	"-1.441"	"36"	"45.449"	"6.557"
"hsa04614"	"Renin-angiotensin system"	"-1.453"	"2"	"5.269"	"2.25"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-1.479"	"0"	"2.137"	"1.444"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.609"	"0"	"2.47"	"1.535"
"hsa03060"	"Protein export"	"-1.609"	"11"	"17.749"	"4.196"
"hsa04110"	"Cell cycle"	"-1.623"	"138"	"157.017"	"11.72"
"hsa03460"	"Fanconi anemia pathway"	"-1.69"	"21"	"29.429"	"4.988"
"hsa05220"	"Chronic myeloid leukemia"	"-1.772"	"77"	"93.245"	"9.168"
"hsa04726"	"Serotonergic synapse"	"-1.789"	"52"	"66.26"	"7.972"
"hsa05206"	"MicroRNAs in cancer"	"-1.829"	"107"	"125.935"	"10.355"
"hsa04610"	"Complement and coagulation cascades"	"-1.905"	"11"	"19.394"	"4.407"
"hsa04630"	"Jak-STAT signaling pathway"	"-1.914"	"49"	"63.85"	"7.76"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-1.957"	"74"	"91.885"	"9.137"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.039"	"0"	"3.992"	"1.957"
"hsa04934"	"Cushing's syndrome"	"-2.155"	"66"	"84.895"	"8.768"
"hsa05202"	"Transcriptional misregulation in cancer"	"-2.158"	"98"	"119.349"	"9.892"
"hsa05150"	"Staphylococcus aureus infection"	"-2.267"	"7"	"16.187"	"4.052"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-2.39"	"0"	"5.516"	"2.308"
"hsa05224"	"Breast cancer"	"-2.392"	"90"	"113.294"	"9.74"
"hsa04142"	"Lysosome"	"-2.412"	"19"	"32.231"	"5.485"
"hsa04330"	"Notch signaling pathway"	"-2.44"	"21"	"34.148"	"5.39"
"hsa03010"	"Ribosome"	"-2.646"	"61"	"83.736"	"8.593"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-2.725"	"17"	"32.343"	"5.631"
"hsa05226"	"Gastric cancer"	"-2.735"	"79"	"105.582"	"9.721"
"hsa05217"	"Basal cell carcinoma"	"-2.964"	"12"	"26.289"	"4.821"
"hsa05032"	"Morphine addiction"	"-3.496"	"19"	"39.764"	"5.939"
