"ID"	"Pathway"	"Z-score"
"hsa04810"	"Regulation of actin cytoskeleton"	"0.262"
"hsa04350"	"TGF-beta signaling pathway"	"0.228"
"hsa04950"	"Maturity onset diabetes of the young"	"0.219"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"0.212"
"hsa05322"	"Systemic lupus erythematosus"	"0.211"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"0.157"
"hsa04974"	"Protein digestion and absorption"	"0.134"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"0.131"
"hsa00531"	"Glycosaminoglycan degradation"	"0.13"
"hsa05310"	"Asthma"	"0.1"
"hsa04927"	"Cortisol synthesis and secretion"	"0.082"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"0.057"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"0.038"
"hsa04913"	"Ovarian steroidogenesis"	"0.012"
"hsa05219"	"Bladder cancer"	"-0.008"
"hsa00910"	"Nitrogen metabolism"	"-0.013"
"hsa03015"	"mRNA surveillance pathway"	"-0.019"
"hsa04371"	"Apelin signaling pathway"	"-0.04"
"hsa05033"	"Nicotine addiction"	"-0.079"
"hsa05231"	"Choline metabolism in cancer"	"-0.099"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.1"
"hsa00920"	"Sulfur metabolism"	"-0.108"
"hsa04310"	"Wnt signaling pathway"	"-0.134"
"hsa04744"	"Phototransduction"	"-0.183"
"hsa00592"	"alpha-Linolenic acid metabolism"	"-0.196"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-0.225"
"hsa04724"	"Glutamatergic synapse"	"-0.225"
"hsa04072"	"Phospholipase D signaling pathway"	"-0.242"
"hsa00565"	"Ether lipid metabolism"	"-0.245"
"hsa05034"	"Alcoholism"	"-0.273"
"hsa05210"	"Colorectal cancer"	"-0.294"
"hsa05168"	"Herpes simplex infection"	"-0.301"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-0.314"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-0.38"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-0.388"
"hsa05144"	"Malaria"	"-0.392"
"hsa04012"	"ErbB signaling pathway"	"-0.447"
"hsa04662"	"B cell receptor signaling pathway"	"-0.448"
"hsa05214"	"Glioma"	"-0.465"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"-0.469"
"hsa04015"	"Rap1 signaling pathway"	"-0.521"
"hsa04122"	"Sulfur relay system"	"-0.548"
"hsa00140"	"Steroid hormone biosynthesis"	"-0.58"
"hsa04740"	"Olfactory transduction"	"-0.621"
"hsa00232"	"Caffeine metabolism"	"-0.656"
"hsa05222"	"Small cell lung cancer"	"-0.657"
"hsa00740"	"Riboflavin metabolism"	"-0.711"
"hsa00562"	"Inositol phosphate metabolism"	"-0.715"
"hsa04064"	"NF-kappa B signaling pathway"	"-0.729"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.735"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-0.741"
"hsa04916"	"Melanogenesis"	"-0.769"
"hsa04977"	"Vitamin digestion and absorption"	"-0.803"
"hsa04024"	"cAMP signaling pathway"	"-0.823"
"hsa05200"	"Pathways in cancer"	"-0.835"
"hsa00591"	"Linoleic acid metabolism"	"-0.836"
"hsa04672"	"Intestinal immune network for IgA production"	"-0.849"
"hsa04727"	"GABAergic synapse"	"-0.853"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.861"
"hsa04340"	"Hedgehog signaling pathway"	"-0.867"
"hsa05221"	"Acute myeloid leukemia"	"-0.888"
"hsa05215"	"Prostate cancer"	"-0.896"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-0.905"
"hsa05165"	"Human papillomavirus infection"	"-0.914"
"hsa05223"	"Non-small cell lung cancer"	"-0.933"
"hsa05218"	"Melanoma"	"-0.952"
"hsa05212"	"Pancreatic cancer"	"-0.977"
"hsa03450"	"Non-homologous end-joining"	"-1.066"
"hsa04710"	"Circadian rhythm"	"-1.101"
"hsa05213"	"Endometrial cancer"	"-1.121"
"hsa04725"	"Cholinergic synapse"	"-1.15"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-1.18"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.186"
"hsa00510"	"N-Glycan biosynthesis"	"-1.2"
"hsa04640"	"Hematopoietic cell lineage"	"-1.274"
"hsa05340"	"Primary immunodeficiency"	"-1.287"
"hsa00100"	"Steroid biosynthesis"	"-1.324"
"hsa04512"	"ECM-receptor interaction"	"-1.333"
"hsa00600"	"Sphingolipid metabolism"	"-1.361"
"hsa00062"	"Fatty acid elongation"	"-1.395"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.399"
"hsa04920"	"Adipocytokine signaling pathway"	"-1.441"
"hsa04614"	"Renin-angiotensin system"	"-1.453"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-1.479"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.609"
"hsa03060"	"Protein export"	"-1.609"
"hsa04110"	"Cell cycle"	"-1.623"
"hsa03460"	"Fanconi anemia pathway"	"-1.69"
"hsa05220"	"Chronic myeloid leukemia"	"-1.772"
"hsa04726"	"Serotonergic synapse"	"-1.789"
"hsa05206"	"MicroRNAs in cancer"	"-1.829"
"hsa04610"	"Complement and coagulation cascades"	"-1.905"
"hsa04630"	"Jak-STAT signaling pathway"	"-1.914"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-1.957"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.039"
"hsa04934"	"Cushing,s syndrome"	"-2.155"
"hsa05202"	"Transcriptional misregulation in cancer"	"-2.158"
"hsa05150"	"Staphylococcus aureus infection"	"-2.267"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-2.39"
"hsa05224"	"Breast cancer"	"-2.392"
"hsa04142"	"Lysosome"	"-2.412"
"hsa04330"	"Notch signaling pathway"	"-2.44"
"hsa03010"	"Ribosome"	"-2.646"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-2.725"
"hsa05226"	"Gastric cancer"	"-2.735"
"hsa05217"	"Basal cell carcinoma"	"-2.964"
"hsa05032"	"Morphine addiction"	"-3.496"
"hsa03040"	"Spliceosome"	"-3.618"
"hsa04130"	"SNARE interactions in vesicular transport"	"-3.727"
"hsa04742"	"Taste transduction"	"-4.464"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-4.837"
"hsa04062"	"Chemokine signaling pathway"	"-5.299"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-10.472"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-10.89"
