"Pathway"	"Z-score"
"Pantothenate and CoA biosynthesis"	"-0.169"
"Primary bile acid biosynthesis"	"-0.17"
"Ascorbate and aldarate metabolism"	"-0.173"
"Arginine biosynthesis"	"-0.175"
"Selenocompound metabolism"	"-0.175"
"Steroid biosynthesis"	"-0.176"
"Glycosaminoglycan degradation"	"-0.183"
"One carbon pool by folate"	"-0.183"
"Renin-angiotensin system"	"-0.183"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.186"
"Vitamin digestion and absorption"	"-0.189"
"Mannose type O-glycan biosynthesis"	"-0.191"
"Terpenoid backbone biosynthesis"	"-0.191"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.193"
"Protein export"	"-0.193"
"Histidine metabolism"	"-0.195"
"Mismatch repair"	"-0.196"
"Pentose and glucuronate interconversions"	"-0.198"
"alpha-Linolenic acid metabolism"	"-0.2"
"Biosynthesis of unsaturated fatty acids"	"-0.2"
"Proximal tubule bicarbonate reclamation"	"-0.201"
"Folate biosynthesis"	"-0.203"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.207"
"Glyoxylate and dicarboxylate metabolism"	"-0.212"
"Collecting duct acid secretion"	"-0.213"
"Phototransduction"	"-0.213"
"Nicotinate and nicotinamide metabolism"	"-0.214"
"Linoleic acid metabolism"	"-0.215"
"Asthma"	"-0.217"
"Citrate cycle (TCA cycle)"	"-0.219"
"Fatty acid elongation"	"-0.22"
"Butanoate metabolism"	"-0.221"
"Galactose metabolism"	"-0.221"
"Pentose phosphate pathway"	"-0.223"
"Hippo signaling pathway - multiple species"	"-0.224"
"Porphyrin and chlorophyll metabolism"	"-0.224"
"Base excision repair"	"-0.226"
"beta-Alanine metabolism"	"-0.227"
"Mucin type O-glycan biosynthesis"	"-0.229"
"RNA polymerase"	"-0.23"
"Fructose and mannose metabolism"	"-0.231"
"Propanoate metabolism"	"-0.234"
"Autophagy - other"	"-0.237"
"Tyrosine metabolism"	"-0.237"
"Starch and sucrose metabolism"	"-0.238"
"Apoptosis - multiple species"	"-0.242"
"Allograft rejection"	"-0.244"
"SNARE interactions in vesicular transport"	"-0.244"
"Primary immunodeficiency"	"-0.245"
"Alanine, aspartate and glutamate metabolism"	"-0.246"
"DNA replication"	"-0.248"
"Graft-versus-host disease"	"-0.252"
"Glycine, serine and threonine metabolism"	"-0.254"
"Nicotine addiction"	"-0.256"
"Ferroptosis"	"-0.26"
"Fat digestion and absorption"	"-0.262"
"Tryptophan metabolism"	"-0.262"
"Pyruvate metabolism"	"-0.264"
"Type I diabetes mellitus"	"-0.264"
"Homologous recombination"	"-0.266"
"Vasopressin-regulated water reabsorption"	"-0.27"
"ABC transporters"	"-0.271"
"Proteasome"	"-0.273"
"Aminoacyl-tRNA biosynthesis"	"-0.274"
"Cysteine and methionine metabolism"	"-0.274"
"Type II diabetes mellitus"	"-0.275"
"Carbohydrate digestion and absorption"	"-0.276"
"Fatty acid degradation"	"-0.276"
"Malaria"	"-0.277"
"Basal transcription factors"	"-0.278"
"Sphingolipid metabolism"	"-0.28"
"Intestinal immune network for IgA production"	"-0.283"
"Steroid hormone biosynthesis"	"-0.283"
"Valine, leucine and isoleucine degradation"	"-0.283"
"Ether lipid metabolism"	"-0.285"
"Amino sugar and nucleotide sugar metabolism"	"-0.286"
"Ovarian steroidogenesis"	"-0.287"
"Arginine and proline metabolism"	"-0.289"
"N-Glycan biosynthesis"	"-0.289"
"Autoimmune thyroid disease"	"-0.29"
"Glutathione metabolism"	"-0.291"
"Cocaine addiction"	"-0.293"
"Regulation of lipolysis in adipocytes"	"-0.296"
"Retinol metabolism"	"-0.296"
"Cholesterol metabolism"	"-0.297"
"Legionellosis"	"-0.297"
"Staphylococcus aureus infection"	"-0.297"
"Mineral absorption"	"-0.299"
"Amyotrophic lateral sclerosis (ALS)"	"-0.301"
"Lysine degradation"	"-0.308"
"Arachidonic acid metabolism"	"-0.31"
"Drug metabolism - cytochrome P450"	"-0.312"
"Cortisol synthesis and secretion"	"-0.315"
"Longevity regulating pathway - multiple species"	"-0.319"
"Metabolism of xenobiotics by cytochrome P450"	"-0.32"
"Cytosolic DNA-sensing pathway"	"-0.321"
"Renin secretion"	"-0.321"
"Glycerolipid metabolism"	"-0.324"
"Synaptic vesicle cycle"	"-0.326"
"Drug metabolism - other enzymes"	"-0.328"
"Central carbon metabolism in cancer"	"-0.329"
"Inflammatory bowel disease (IBD)"	"-0.329"
"Mitophagy - animal"	"-0.335"
"Adipocytokine signaling pathway"	"-0.336"
"Glycolysis / Gluconeogenesis"	"-0.336"
"Epithelial cell signaling in Helicobacter pylori infection"	"-0.337"
"Chemical carcinogenesis"	"-0.341"
"B cell receptor signaling pathway"	"-0.342"
"Bile secretion"	"-0.344"
"RIG-I-like receptor signaling pathway"	"-0.344"
"Inositol phosphate metabolism"	"-0.346"
"Antigen processing and presentation"	"-0.348"
"Leishmaniasis"	"-0.35"
"Bacterial invasion of epithelial cells"	"-0.353"
"Pertussis"	"-0.354"
"Ribosome biogenesis in eukaryotes"	"-0.361"
"RNA degradation"	"-0.364"
"Cardiac muscle contraction"	"-0.367"
"Complement and coagulation cascades"	"-0.367"
"ECM-receptor interaction"	"-0.372"
"Hypertrophic cardiomyopathy (HCM)"	"-0.373"
"Peroxisome"	"-0.375"
"Taste transduction"	"-0.378"
"Salmonella infection"	"-0.379"
"mRNA surveillance pathway"	"-0.382"
"Protein digestion and absorption"	"-0.385"
"Rheumatoid arthritis"	"-0.387"
"Longevity regulating pathway"	"-0.389"
"Dilated cardiomyopathy (DCM)"	"-0.39"
"Hematopoietic cell lineage"	"-0.394"
"IL-17 signaling pathway"	"-0.395"
"Progesterone-mediated oocyte maturation"	"-0.399"
"Pyrimidine metabolism"	"-0.4"
"Glycerophospholipid metabolism"	"-0.406"
"Chagas disease (American trypanosomiasis)"	"-0.411"
"NF-kappa B signaling pathway"	"-0.411"
"Toll-like receptor signaling pathway"	"-0.411"
"T cell receptor signaling pathway"	"-0.415"
"Glucagon signaling pathway"	"-0.418"
"Insulin resistance"	"-0.418"
"C-type lectin receptor signaling pathway"	"-0.421"
"Th17 cell differentiation"	"-0.423"
"Toxoplasmosis"	"-0.437"
"Platelet activation"	"-0.453"
"Osteoclast differentiation"	"-0.455"
"Lysosome"	"-0.46"
"Autophagy - animal"	"-0.464"
"Oxidative phosphorylation"	"-0.465"
"Hepatitis C"	"-0.466"
"Estrogen signaling pathway"	"-0.471"
"Systemic lupus erythematosus"	"-0.473"
"Spliceosome"	"-0.477"
"Apoptosis"	"-0.479"
"Insulin signaling pathway"	"-0.48"
"Parkinson's disease"	"-0.483"
"Fluid shear stress and atherosclerosis"	"-0.486"
"Ribosome"	"-0.487"
"Non-alcoholic fatty liver disease (NAFLD)"	"-0.491"
"Cell adhesion molecules (CAMs)"	"-0.494"
"Phagosome"	"-0.5"
"cGMP-PKG signaling pathway"	"-0.52"
"Necroptosis"	"-0.522"
"RNA transport"	"-0.525"
"Purine metabolism"	"-0.535"
"NOD-like receptor signaling pathway"	"-0.54"
"Transcriptional misregulation in cancer"	"-0.551"
"Tuberculosis"	"-0.553"
"Alcoholism"	"-0.555"
"Huntington's disease"	"-0.573"
"cAMP signaling pathway"	"-0.579"
"Epstein-Barr virus infection"	"-0.589"
"Regulation of actin cytoskeleton"	"-0.6"
"Thermogenesis"	"-0.613"
"Cytokine-cytokine receptor interaction"	"-0.656"
"Neuroactive ligand-receptor interaction"	"-0.689"
