"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"-1.024"	"80"	"89.533"	"9.306"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.034"	"4"	"6.568"	"2.484"
"hsa04211"	"Longevity regulating pathway"	"-1.041"	"65"	"73.607"	"8.271"
"hsa00270"	"Cysteine and methionine metabolism"	"-1.046"	"24"	"29.501"	"5.261"
"hsa05132"	"Salmonella infection"	"-1.076"	"75"	"84.355"	"8.69"
"hsa00360"	"Phenylalanine metabolism"	"-1.091"	"3"	"5.459"	"2.253"
"hsa04720"	"Long-term potentiation"	"-1.109"	"60"	"68.903"	"8.026"
"hsa04975"	"Fat digestion and absorption"	"-1.114"	"4"	"6.821"	"2.531"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-1.126"	"1"	"2.861"	"1.653"
"hsa03020"	"RNA polymerase"	"-1.134"	"42"	"49.247"	"6.393"
"hsa05133"	"Pertussis"	"-1.145"	"59"	"67.714"	"7.612"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-1.145"	"2"	"4.343"	"2.046"
"hsa00830"	"Retinol metabolism"	"-1.174"	"8"	"11.886"	"3.309"
"hsa00650"	"Butanoate metabolism"	"-1.222"	"3"	"5.961"	"2.424"
"hsa04744"	"Phototransduction"	"-1.224"	"11"	"15.639"	"3.791"
"hsa04145"	"Phagosome"	"-1.24"	"135"	"149.941"	"12.048"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-1.254"	"16"	"21.6"	"4.464"
"hsa00350"	"Tyrosine metabolism"	"-1.322"	"3"	"6.139"	"2.375"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-1.324"	"0"	"1.719"	"1.298"
"hsa05211"	"Renal cell carcinoma"	"-1.356"	"66"	"77.107"	"8.194"
"hsa05144"	"Malaria"	"-1.359"	"10"	"15.145"	"3.786"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-1.364"	"178"	"195.957"	"13.162"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-1.379"	"3"	"6.512"	"2.546"
"hsa00500"	"Starch and sucrose metabolism"	"-1.415"	"16"	"22.181"	"4.369"
"hsa00510"	"N-Glycan biosynthesis"	"-1.428"	"5"	"9.312"	"3.019"
"hsa00480"	"Glutathione metabolism"	"-1.432"	"9"	"14.42"	"3.785"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.496"	"0"	"1.961"	"1.311"
"hsa02010"	"ABC transporters"	"-1.519"	"2"	"5.439"	"2.264"
"hsa04640"	"Hematopoietic cell lineage"	"-1.521"	"16"	"23.25"	"4.766"
"hsa04740"	"Olfactory transduction"	"-1.536"	"23"	"30.831"	"5.098"
"hsa03050"	"Proteasome"	"-1.537"	"50"	"61.178"	"7.271"
"hsa00220"	"Arginine biosynthesis"	"-1.542"	"5"	"9.646"	"3.013"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-1.55"	"0"	"2.56"	"1.652"
"hsa00670"	"One carbon pool by folate"	"-1.569"	"5"	"9.745"	"3.023"
"hsa03440"	"Homologous recombination"	"-1.572"	"23"	"31.237"	"5.241"
"hsa05204"	"Chemical carcinogenesis"	"-1.582"	"10"	"16.324"	"3.996"
"hsa04730"	"Long-term depression"	"-1.59"	"37"	"47.653"	"6.701"
"hsa04972"	"Pancreatic secretion"	"-1.599"	"22"	"30.434"	"5.275"
"hsa04614"	"Renin-angiotensin system"	"-1.603"	"2"	"5.713"	"2.316"
"hsa04360"	"Axon guidance"	"-1.613"	"85"	"100.726"	"9.747"
"hsa04922"	"Glucagon signaling pathway"	"-1.637"	"79"	"93.342"	"8.764"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.651"	"0"	"2.921"	"1.77"
"hsa00240"	"Pyrimidine metabolism"	"-1.658"	"65"	"78.31"	"8.028"
"hsa04970"	"Salivary secretion"	"-1.663"	"28"	"37.836"	"5.915"
"hsa03022"	"Basal transcription factors"	"-1.681"	"39"	"50.444"	"6.81"
"hsa04270"	"Vascular smooth muscle contraction"	"-1.703"	"61"	"75.055"	"8.252"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-1.705"	"70"	"85.144"	"8.88"
"hsa00730"	"Thiamine metabolism"	"-1.715"	"0"	"2.777"	"1.619"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-1.721"	"6"	"11.629"	"3.27"
"hsa00380"	"Tryptophan metabolism"	"-1.724"	"10"	"16.736"	"3.906"
"hsa04913"	"Ovarian steroidogenesis"	"-1.746"	"10"	"17.038"	"4.03"
"hsa04921"	"Oxytocin signaling pathway"	"-1.772"	"98"	"116.38"	"10.372"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-1.893"	"91"	"109.691"	"9.874"
"hsa04130"	"SNARE interactions in vesicular transport"	"-1.901"	"11"	"19.407"	"4.423"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-1.914"	"3"	"8.3"	"2.77"
"hsa05032"	"Morphine addiction"	"-1.957"	"31"	"43.348"	"6.31"
"hsa00230"	"Purine metabolism"	"-1.978"	"73"	"90.89"	"9.045"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-1.996"	"7"	"14.416"	"3.716"
"hsa05323"	"Rheumatoid arthritis"	"-2.033"	"40"	"54.336"	"7.052"
"hsa00120"	"Primary bile acid biosynthesis"	"-2.039"	"0"	"4.179"	"2.05"
"hsa00062"	"Fatty acid elongation"	"-2.053"	"1"	"5.7"	"2.289"
"hsa04950"	"Maturity onset diabetes of the young"	"-2.069"	"11"	"19.748"	"4.229"
"hsa00640"	"Propanoate metabolism"	"-2.105"	"9"	"17.312"	"3.948"
"hsa05231"	"Choline metabolism in cancer"	"-2.108"	"54"	"70.656"	"7.901"
"hsa04071"	"Sphingolipid signaling pathway"	"-2.116"	"88"	"109.435"	"10.128"
"hsa04371"	"Apelin signaling pathway"	"-2.126"	"87"	"108.092"	"9.922"
"hsa05110"	"Vibrio cholerae infection"	"-2.138"	"46"	"62.012"	"7.489"
"hsa04926"	"Relaxin signaling pathway"	"-2.143"	"102"	"125.713"	"11.068"
"hsa05230"	"Central carbon metabolism in cancer"	"-2.153"	"74"	"94.068"	"9.322"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-2.173"	"31"	"44.09"	"6.024"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.174"	"0"	"4.589"	"2.111"
"hsa00330"	"Arginine and proline metabolism"	"-2.185"	"10"	"19.272"	"4.243"
"hsa05332"	"Graft-versus-host disease"	"-2.21"	"5"	"12.69"	"3.48"
"hsa04022"	"cGMP-PKG signaling pathway"	"-2.219"	"90"	"110.913"	"9.423"
"hsa04912"	"GnRH signaling pathway"	"-2.228"	"63"	"82.487"	"8.746"
"hsa05330"	"Allograft rejection"	"-2.259"	"5"	"12.973"	"3.529"
"hsa05143"	"African trypanosomiasis"	"-2.264"	"7"	"15.12"	"3.586"
"hsa04610"	"Complement and coagulation cascades"	"-2.266"	"11"	"21.619"	"4.686"
"hsa00620"	"Pyruvate metabolism"	"-2.336"	"23"	"36.718"	"5.872"
"hsa00140"	"Steroid hormone biosynthesis"	"-2.346"	"4"	"12.202"	"3.496"
"hsa05310"	"Asthma"	"-2.364"	"1"	"7.806"	"2.879"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-2.368"	"27"	"41.082"	"5.946"
"hsa04714"	"Thermogenesis"	"-2.461"	"90"	"115.274"	"10.271"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-2.515"	"146"	"178.124"	"12.771"
"hsa05146"	"Amoebiasis"	"-2.519"	"41"	"58.862"	"7.09"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"-2.551"	"31"	"47.104"	"6.313"
"hsa04672"	"Intestinal immune network for IgA production"	"-2.563"	"7"	"17.762"	"4.199"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-2.578"	"16"	"29.185"	"5.114"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-2.618"	"54"	"74.978"	"8.014"
"hsa04370"	"VEGF signaling pathway"	"-2.624"	"36"	"54.863"	"7.189"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-2.625"	"15"	"28.9"	"5.294"
"hsa04062"	"Chemokine signaling pathway"	"-2.625"	"124"	"155.877"	"12.145"
"hsa04015"	"Rap1 signaling pathway"	"-2.652"	"107"	"136.674"	"11.191"
"hsa04014"	"Ras signaling pathway"	"-2.662"	"118"	"150.313"	"12.139"
"hsa04136"	"Autophagy - other"	"-2.669"	"14"	"27.12"	"4.916"
"hsa04924"	"Renin secretion"	"-2.673"	"26"	"43.163"	"6.42"
"hsa03010"	"Ribosome"	"-2.702"	"66"	"90.54"	"9.083"
"hsa00983"	"Drug metabolism - other enzymes"	"-2.706"	"9"	"21.057"	"4.455"
"hsa05320"	"Autoimmune thyroid disease"	"-2.789"	"4"	"14.622"	"3.808"
"hsa04940"	"Type I diabetes mellitus"	"-2.842"	"7"	"18.314"	"3.981"
"hsa04140"	"Autophagy - animal"	"-2.882"	"69"	"96.757"	"9.631"
"hsa05322"	"Systemic lupus erythematosus"	"-2.899"	"102"	"133.59"	"10.897"
"hsa03060"	"Protein export"	"-2.926"	"7"	"19.45"	"4.255"
"hsa05150"	"Staphylococcus aureus infection"	"-2.934"	"6"	"18.705"	"4.33"
"hsa05416"	"Viral myocarditis"	"-2.947"	"22"	"39.391"	"5.901"
"hsa04910"	"Insulin signaling pathway"	"-3.045"	"102"	"135.419"	"10.974"
"hsa03018"	"RNA degradation"	"-3.062"	"59"	"85.17"	"8.545"
"hsa05012"	"Parkinson's disease"	"-3.075"	"58"	"85.544"	"8.958"
"hsa04915"	"Estrogen signaling pathway"	"-3.11"	"134"	"173.921"	"12.837"
"hsa04611"	"Platelet activation"	"-3.11"	"64"	"93.182"	"9.382"
"hsa05034"	"Alcoholism"	"-3.131"	"161"	"204.602"	"13.925"
"hsa04540"	"Gap junction"	"-3.179"	"99"	"134.011"	"11.013"
"hsa04670"	"Leukocyte transendothelial migration"	"-3.184"	"51"	"76.147"	"7.897"
"hsa03015"	"mRNA surveillance pathway"	"-3.196"	"85"	"118.3"	"10.418"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-3.24"	"4"	"16.58"	"3.883"
"hsa04612"	"Antigen processing and presentation"	"-3.248"	"67"	"97.169"	"9.287"
"hsa04213"	"Longevity regulating pathway - multiple species"	"-3.292"	"68"	"98.875"	"9.378"
"hsa04724"	"Glutamatergic synapse"	"-3.293"	"42"	"66.912"	"7.564"
"hsa04725"	"Cholinergic synapse"	"-3.323"	"47"	"74.397"	"8.244"
"hsa04713"	"Circadian entrainment"	"-3.377"	"40"	"65.56"	"7.569"
"hsa00190"	"Oxidative phosphorylation"	"-3.388"	"35"	"60.081"	"7.402"
"hsa04971"	"Gastric acid secretion"	"-3.458"	"25"	"48.158"	"6.698"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-3.467"	"34"	"59.819"	"7.448"
"hsa04726"	"Serotonergic synapse"	"-3.56"	"43"	"71.51"	"8.008"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-3.603"	"16"	"36.587"	"5.714"
"hsa04810"	"Regulation of actin cytoskeleton"	"-3.63"	"108"	"150.437"	"11.691"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-3.83"	"43"	"75.309"	"8.435"
"hsa04217"	"Necroptosis"	"-3.84"	"98"	"140.111"	"10.967"
