geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa05012	Parkinson disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05012+10975+1337+1349+1351+1537+27089+29796+4698+4722+6390+6391+7384	106	12	2.010840108401084	5.967654986522911	5.748603275623765e-7	1.5573488873962564e-5	10975;1337;1349;1351;1537;27089;29796;4698;4722;6390;6391;7384	ENSG00000111775;ENSG00000131174;ENSG00000176340;ENSG00000179091;ENSG00000128609;ENSG00000213619;ENSG00000117118;ENSG00000143252;ENSG00000184076;ENSG00000127540;ENSG00000010256;ENSG00000164405
hsa01230	Biosynthesis of amino acids	http://www.kegg.jp/kegg-bin/show_pathway?hsa01230+1431+226+3417+3419+3421+50+5211+6888+7086	59	9	1.119241192411924	8.041162227602905	1.2864885896579636e-6	3.19477999765061e-5	1431;226;3417;3419;3421;50;5211;6888;7086	ENSG00000100412;ENSG00000149925;ENSG00000062485;ENSG00000138413;ENSG00000166411;ENSG00000067829;ENSG00000141959;ENSG00000177156;ENSG00000163931
hsa04146	Peroxisome	http://www.kegg.jp/kegg-bin/show_pathway?hsa04146+1891+2053+3417+51+5195+5264+6342+6647+847	61	9	1.1571815718157181	7.77751756440281	1.7204086599775792e-6	3.943706005179374e-5	1891;2053;3417;51;5195;5264;6342;6647;847	ENSG00000161533;ENSG00000121691;ENSG00000104823;ENSG00000282853;ENSG00000120915;ENSG00000138413;ENSG00000142655;ENSG00000107537;ENSG00000116171;ENSG00000142168
hsa04260	Cardiac muscle contraction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04260+10975+1337+1349+1351+1537+27089+29796+483+7384	63	9	1.1951219512195121	7.530612244897959	2.2751653545594053e-6	4.842851968990734e-5	10975;1337;1349;1351;1537;27089;29796;483;7384	ENSG00000069849;ENSG00000111775;ENSG00000131174;ENSG00000176340;ENSG00000179091;ENSG00000184076;ENSG00000127540;ENSG00000010256;ENSG00000164405
hsa01210	2-Oxocarboxylic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01210+1431+3417+3419+3421+50	13	5	0.24661246612466123	20.274725274725277	2.547153941989677e-6	5.060345831419492e-5	1431;3417;3419;3421;50	ENSG00000100412;ENSG00000062485;ENSG00000138413;ENSG00000166411;ENSG00000067829
hsa00071	Fatty acid degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00071+10449+1892+217+3033+34+51	25	6	0.47425474254742545	12.651428571428573	5.336394781174647e-6	9.93903527993778e-5	10449;1892;217;3033;34;51	ENSG00000167315;ENSG00000117054;ENSG00000161533;ENSG00000111275;ENSG00000127884;ENSG00000138796
hsa00630	Glyoxylate and dicarboxylate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00630+1431+1738+4191+50+847	20	5	0.37940379403794033	13.17857142857143	2.7599997899474538e-5	4.8381172788490665e-4	1431;1738;4191;50;847	ENSG00000100412;ENSG00000121691;ENSG00000062485;ENSG00000091140;ENSG00000146701
hsa00030	Pentose phosphate pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa00030+226+5211+5236+6888+7086	23	5	0.4363143631436314	11.459627329192546	5.724645227345171e-5	9.477468209715895e-4	226;5211;5236;6888;7086	ENSG00000149925;ENSG00000141959;ENSG00000079739;ENSG00000177156;ENSG00000163931
hsa01212	Fatty acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01212+10449+1892+3033+34+51	25	5	0.47425474254742545	10.542857142857143	8.770021060100497e-5	0.0013755085662683936	10449;1892;3033;34;51	ENSG00000167315;ENSG00000117054;ENSG00000161533;ENSG00000127884;ENSG00000138796
hsa00010	Glycolysis / Gluconeogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00010+1737+1738+217+226+5211+5236	45	6	0.8536585365853658	7.0285714285714285	1.804231843780535e-4	0.002688305447232997	1737;1738;217;226;5211;5236	ENSG00000111275;ENSG00000149925;ENSG00000150768;ENSG00000091140;ENSG00000141959;ENSG00000079739
hsa00410	beta-Alanine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00410+1892+217+26275+34	21	4	0.3983739837398374	10.040816326530612	5.708129380503912e-4	0.008100107406619837	1892;217;26275;34	ENSG00000117054;ENSG00000111275;ENSG00000127884;ENSG00000198130
hsa04979	Cholesterol metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa04979+19+348+4023+948+949	40	5	0.7588075880758807	6.589285714285715	8.665589938789964e-4	0.01173793546254277	19;348;4023;948;949	ENSG00000165029;ENSG00000130203;ENSG00000135218;ENSG00000175445;ENSG00000073060
hsa04152	AMPK signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04152+3952+3991+5209+5211+5468+79602+9370+948	108	8	2.048780487804878	3.9047619047619047	9.414504892947262e-4	0.012167085142960738	3952;3991;5209;5211;5468;79602;9370;948	ENSG00000181092;ENSG00000006831;ENSG00000135218;ENSG00000174697;ENSG00000079435;ENSG00000170525;ENSG00000141959;ENSG00000132170
hsa00062	Fatty acid elongation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00062+10449+1892+3033	11	3	0.2086720867208672	14.376623376623376	9.79899474600865e-4	0.012167085142960738	10449;1892;3033	ENSG00000167315;ENSG00000127884;ENSG00000138796
hsa00380	Tryptophan metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00380+1892+217+3033+847	25	4	0.47425474254742545	8.434285714285714	0.0011381203982134824	0.013566395146704711	1892;217;3033;847	ENSG00000111275;ENSG00000121691;ENSG00000127884;ENSG00000138796
hsa00620	Pyruvate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00620+1737+1738+217+4191	28	4	0.5311653116531165	7.530612244897959	0.0017634269484756437	0.020211585794066993	1737;1738;217;4191	ENSG00000111275;ENSG00000150768;ENSG00000091140;ENSG00000146701
hsa04923	Regulation of lipolysis in adipocytes	http://www.kegg.jp/kegg-bin/show_pathway?hsa04923+112+11343+2167+3991+5733	53	5	1.005420054200542	4.973045822102426	0.003110270227960732	0.034328167701196226	112;11343;2167;3991;5733	ENSG00000174233;ENSG00000170323;ENSG00000079435;ENSG00000074416;ENSG00000050628
hsa04975	Fat digestion and absorption	http://www.kegg.jp/kegg-bin/show_pathway?hsa04975+19+948+949	18	3	0.3414634146341463	8.785714285714286	0.0043998097311443995	0.04682654642432254	19;948;949	ENSG00000165029;ENSG00000135218;ENSG00000073060
