"ID"	"Pathway"	"Z-score"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-2.077"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-2.083"
"hsa03410"	"Base excision repair"	"-2.096"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-2.117"
"hsa00670"	"One carbon pool by folate"	"-2.213"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.229"
"hsa00220"	"Arginine biosynthesis"	"-2.267"
"hsa03460"	"Fanconi anemia pathway"	"-2.424"
"hsa04744"	"Phototransduction"	"-2.475"
"hsa03320"	"PPAR signaling pathway"	"-2.498"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-2.526"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-2.532"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-2.616"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-2.648"
"hsa00591"	"Linoleic acid metabolism"	"-2.679"
"hsa00051"	"Fructose and mannose metabolism"	"-2.826"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-2.826"
"hsa00910"	"Nitrogen metabolism"	"-2.834"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.836"
"hsa00983"	"Drug metabolism - other enzymes"	"-2.859"
"hsa00380"	"Tryptophan metabolism"	"-2.871"
"hsa00480"	"Glutathione metabolism"	"-2.895"
"hsa04913"	"Ovarian steroidogenesis"	"-2.95"
"hsa00052"	"Galactose metabolism"	"-2.956"
"hsa00071"	"Fatty acid degradation"	"-2.992"
"hsa04976"	"Bile secretion"	"-3.037"
"hsa04922"	"Glucagon signaling pathway"	"-3.059"
"hsa00140"	"Steroid hormone biosynthesis"	"-3.09"
"hsa00270"	"Cysteine and methionine metabolism"	"-3.173"
"hsa04110"	"Cell cycle"	"-3.187"
"hsa00620"	"Pyruvate metabolism"	"-3.201"
"hsa04130"	"SNARE interactions in vesicular transport"	"-3.25"
"hsa00100"	"Steroid biosynthesis"	"-3.311"
"hsa00030"	"Pentose phosphate pathway"	"-3.384"
"hsa05110"	"Vibrio cholerae infection"	"-3.476"
"hsa00330"	"Arginine and proline metabolism"	"-3.511"
"hsa00561"	"Glycerolipid metabolism"	"-3.551"
"hsa04114"	"Oocyte meiosis"	"-3.593"
"hsa00340"	"Histidine metabolism"	"-3.605"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-3.624"
"hsa04136"	"Autophagy - other"	"-3.629"
"hsa00564"	"Glycerophospholipid metabolism"	"-3.773"
"hsa05204"	"Chemical carcinogenesis"	"-3.809"
"hsa00500"	"Starch and sucrose metabolism"	"-3.851"
"hsa03013"	"RNA transport"	"-3.907"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-3.986"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-3.988"
"hsa00310"	"Lysine degradation"	"-4.005"
"hsa00410"	"beta-Alanine metabolism"	"-4.033"
"hsa05012"	"Parkinson,s disease"	"-4.264"
"hsa04146"	"Peroxisome"	"-4.321"
"hsa03430"	"Mismatch repair"	"-4.416"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-4.539"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-4.561"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-4.642"
"hsa04950"	"Maturity onset diabetes of the young"	"-4.707"
"hsa04260"	"Cardiac muscle contraction"	"-4.728"
"hsa05034"	"Alcoholism"	"-4.969"
"hsa03015"	"mRNA surveillance pathway"	"-5.005"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-5.082"
"hsa00830"	"Retinol metabolism"	"-5.349"
"hsa03030"	"DNA replication"	"-5.641"
"hsa03010"	"Ribosome"	"-5.661"
"hsa03420"	"Nucleotide excision repair"	"-5.757"
"hsa05016"	"Huntington,s disease"	"-6.137"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-6.242"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-6.466"
"hsa00190"	"Oxidative phosphorylation"	"-6.583"
"hsa04966"	"Collecting duct acid secretion"	"-6.657"
"hsa03018"	"RNA degradation"	"-7.537"
"hsa03022"	"Basal transcription factors"	"-7.683"
"hsa03020"	"RNA polymerase"	"-11.417"
"hsa00240"	"Pyrimidine metabolism"	"-12.131"
"hsa00230"	"Purine metabolism"	"-12.16"
"hsa03040"	"Spliceosome"	"-15.818"
