"Pathway"	"Z-score"
"Malaria"	"18.619"
"Leukocyte transendothelial migration"	"18.364"
"Neuroactive ligand-receptor interaction"	"18.321"
"Human papillomavirus infection"	"18.103"
"Non-small cell lung cancer"	"17.59"
"Chronic myeloid leukemia"	"17.406"
"Ras signaling pathway"	"17.38"
"Rap1 signaling pathway"	"17.354"
"Axon guidance"	"17.251"
"Bacterial invasion of epithelial cells"	"16.021"
"Choline metabolism in cancer"	"15.949"
"Sphingolipid signaling pathway"	"15.447"
"Adipocytokine signaling pathway"	"15.086"
"MicroRNAs in cancer"	"15.002"
"Glioma"	"14.998"
"HIF-1 signaling pathway"	"14.706"
"Renal cell carcinoma"	"14.702"
"Platelet activation"	"14.635"
"Pertussis"	"14.471"
"Relaxin signaling pathway"	"14.452"
"Insulin resistance"	"14.397"
"Pancreatic cancer"	"14.388"
"Ribosome biogenesis in eukaryotes"	"14.189"
"Prostate cancer"	"14"
"Taste transduction"	"13.88"
"IL-17 signaling pathway"	"13.716"
"Amoebiasis"	"13.258"
"Phosphatidylinositol signaling system"	"13.172"
"Regulation of actin cytoskeleton"	"13.114"
"Complement and coagulation cascades"	"12.933"
"cAMP signaling pathway"	"12.893"
"Small cell lung cancer"	"12.823"
"Epithelial cell signaling in Helicobacter pylori infection"	"12.721"
"VEGF signaling pathway"	"12.71"
"Inflammatory mediator regulation of TRP channels"	"12.703"
"Apoptosis"	"12.59"
"Type II diabetes mellitus"	"12.146"
"Epstein-Barr virus infection"	"12.138"
"Fluid shear stress and atherosclerosis"	"12.124"
"Necroptosis"	"12.036"
"Insulin signaling pathway"	"11.95"
"MAPK signaling pathway"	"11.835"
"Non-alcoholic fatty liver disease (NAFLD)"	"11.745"
"Endometrial cancer"	"11.363"
"Colorectal cancer"	"11.332"
"Inositol phosphate metabolism"	"11.202"
"Cholinergic synapse"	"11.068"
"Apoptosis - multiple species"	"10.983"
"Adherens junction"	"10.797"
"Viral carcinogenesis"	"10.744"
"Hepatocellular carcinoma"	"10.667"
"FoxO signaling pathway"	"10.585"
"Gastric cancer"	"10.419"
"Shigellosis"	"10.418"
"Carbohydrate digestion and absorption"	"9.834"
"Breast cancer"	"9.649"
"Regulation of lipolysis in adipocytes"	"9.643"
"Aldosterone-regulated sodium reabsorption"	"9.505"
"African trypanosomiasis"	"9.48"
"GnRH signaling pathway"	"9.43"
"Signaling pathways regulating pluripotency of stem cells"	"9.21"
"Phagosome"	"9.194"
"Endocytosis"	"9.084"
"Cytosolic DNA-sensing pathway"	"8.988"
"Melanoma"	"8.572"
"Salmonella infection"	"8.53"
"mTOR signaling pathway"	"8.235"
"Estrogen signaling pathway"	"8.038"
"Autophagy - animal"	"7.879"
"Thyroid hormone signaling pathway"	"7.432"
"ECM-receptor interaction"	"7.23"
"Longevity regulating pathway"	"7.069"
"Cellular senescence"	"7.02"
"Bladder cancer"	"6.075"
"Renin-angiotensin system"	"5.833"
"Long-term depression"	"4.994"
"Protein export"	"4.892"
"Melanogenesis"	"4.663"
"Calcium signaling pathway"	"4.533"
"Central carbon metabolism in cancer"	"4.389"
"Ubiquitin mediated proteolysis"	"4.305"
"Endocrine and other factor-regulated calcium reabsorption"	"4.256"
"TGF-beta signaling pathway"	"4.189"
"Lysosome"	"4.164"
"Oxytocin signaling pathway"	"4.066"
"Cocaine addiction"	"3.974"
"Progesterone-mediated oocyte maturation"	"3.96"
"Non-homologous end-joining"	"2.976"
"Amyotrophic lateral sclerosis (ALS)"	"2.936"
"Mitophagy - animal"	"2.831"
"Gastric acid secretion"	"2.813"
"Aldosterone synthesis and secretion"	"2.748"
"Serotonergic synapse"	"2.678"
"Transcriptional misregulation in cancer"	"2.502"
"Legionellosis"	"2.449"
"AMPK signaling pathway"	"2.399"
"cGMP-PKG signaling pathway"	"2.392"
"Cushing's syndrome"	"2.275"
"Vitamin digestion and absorption"	"2.254"
"Dopaminergic synapse"	"2.242"
"Long-term potentiation"	"2.19"
"Morphine addiction"	"2.038"
"Wnt signaling pathway"	"1.997"
"p53 signaling pathway"	"1.887"
"Prion diseases"	"1.809"
"Nicotine addiction"	"1.807"
"Systemic lupus erythematosus"	"1.69"
"Apelin signaling pathway"	"1.48"
"Circadian entrainment"	"1.396"
"Protein digestion and absorption"	"1.356"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"1.309"
"Longevity regulating pathway - multiple species"	"1.216"
"Glutamatergic synapse"	"1.131"
"Pantothenate and CoA biosynthesis"	"0.951"
"ABC transporters"	"0.899"
"Amphetamine addiction"	"0.863"
"Pathogenic Escherichia coli infection"	"0.859"
"Gap junction"	"0.674"
"Taurine and hypotaurine metabolism"	"0.665"
"Protein processing in endoplasmic reticulum"	"0.655"
"Alzheimer's disease"	"0.625"
"Riboflavin metabolism"	"0.611"
"Tight junction"	"0.562"
"Adrenergic signaling in cardiomyocytes"	"0.495"
"Fat digestion and absorption"	"0.475"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"0.28"
"Glycosaminoglycan degradation"	"0.214"
"Synthesis and degradation of ketone bodies"	"0.207"
"GABAergic synapse"	"0.201"
"Biotin metabolism"	"0.155"
"Lipoic acid metabolism"	"0.154"
"Thyroid cancer"	"0.088"
"Selenocompound metabolism"	"0.049"
"Caffeine metabolism"	"0.031"
"Retrograde endocannabinoid signaling"	"0.021"
"Butanoate metabolism"	"-0.079"
"Insulin secretion"	"-0.123"
"Nicotinate and nicotinamide metabolism"	"-0.193"
"D-Arginine and D-ornithine metabolism"	"-0.196"
"Pancreatic secretion"	"-0.203"
"Hypertrophic cardiomyopathy (HCM)"	"-0.242"
"Renin secretion"	"-0.324"
"Sulfur metabolism"	"-0.334"
"Fatty acid elongation"	"-0.342"
"Basal cell carcinoma"	"-0.345"
"Notch signaling pathway"	"-0.409"
"Other glycan degradation"	"-0.414"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.431"
"Pentose and glucuronate interconversions"	"-0.437"
"Cortisol synthesis and secretion"	"-0.446"
"Salivary secretion"	"-0.47"
"Terpenoid backbone biosynthesis"	"-0.472"
"Sulfur relay system"	"-0.487"
"D-Glutamine and D-glutamate metabolism"	"-0.499"
"Vascular smooth muscle contraction"	"-0.505"
"Aminoacyl-tRNA biosynthesis"	"-0.608"
"Olfactory transduction"	"-0.633"
"Phenylalanine metabolism"	"-0.642"
"Hedgehog signaling pathway"	"-0.688"
"Thiamine metabolism"	"-0.7"
"Propanoate metabolism"	"-0.716"
"Primary bile acid biosynthesis"	"-0.738"
"Thyroid hormone synthesis"	"-0.766"
"Mineral absorption"	"-0.79"
"Tyrosine metabolism"	"-0.957"
"Other types of O-glycan biosynthesis"	"-0.987"
"Proximal tubule bicarbonate reclamation"	"-1.031"
"Synaptic vesicle cycle"	"-1.154"
"Thermogenesis"	"-1.17"
"Biosynthesis of unsaturated fatty acids"	"-1.186"
"Folate biosynthesis"	"-1.23"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-1.312"
"Mannose type O-glycan biosynthesis"	"-1.324"
"Proteasome"	"-1.341"
"alpha-Linolenic acid metabolism"	"-1.356"
"Phosphonate and phosphinate metabolism"	"-1.374"
"Dilated cardiomyopathy (DCM)"	"-1.424"
"Cholesterol metabolism"	"-1.431"
"Valine, leucine and isoleucine biosynthesis"	"-1.634"
"Homologous recombination"	"-1.656"
"Ether lipid metabolism"	"-1.687"
"Fatty acid biosynthesis"	"-1.729"
"Arachidonic acid metabolism"	"-1.756"
"Sphingolipid metabolism"	"-1.817"
"Circadian rhythm"	"-1.849"
"Hippo signaling pathway"	"-1.862"
"N-Glycan biosynthesis"	"-1.901"
"Vitamin B6 metabolism"	"-1.924"
"Valine, leucine and isoleucine degradation"	"-2.027"
"Ferroptosis"	"-2.073"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-2.073"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-2.077"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-2.083"
"Base excision repair"	"-2.096"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-2.117"
"One carbon pool by folate"	"-2.213"
"Mucin type O-glycan biosynthesis"	"-2.229"
"Arginine biosynthesis"	"-2.267"
"Fanconi anemia pathway"	"-2.424"
"Phototransduction"	"-2.475"
"PPAR signaling pathway"	"-2.498"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-2.526"
"Hippo signaling pathway - multiple species"	"-2.532"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-2.616"
"Glyoxylate and dicarboxylate metabolism"	"-2.648"
"Linoleic acid metabolism"	"-2.679"
"Fructose and mannose metabolism"	"-2.826"
"Porphyrin and chlorophyll metabolism"	"-2.826"
"Nitrogen metabolism"	"-2.834"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.836"
"Drug metabolism - other enzymes"	"-2.859"
"Tryptophan metabolism"	"-2.871"
"Glutathione metabolism"	"-2.895"
"Ovarian steroidogenesis"	"-2.95"
"Galactose metabolism"	"-2.956"
"Fatty acid degradation"	"-2.992"
"Bile secretion"	"-3.037"
"Glucagon signaling pathway"	"-3.059"
"Steroid hormone biosynthesis"	"-3.09"
"Cysteine and methionine metabolism"	"-3.173"
"Cell cycle"	"-3.187"
"Pyruvate metabolism"	"-3.201"
"SNARE interactions in vesicular transport"	"-3.25"
"Steroid biosynthesis"	"-3.311"
"Pentose phosphate pathway"	"-3.384"
"Vibrio cholerae infection"	"-3.476"
"Arginine and proline metabolism"	"-3.511"
"Glycerolipid metabolism"	"-3.551"
"Oocyte meiosis"	"-3.593"
"Histidine metabolism"	"-3.605"
"Ascorbate and aldarate metabolism"	"-3.624"
"Autophagy - other"	"-3.629"
"Glycerophospholipid metabolism"	"-3.773"
"Chemical carcinogenesis"	"-3.809"
"Starch and sucrose metabolism"	"-3.851"
"RNA transport"	"-3.907"
"Drug metabolism - cytochrome P450"	"-3.986"
"Metabolism of xenobiotics by cytochrome P450"	"-3.988"
"Lysine degradation"	"-4.005"
"beta-Alanine metabolism"	"-4.033"
"Parkinson's disease"	"-4.264"
"Peroxisome"	"-4.321"
"Mismatch repair"	"-4.416"
"Alanine, aspartate and glutamate metabolism"	"-4.539"
"Vasopressin-regulated water reabsorption"	"-4.561"
"Amino sugar and nucleotide sugar metabolism"	"-4.642"
"Maturity onset diabetes of the young"	"-4.707"
"Cardiac muscle contraction"	"-4.728"
"Alcoholism"	"-4.969"
"mRNA surveillance pathway"	"-5.005"
"Citrate cycle (TCA cycle)"	"-5.082"
"Retinol metabolism"	"-5.349"
"DNA replication"	"-5.641"
"Ribosome"	"-5.661"
"Nucleotide excision repair"	"-5.757"
"Huntington's disease"	"-6.137"
"Glycine, serine and threonine metabolism"	"-6.242"
"Glycolysis / Gluconeogenesis"	"-6.466"
"Oxidative phosphorylation"	"-6.583"
"Collecting duct acid secretion"	"-6.657"
"RNA degradation"	"-7.537"
"Basal transcription factors"	"-7.683"
"RNA polymerase"	"-11.417"
"Pyrimidine metabolism"	"-12.131"
"Purine metabolism"	"-12.16"
"Spliceosome"	"-15.818"
