"ID"	"Pathway"	"Z-score"
"hsa00750"	"Vitamin B6 metabolism"	"1.709"
"hsa00020"	"Citrate cycle (TCA cycle)"	"1.599"
"hsa04152"	"AMPK signaling pathway"	"1.565"
"hsa00565"	"Ether lipid metabolism"	"1.564"
"hsa04370"	"VEGF signaling pathway"	"1.531"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"1.52"
"hsa04670"	"Leukocyte transendothelial migration"	"1.413"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"1.375"
"hsa04730"	"Long-term depression"	"1.371"
"hsa03320"	"PPAR signaling pathway"	"1.355"
"hsa04540"	"Gap junction"	"1.354"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"1.316"
"hsa05202"	"Transcriptional misregulation in cancer"	"1.315"
"hsa05020"	"Prion diseases"	"1.306"
"hsa04625"	"C-type lectin receptor signaling pathway"	"1.253"
"hsa04520"	"Adherens junction"	"1.251"
"hsa00232"	"Caffeine metabolism"	"1.215"
"hsa00785"	"Lipoic acid metabolism"	"1.178"
"hsa04744"	"Phototransduction"	"1.162"
"hsa04931"	"Insulin resistance"	"1.146"
"hsa05033"	"Nicotine addiction"	"1.103"
"hsa04014"	"Ras signaling pathway"	"1.103"
"hsa04360"	"Axon guidance"	"1.051"
"hsa00310"	"Lysine degradation"	"1.029"
"hsa03020"	"RNA polymerase"	"1.023"
"hsa05203"	"Viral carcinogenesis"	"1.022"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"0.945"
"hsa04218"	"Cellular senescence"	"0.928"
"hsa00650"	"Butanoate metabolism"	"0.909"
"hsa05322"	"Systemic lupus erythematosus"	"0.896"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"0.891"
"hsa05150"	"Staphylococcus aureus infection"	"0.889"
"hsa00410"	"beta-Alanine metabolism"	"0.884"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"0.859"
"hsa00071"	"Fatty acid degradation"	"0.857"
"hsa00230"	"Purine metabolism"	"0.803"
"hsa05110"	"Vibrio cholerae infection"	"0.791"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"0.787"
"hsa05223"	"Non-small cell lung cancer"	"0.746"
"hsa00120"	"Primary bile acid biosynthesis"	"0.727"
"hsa04915"	"Estrogen signaling pathway"	"0.68"
"hsa00480"	"Glutathione metabolism"	"0.666"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"0.636"
"hsa05161"	"Hepatitis B"	"0.634"
"hsa05221"	"Acute myeloid leukemia"	"0.611"
"hsa04066"	"HIF-1 signaling pathway"	"0.596"
"hsa00340"	"Histidine metabolism"	"0.578"
"hsa04310"	"Wnt signaling pathway"	"0.566"
"hsa05215"	"Prostate cancer"	"0.527"
"hsa00360"	"Phenylalanine metabolism"	"0.526"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"0.504"
"hsa04071"	"Sphingolipid signaling pathway"	"0.489"
"hsa00640"	"Propanoate metabolism"	"0.477"
"hsa00790"	"Folate biosynthesis"	"0.439"
"hsa04620"	"Toll-like receptor signaling pathway"	"0.438"
"hsa05146"	"Amoebiasis"	"0.436"
"hsa04340"	"Hedgehog signaling pathway"	"0.426"
"hsa05320"	"Autoimmune thyroid disease"	"0.403"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"0.39"
"hsa05143"	"African trypanosomiasis"	"0.383"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"0.383"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"0.377"
"hsa04350"	"TGF-beta signaling pathway"	"0.357"
"hsa04977"	"Vitamin digestion and absorption"	"0.346"
"hsa04330"	"Notch signaling pathway"	"0.314"
"hsa04150"	"mTOR signaling pathway"	"0.29"
"hsa04151"	"PI3K-Akt signaling pathway"	"0.277"
"hsa00330"	"Arginine and proline metabolism"	"0.264"
"hsa05216"	"Thyroid cancer"	"0.259"
"hsa04659"	"Th17 cell differentiation"	"0.256"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"0.24"
"hsa00600"	"Sphingolipid metabolism"	"0.217"
"hsa00240"	"Pyrimidine metabolism"	"0.203"
"hsa05152"	"Tuberculosis"	"0.201"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"0.199"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"0.154"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"0.138"
"hsa00592"	"alpha-Linolenic acid metabolism"	"0.126"
"hsa05217"	"Basal cell carcinoma"	"0.119"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"0.088"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"0.085"
"hsa04630"	"Jak-STAT signaling pathway"	"0.071"
"hsa05140"	"Leishmaniasis"	"0.066"
"hsa00730"	"Thiamine metabolism"	"0.06"
"hsa05214"	"Glioma"	"0.053"
"hsa00062"	"Fatty acid elongation"	"0.052"
"hsa04140"	"Autophagy - animal"	"0"
"hsa05211"	"Renal cell carcinoma"	"-0.02"
"hsa04974"	"Protein digestion and absorption"	"-0.032"
"hsa04930"	"Type II diabetes mellitus"	"-0.047"
"hsa05226"	"Gastric cancer"	"-0.059"
"hsa05165"	"Human papillomavirus infection"	"-0.07"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.09"
"hsa04973"	"Carbohydrate digestion and absorption"	"-0.146"
"hsa00270"	"Cysteine and methionine metabolism"	"-0.147"
"hsa00450"	"Selenocompound metabolism"	"-0.155"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-0.178"
"hsa00670"	"One carbon pool by folate"	"-0.179"
"hsa04714"	"Thermogenesis"	"-0.198"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-0.202"
"hsa04972"	"Pancreatic secretion"	"-0.222"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-0.278"
"hsa04978"	"Mineral absorption"	"-0.328"
"hsa00500"	"Starch and sucrose metabolism"	"-0.337"
"hsa00220"	"Arginine biosynthesis"	"-0.343"
"hsa04979"	"Cholesterol metabolism"	"-0.343"
"hsa05225"	"Hepatocellular carcinoma"	"-0.344"
"hsa00380"	"Tryptophan metabolism"	"-0.358"
"hsa00780"	"Biotin metabolism"	"-0.374"
"hsa04672"	"Intestinal immune network for IgA production"	"-0.379"
"hsa05132"	"Salmonella infection"	"-0.393"
"hsa05205"	"Proteoglycans in cancer"	"-0.4"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-0.402"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-0.409"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-0.414"
"hsa05145"	"Toxoplasmosis"	"-0.425"
"hsa02010"	"ABC transporters"	"-0.427"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-0.432"
"hsa00910"	"Nitrogen metabolism"	"-0.433"
"hsa04662"	"B cell receptor signaling pathway"	"-0.434"
"hsa00590"	"Arachidonic acid metabolism"	"-0.444"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-0.444"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"-0.447"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.454"
"hsa05212"	"Pancreatic cancer"	"-0.454"
"hsa05218"	"Melanoma"	"-0.481"
"hsa05144"	"Malaria"	"-0.484"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-0.503"
"hsa04658"	"Th1 and Th2 cell differentiation"	"-0.531"
"hsa05169"	"Epstein-Barr virus infection"	"-0.553"
"hsa00591"	"Linoleic acid metabolism"	"-0.554"
"hsa05210"	"Colorectal cancer"	"-0.569"
"hsa04530"	"Tight junction"	"-0.578"
"hsa05010"	"Alzheimer,s disease"	"-0.579"
"hsa05219"	"Bladder cancer"	"-0.583"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-0.584"
"hsa00030"	"Pentose phosphate pathway"	"-0.597"
"hsa05164"	"Influenza A"	"-0.613"
"hsa00740"	"Riboflavin metabolism"	"-0.616"
"hsa03450"	"Non-homologous end-joining"	"-0.649"
"hsa04136"	"Autophagy - other"	"-0.666"
"hsa04721"	"Synaptic vesicle cycle"	"-0.681"
"hsa04380"	"Osteoclast differentiation"	"-0.692"
"hsa05220"	"Chronic myeloid leukemia"	"-0.695"
"hsa04070"	"Phosphatidylinositol signaling system"	"-0.702"
"hsa04390"	"Hippo signaling pathway"	"-0.711"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-0.727"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.732"
"hsa00531"	"Glycosaminoglycan degradation"	"-0.764"
"hsa04145"	"Phagosome"	"-0.796"
"hsa04940"	"Type I diabetes mellitus"	"-0.809"
"hsa05162"	"Measles"	"-0.817"
"hsa04660"	"T cell receptor signaling pathway"	"-0.827"
"hsa05160"	"Hepatitis C"	"-0.86"
"hsa04668"	"TNF signaling pathway"	"-0.863"
"hsa05131"	"Shigellosis"	"-0.865"
"hsa04810"	"Regulation of actin cytoskeleton"	"-0.869"
"hsa05213"	"Endometrial cancer"	"-0.87"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-0.87"
"hsa05332"	"Graft-versus-host disease"	"-0.876"
"hsa00511"	"Other glycan degradation"	"-0.889"
"hsa00920"	"Sulfur metabolism"	"-0.905"
"hsa00061"	"Fatty acid biosynthesis"	"-0.926"
"hsa04114"	"Oocyte meiosis"	"-0.926"
"hsa04657"	"IL-17 signaling pathway"	"-0.933"
"hsa05310"	"Asthma"	"-0.945"
"hsa05166"	"HTLV-I infection"	"-0.947"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-0.99"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.006"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-1.05"
"hsa04510"	"Focal adhesion"	"-1.079"
"hsa05323"	"Rheumatoid arthritis"	"-1.101"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-1.106"
"hsa04122"	"Sulfur relay system"	"-1.128"
"hsa05134"	"Legionellosis"	"-1.146"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.181"
"hsa05231"	"Choline metabolism in cancer"	"-1.188"
"hsa05012"	"Parkinson,s disease"	"-1.199"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"-1.234"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"-1.241"
"hsa05330"	"Allograft rejection"	"-1.264"
"hsa04115"	"p53 signaling pathway"	"-1.273"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.278"
"hsa03410"	"Base excision repair"	"-1.284"
"hsa04216"	"Ferroptosis"	"-1.353"
"hsa04137"	"Mitophagy - animal"	"-1.374"
"hsa04722"	"Neurotrophin signaling pathway"	"-1.389"
"hsa04966"	"Collecting duct acid secretion"	"-1.412"
"hsa05224"	"Breast cancer"	"-1.428"
"hsa04640"	"Hematopoietic cell lineage"	"-1.43"
"hsa04512"	"ECM-receptor interaction"	"-1.446"
"hsa05416"	"Viral myocarditis"	"-1.518"
"hsa00051"	"Fructose and mannose metabolism"	"-1.53"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-1.545"
"hsa04110"	"Cell cycle"	"-1.591"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-1.66"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-1.678"
"hsa05016"	"Huntington,s disease"	"-1.679"
"hsa00052"	"Galactose metabolism"	"-1.692"
"hsa05340"	"Primary immunodeficiency"	"-1.737"
"hsa04710"	"Circadian rhythm"	"-1.757"
"hsa04012"	"ErbB signaling pathway"	"-1.986"
"hsa04010"	"MAPK signaling pathway"	"-2.08"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"-2.087"
"hsa04621"	"NOD-like receptor signaling pathway"	"-2.142"
"hsa00562"	"Inositol phosphate metabolism"	"-2.195"
"hsa04144"	"Endocytosis"	"-2.214"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-2.256"
"hsa05222"	"Small cell lung cancer"	"-2.277"
"hsa04210"	"Apoptosis"	"-2.361"
"hsa04260"	"Cardiac muscle contraction"	"-2.364"
"hsa04612"	"Antigen processing and presentation"	"-2.371"
"hsa05206"	"MicroRNAs in cancer"	"-2.388"
"hsa03022"	"Basal transcription factors"	"-2.493"
"hsa04215"	"Apoptosis - multiple species"	"-2.604"
"hsa04142"	"Lysosome"	"-2.631"
"hsa03430"	"Mismatch repair"	"-2.68"
"hsa03050"	"Proteasome"	"-3.002"
"hsa03030"	"DNA replication"	"-3.088"
"hsa04064"	"NF-kappa B signaling pathway"	"-3.111"
"hsa05168"	"Herpes simplex infection"	"-3.17"
"hsa00190"	"Oxidative phosphorylation"	"-3.267"
"hsa05230"	"Central carbon metabolism in cancer"	"-3.3"
"hsa04217"	"Necroptosis"	"-3.391"
"hsa03420"	"Nucleotide excision repair"	"-3.482"
"hsa03010"	"Ribosome"	"-3.527"
"hsa03013"	"RNA transport"	"-3.595"
"hsa03440"	"Homologous recombination"	"-3.655"
"hsa03460"	"Fanconi anemia pathway"	"-3.728"
"hsa03018"	"RNA degradation"	"-3.791"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-4.804"
"hsa03015"	"mRNA surveillance pathway"	"-5.452"
"hsa03040"	"Spliceosome"	"-8.27"
