"Pathway"	"Z-score"
"Tryptophan metabolism"	"-0.281"
"Nicotine addiction"	"-0.29"
"Bladder cancer"	"-0.292"
"Ferroptosis"	"-0.292"
"Homologous recombination"	"-0.296"
"Proteasome"	"-0.298"
"Cysteine and methionine metabolism"	"-0.299"
"Fat digestion and absorption"	"-0.299"
"Fatty acid degradation"	"-0.301"
"Graft-versus-host disease"	"-0.301"
"Vasopressin-regulated water reabsorption"	"-0.304"
"Valine, leucine and isoleucine degradation"	"-0.305"
"Aminoacyl-tRNA biosynthesis"	"-0.306"
"Nucleotide excision repair"	"-0.309"
"Basal transcription factors"	"-0.31"
"Hedgehog signaling pathway"	"-0.313"
"Sphingolipid metabolism"	"-0.315"
"Steroid hormone biosynthesis"	"-0.315"
"Intestinal immune network for IgA production"	"-0.316"
"Cocaine addiction"	"-0.317"
"Vibrio cholerae infection"	"-0.317"
"Arginine and proline metabolism"	"-0.319"
"Ether lipid metabolism"	"-0.321"
"Malaria"	"-0.321"
"Amyotrophic lateral sclerosis (ALS)"	"-0.323"
"Notch signaling pathway"	"-0.327"
"Cholesterol metabolism"	"-0.329"
"Staphylococcus aureus infection"	"-0.33"
"N-Glycan biosynthesis"	"-0.331"
"Autoimmune thyroid disease"	"-0.332"
"Pathogenic Escherichia coli infection"	"-0.333"
"Fanconi anemia pathway"	"-0.337"
"Glutathione metabolism"	"-0.338"
"Retinol metabolism"	"-0.338"
"Lysine degradation"	"-0.346"
"Long-term depression"	"-0.348"
"Viral myocarditis"	"-0.35"
"Legionellosis"	"-0.351"
"Drug metabolism - cytochrome P450"	"-0.353"
"Glycerolipid metabolism"	"-0.356"
"Arachidonic acid metabolism"	"-0.358"
"Cortisol synthesis and secretion"	"-0.358"
"Renin secretion"	"-0.359"
"Basal cell carcinoma"	"-0.362"
"Metabolism of xenobiotics by cytochrome P450"	"-0.362"
"Shigellosis"	"-0.363"
"Cytosolic DNA-sensing pathway"	"-0.366"
"Mitophagy - animal"	"-0.366"
"Inflammatory bowel disease (IBD)"	"-0.367"
"Long-term potentiation"	"-0.37"
"Epithelial cell signaling in Helicobacter pylori infection"	"-0.371"
"Amphetamine addiction"	"-0.373"
"p53 signaling pathway"	"-0.375"
"Bile secretion"	"-0.376"
"Drug metabolism - other enzymes"	"-0.376"
"RIG-I-like receptor signaling pathway"	"-0.382"
"Thyroid hormone synthesis"	"-0.383"
"Adherens junction"	"-0.385"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-0.385"
"Chemical carcinogenesis"	"-0.386"
"Bacterial invasion of epithelial cells"	"-0.387"
"Leishmaniasis"	"-0.387"
"PPAR signaling pathway"	"-0.393"
"Inositol phosphate metabolism"	"-0.397"
"Complement and coagulation cascades"	"-0.398"
"Pertussis"	"-0.399"
"Cardiac muscle contraction"	"-0.4"
"Ribosome biogenesis in eukaryotes"	"-0.401"
"Antigen processing and presentation"	"-0.402"
"RNA degradation"	"-0.404"
"ECM-receptor interaction"	"-0.41"
"Peroxisome"	"-0.412"
"Taste transduction"	"-0.415"
"Hypertrophic cardiomyopathy (HCM)"	"-0.42"
"Salmonella infection"	"-0.422"
"TGF-beta signaling pathway"	"-0.424"
"GABAergic synapse"	"-0.426"
"Rheumatoid arthritis"	"-0.427"
"Salivary secretion"	"-0.427"
"Gap junction"	"-0.43"
"Th1 and Th2 cell differentiation"	"-0.43"
"Dilated cardiomyopathy (DCM)"	"-0.432"
"GnRH signaling pathway"	"-0.432"
"Morphine addiction"	"-0.432"
"mRNA surveillance pathway"	"-0.437"
"IL-17 signaling pathway"	"-0.44"
"Amoebiasis"	"-0.441"
"Pancreatic secretion"	"-0.442"
"NF-kappa B signaling pathway"	"-0.443"
"Aldosterone synthesis and secretion"	"-0.446"
"Glycerophospholipid metabolism"	"-0.446"
"Circadian entrainment"	"-0.448"
"Inflammatory mediator regulation of TRP channels"	"-0.449"
"Hematopoietic cell lineage"	"-0.453"
"Pyrimidine metabolism"	"-0.456"
"Phosphatidylinositol signaling system"	"-0.46"
"Melanogenesis"	"-0.464"
"Th17 cell differentiation"	"-0.47"
"Serotonergic synapse"	"-0.472"
"Glutamatergic synapse"	"-0.478"
"Leukocyte transendothelial migration"	"-0.483"
"Vascular smooth muscle contraction"	"-0.501"
"Lysosome"	"-0.512"
"Cell cycle"	"-0.517"
"Ribosome"	"-0.522"
"Systemic lupus erythematosus"	"-0.522"
"Oxidative phosphorylation"	"-0.523"
"Natural killer cell mediated cytotoxicity"	"-0.525"
"Spliceosome"	"-0.53"
"Ubiquitin mediated proteolysis"	"-0.538"
"Wnt signaling pathway"	"-0.545"
"Cell adhesion molecules (CAMs)"	"-0.547"
"Parkinson's disease"	"-0.547"
"MicroRNAs in cancer"	"-0.555"
"Retrograde endocannabinoid signaling"	"-0.555"
"Phagosome"	"-0.561"
"Oxytocin signaling pathway"	"-0.564"
"Cushing's syndrome"	"-0.567"
"Hippo signaling pathway"	"-0.571"
"Protein processing in endoplasmic reticulum"	"-0.58"
"RNA transport"	"-0.586"
"Tight junction"	"-0.588"
"NOD-like receptor signaling pathway"	"-0.595"
"Necroptosis"	"-0.597"
"Alzheimer's disease"	"-0.6"
"Calcium signaling pathway"	"-0.612"
"Alcoholism"	"-0.617"
"Herpes simplex infection"	"-0.623"
"Huntington's disease"	"-0.643"
"Viral carcinogenesis"	"-0.643"
"Endocytosis"	"-0.707"
"Neuroactive ligand-receptor interaction"	"-0.763"
"Cytokine-cytokine receptor interaction"	"-0.764"
"Olfactory transduction"	"-0.947"
