"Pathway"	"Z-score"
"Pathways in cancer - Homo sapiens (human)"	"2.147"
"Renin-angiotensin system - Homo sapiens (human)"	"2.078"
"Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)"	"2.07"
"Cytokine-cytokine receptor interaction - Homo sapiens (human)"	"2.016"
"Olfactory transduction - Homo sapiens (human)"	"2.013"
"Adipocytokine signaling pathway - Homo sapiens (human)"	"1.989"
"Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)"	"1.957"
"Pantothenate and CoA biosynthesis - Homo sapiens (human)"	"1.944"
"Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)"	"1.905"
"Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"	"1.813"
"Drug metabolism - other enzymes - Homo sapiens (human)"	"1.779"
"Prolactin signaling pathway - Homo sapiens (human)"	"1.766"
"Terpenoid backbone biosynthesis - Homo sapiens (human)"	"1.76"
"Longevity regulating pathway - Homo sapiens (human)"	"1.742"
"Peroxisome - Homo sapiens (human)"	"1.742"
"Phospholipase D signaling pathway - Homo sapiens (human)"	"1.741"
"Vitamin B6 metabolism - Homo sapiens (human)"	"1.709"
"Citrate cycle (TCA cycle) - Homo sapiens (human)"	"1.599"
"AMPK signaling pathway - Homo sapiens (human)"	"1.565"
"Ether lipid metabolism - Homo sapiens (human)"	"1.564"
"VEGF signaling pathway - Homo sapiens (human)"	"1.531"
"AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)"	"1.52"
"Leukocyte transendothelial migration - Homo sapiens (human)"	"1.413"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)"	"1.375"
"Long-term depression - Homo sapiens (human)"	"1.371"
"PPAR signaling pathway - Homo sapiens (human)"	"1.355"
"Gap junction - Homo sapiens (human)"	"1.354"
"Protein processing in endoplasmic reticulum - Homo sapiens (human)"	"1.316"
"Transcriptional misregulation in cancer - Homo sapiens (human)"	"1.315"
"Prion diseases - Homo sapiens (human)"	"1.306"
"C-type lectin receptor signaling pathway - Homo sapiens (human)"	"1.253"
