"GO.ID"	"GO.Term"	"Z-score"
"GO:0150058"	NA	"3.964"
"GO:0002116"	"semaphorin receptor complex"	"3.865"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"3.634"
"GO:0060077"	"inhibitory synapse"	"3.617"
"GO:0098992"	"neuronal dense core vesicle"	"3.593"
"GO:0070852"	"cell body fiber"	"3.589"
"GO:0042734"	"presynaptic membrane"	"3.544"
"GO:0000153"	"cytoplasmic ubiquitin ligase complex"	"3.461"
"GO:0005889"	"hydrogen:potassium-exchanging ATPase complex"	"3.414"
"GO:0035658"	"Mon1-Ccz1 complex"	"3.413"
"GO:0099634"	"postsynaptic specialization membrane"	"3.39"
"GO:0046581"	"intercellular canaliculus"	"3.331"
"GO:0005940"	"septin ring"	"3.312"
"GO:0031105"	"septin complex"	"3.312"
"GO:0032160"	"septin filament array"	"3.312"
"GO:0015934"	"large ribosomal subunit"	"3.308"
"GO:1990622"	"CHOP-ATF3 complex"	"3.299"
"GO:0043540"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex"	"3.281"
"GO:0043291"	"RAVE complex"	"3.259"
"GO:0043514"	"interleukin-12 complex"	"3.259"
"GO:0070743"	"interleukin-23 complex"	"3.218"
"GO:0030895"	"apolipoprotein B mRNA editing enzyme complex"	"3.198"
"GO:0005965"	"protein farnesyltransferase complex"	"3.183"
"GO:0005834"	"heterotrimeric G-protein complex"	"3.073"
"GO:0070554"	"synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex"	"2.999"
"GO:0005623"	"cell"	"2.986"
"GO:0072536"	"interleukin-23 receptor complex"	"2.984"
"GO:0005586"	"collagen type III trimer"	"2.983"
"GO:0098831"	"presynaptic active zone cytoplasmic component"	"2.976"
"GO:0071159"	"NF-kappaB complex"	"2.95"
"GO:0060170"	"ciliary membrane"	"2.898"
"GO:0044302"	"dentate gyrus mossy fiber"	"2.874"
"GO:0097730"	NA	"2.846"
"GO:0045202"	"synapse"	"2.842"
"GO:0048786"	"presynaptic active zone"	"2.79"
"GO:0031227"	"intrinsic component of endoplasmic reticulum membrane"	"2.761"
"GO:0031981"	"nuclear lumen"	"2.758"
"GO:0065010"	"extracellular membrane-bounded organelle"	"2.749"
"GO:0031680"	"G-protein beta/gamma-subunit complex"	"2.748"
"GO:0005785"	"signal recognition particle receptor complex"	"2.714"
"GO:0000145"	"exocyst"	"2.698"
"GO:0031301"	"integral component of organelle membrane"	"2.654"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"2.618"
"GO:0070369"	"beta-catenin-TCF7L2 complex"	"2.603"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"2.602"
"GO:0098875"	"epididymosome"	"2.566"
"GO:0045239"	"tricarboxylic acid cycle enzyme complex"	"2.543"
"GO:0030673"	"axolemma"	"2.527"
"GO:0008091"	"spectrin"	"2.503"
"GO:0045178"	"basal part of cell"	"2.488"
"GO:0014731"	"spectrin-associated cytoskeleton"	"2.485"
"GO:0031431"	"Dbf4-dependent protein kinase complex"	"2.409"
"GO:0097452"	"GAIT complex"	"2.409"
"GO:0030133"	"transport vesicle"	"2.396"
"GO:0042565"	"RNA nuclear export complex"	"2.362"
