"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa05131"	"Shigellosis"	"8.844"	"428"	"287.304"	"15.908"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"8.809"	"193"	"106.79"	"9.787"
"hsa04720"	"Long-term potentiation"	"8.706"	"379"	"249.872"	"14.832"
"hsa05143"	"African trypanosomiasis"	"8.621"	"120"	"57.551"	"7.244"
"hsa05166"	"HTLV-I infection"	"8.599"	"1019"	"794.787"	"26.076"
"hsa04919"	"Thyroid hormone signaling pathway"	"8.515"	"631"	"470.109"	"18.895"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"8.387"	"424"	"292.267"	"15.707"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"8.386"	"280"	"173.645"	"12.682"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"8.338"	"520"	"372.141"	"17.733"
"hsa04910"	"Insulin signaling pathway"	"8.253"	"661"	"489.217"	"20.815"
"hsa05416"	"Viral myocarditis"	"8.186"	"240"	"145.304"	"11.568"
"hsa05230"	"Central carbon metabolism in cancer"	"8.173"	"478"	"339.593"	"16.935"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"8.001"	"717"	"547.085"	"21.236"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"7.999"	"477"	"334.811"	"17.775"
"hsa04934"	"Cushing's syndrome"	"7.949"	"491"	"348.307"	"17.952"
"hsa04727"	"GABAergic synapse"	"7.726"	"285"	"183.756"	"13.105"
"hsa04270"	"Vascular smooth muscle contraction"	"7.703"	"397"	"275.217"	"15.809"
"hsa05323"	"Rheumatoid arthritis"	"7.642"	"300"	"202.096"	"12.811"
"hsa04150"	"mTOR signaling pathway"	"7.606"	"551"	"410.527"	"18.469"
"hsa04022"	"cGMP-PKG signaling pathway"	"7.407"	"557"	"408.875"	"19.997"
"hsa04972"	"Pancreatic secretion"	"7.314"	"193"	"117.927"	"10.265"
"hsa05010"	"Alzheimer's disease"	"7.277"	"475"	"344.806"	"17.891"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"7.266"	"456"	"329.456"	"17.416"
"hsa04070"	"Phosphatidylinositol signaling system"	"7.263"	"207"	"128.842"	"10.761"
"hsa05030"	"Cocaine addiction"	"7.256"	"244"	"158.148"	"11.833"
"hsa04211"	"Longevity regulating pathway"	"7.162"	"381"	"270.195"	"15.472"
"hsa05340"	"Primary immunodeficiency"	"7.121"	"96"	"48.923"	"6.611"
"hsa04973"	"Carbohydrate digestion and absorption"	"6.969"	"125"	"70.356"	"7.841"
"hsa04728"	"Dopaminergic synapse"	"6.924"	"558"	"420.87"	"19.805"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"6.83"	"215"	"137.066"	"11.411"
"hsa05033"	"Nicotine addiction"	"6.802"	"61"	"28.225"	"4.818"
"hsa04020"	"Calcium signaling pathway"	"6.764"	"563"	"427.614"	"20.017"
"hsa00562"	"Inositol phosphate metabolism"	"6.675"	"137"	"78.066"	"8.83"
"hsa04927"	"Cortisol synthesis and secretion"	"6.566"	"167"	"103.335"	"9.696"
"hsa04974"	"Protein digestion and absorption"	"6.469"	"90"	"47.061"	"6.637"
"hsa04971"	"Gastric acid secretion"	"6.233"	"256"	"177.447"	"12.602"
"hsa04540"	"Gap junction"	"6.128"	"601"	"480.667"	"19.638"
"hsa04144"	"Endocytosis"	"6.05"	"945"	"788.512"	"25.867"
"hsa04977"	"Vitamin digestion and absorption"	"5.938"	"27"	"9.644"	"2.923"
"hsa04911"	"Insulin secretion"	"5.713"	"224"	"153.664"	"12.312"
"hsa02010"	"ABC transporters"	"5.593"	"48"	"22.637"	"4.535"
"hsa04918"	"Thyroid hormone synthesis"	"5.52"	"204"	"140.949"	"11.422"
"hsa00531"	"Glycosaminoglycan degradation"	"5.438"	"17"	"4.782"	"2.247"
"hsa04976"	"Bile secretion"	"5.425"	"125"	"78.36"	"8.598"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"5.404"	"243"	"176.978"	"12.218"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"5.338"	"513"	"403.736"	"20.47"
"hsa05203"	"Viral carcinogenesis"	"5.204"	"1110"	"961.571"	"28.523"
"hsa04614"	"Renin-angiotensin system"	"5.176"	"46"	"22.745"	"4.493"
"hsa04913"	"Ovarian steroidogenesis"	"5.16"	"104"	"64.671"	"7.622"
"hsa05168"	"Herpes simplex infection"	"5.019"	"724"	"605.852"	"23.54"
"hsa04924"	"Renin secretion"	"4.709"	"213"	"157.166"	"11.857"
"hsa05216"	"Thyroid cancer"	"4.659"	"243"	"184.973"	"12.455"
"hsa04925"	"Aldosterone synthesis and secretion"	"4.438"	"242"	"183.708"	"13.135"
"hsa04213"	"Longevity regulating pathway - multiple species"	"4.387"	"436"	"359.244"	"17.495"
"hsa05134"	"Legionellosis"	"4.383"	"442"	"366.875"	"17.14"
"hsa04217"	"Necroptosis"	"4.019"	"600"	"514.077"	"21.378"
"hsa04130"	"SNARE interactions in vesicular transport"	"3.996"	"106"	"73.073"	"8.24"
"hsa04970"	"Salivary secretion"	"3.976"	"187"	"142.077"	"11.297"
"hsa04218"	"Cellular senescence"	"3.942"	"719"	"625.573"	"23.702"
"hsa04979"	"Cholesterol metabolism"	"3.807"	"103"	"72.175"	"8.097"
"hsa00740"	"Riboflavin metabolism"	"3.755"	"9"	"2.808"	"1.649"
"hsa04975"	"Fat digestion and absorption"	"3.482"	"45"	"27.355"	"5.068"
"hsa04137"	"Mitophagy - animal"	"3.444"	"319"	"265.711"	"15.474"
"hsa00590"	"Arachidonic acid metabolism"	"3.212"	"41"	"25.321"	"4.881"
"hsa00430"	"Taurine and hypotaurine metabolism"	"3.184"	"8"	"2.737"	"1.653"
"hsa04530"	"Tight junction"	"3.138"	"688"	"617.507"	"22.462"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"3.09"	"206"	"168.188"	"12.236"
"hsa00592"	"alpha-Linolenic acid metabolism"	"3.089"	"13"	"5.85"	"2.315"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"3.076"	"16"	"7.664"	"2.71"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"2.961"	"19"	"9.98"	"3.046"
"hsa04350"	"TGF-beta signaling pathway"	"2.882"	"323"	"277.271"	"15.869"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"2.828"	"200"	"166.211"	"11.949"
"hsa05031"	"Amphetamine addiction"	"2.71"	"269"	"228.858"	"14.815"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"2.544"	"17"	"9.069"	"3.117"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"2.525"	"163"	"135.182"	"11.015"
"hsa04612"	"Antigen processing and presentation"	"2.421"	"395"	"353.03"	"17.334"
"hsa04714"	"Thermogenesis"	"2.324"	"477"	"431.534"	"19.562"
"hsa04152"	"AMPK signaling pathway"	"2.178"	"455"	"413.428"	"19.085"
"hsa05169"	"Epstein-Barr virus infection"	"2.007"	"1249"	"1186.242"	"31.268"
"hsa03450"	"Non-homologous end-joining"	"2.002"	"44"	"33.308"	"5.342"
"hsa04122"	"Sulfur relay system"	"1.985"	"14"	"8.42"	"2.811"
"hsa00565"	"Ether lipid metabolism"	"1.897"	"24"	"16.532"	"3.937"
"hsa04330"	"Notch signaling pathway"	"1.575"	"156"	"138.825"	"10.901"
"hsa00591"	"Linoleic acid metabolism"	"1.555"	"16"	"11.019"	"3.204"
"hsa04310"	"Wnt signaling pathway"	"1.509"	"468"	"438.233"	"19.721"
"hsa04142"	"Lysosome"	"1.504"	"158"	"141.187"	"11.176"
"hsa03050"	"Proteasome"	"1.41"	"240"	"220.181"	"14.053"
"hsa00750"	"Vitamin B6 metabolism"	"1.37"	"7"	"4.213"	"2.034"
"hsa00564"	"Glycerophospholipid metabolism"	"1.321"	"60"	"50.923"	"6.873"
"hsa00650"	"Butanoate metabolism"	"1.238"	"29"	"23.362"	"4.556"
"hsa00785"	"Lipoic acid metabolism"	"1.22"	"4"	"2.209"	"1.467"
"hsa03320"	"PPAR signaling pathway"	"1.22"	"231"	"214.23"	"13.747"
"hsa05202"	"Transcriptional misregulation in cancer"	"1.197"	"502"	"478.442"	"19.681"
"hsa00511"	"Other glycan degradation"	"1.174"	"9"	"6.132"	"2.444"
"hsa00480"	"Glutathione metabolism"	"1.152"	"66"	"57.703"	"7.205"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"1.025"	"176"	"163.487"	"12.212"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"1.01"	"7"	"4.765"	"2.213"
"hsa04114"	"Oocyte meiosis"	"0.988"	"511"	"491.123"	"20.109"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"0.963"	"16"	"12.65"	"3.48"
"hsa00350"	"Tyrosine metabolism"	"0.923"	"29"	"24.65"	"4.711"
"hsa00780"	"Biotin metabolism"	"0.86"	"2"	"1.113"	"1.031"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"0.833"	"6"	"4.319"	"2.019"
"hsa04922"	"Glucagon signaling pathway"	"0.819"	"354"	"339.643"	"17.523"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"0.797"	"160"	"150.586"	"11.816"
"hsa00510"	"N-Glycan biosynthesis"	"0.737"	"43"	"38.491"	"6.119"
"hsa04115"	"p53 signaling pathway"	"0.728"	"199"	"189.559"	"12.962"
"hsa05130"	"Pathogenic Escherichia coli infection"	"0.696"	"434"	"420.987"	"18.71"
"hsa05204"	"Chemical carcinogenesis"	"0.597"	"73"	"68.234"	"7.988"
"hsa04390"	"Hippo signaling pathway"	"0.596"	"528"	"515.64"	"20.754"
"hsa00120"	"Primary bile acid biosynthesis"	"0.508"	"19"	"16.916"	"4.105"
"hsa04145"	"Phagosome"	"0.491"	"558"	"547.521"	"21.354"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"0.478"	"64"	"60.389"	"7.553"
"hsa04978"	"Mineral absorption"	"0.471"	"38"	"35.189"	"5.973"
"hsa05322"	"Systemic lupus erythematosus"	"0.441"	"488"	"479.074"	"20.234"
"hsa00232"	"Caffeine metabolism"	"0.427"	"3"	"2.374"	"1.464"
"hsa00900"	"Terpenoid backbone biosynthesis"	"0.35"	"34"	"32.089"	"5.461"
"hsa00982"	"Drug metabolism - cytochrome P450"	"0.302"	"52"	"49.927"	"6.86"
"hsa00920"	"Sulfur metabolism"	"0.277"	"6"	"5.343"	"2.375"
"hsa00410"	"beta-Alanine metabolism"	"0.272"	"55"	"53.131"	"6.877"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"0.227"	"83"	"81.107"	"8.325"
"hsa00071"	"Fatty acid degradation"	"0.21"	"70"	"68.343"	"7.886"
"hsa00983"	"Drug metabolism - other enzymes"	"0.191"	"86"	"84.311"	"8.826"
"hsa04740"	"Olfactory transduction"	"0.156"	"121"	"119.259"	"11.187"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"0.051"	"29"	"28.731"	"5.227"
"hsa00360"	"Phenylalanine metabolism"	"0.021"	"21"	"20.91"	"4.316"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.052"	"0"	"0.052"	"0.231"
"hsa05217"	"Basal cell carcinoma"	"-0.077"	"110"	"110.772"	"10.09"
"hsa00670"	"One carbon pool by folate"	"-0.097"	"36"	"36.573"	"5.928"
"hsa00220"	"Arginine biosynthesis"	"-0.127"	"36"	"36.732"	"5.776"
"hsa00062"	"Fatty acid elongation"	"-0.139"	"22"	"22.65"	"4.679"
"hsa00910"	"Nitrogen metabolism"	"-0.183"	"9"	"9.566"	"3.087"
"hsa04146"	"Peroxisome"	"-0.206"	"86"	"87.819"	"8.844"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.208"	"3"	"3.377"	"1.814"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-0.229"	"60"	"61.773"	"7.742"
"hsa00640"	"Propanoate metabolism"	"-0.369"	"62"	"64.864"	"7.756"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-0.394"	"119"	"123.142"	"10.516"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.462"	"7"	"8.257"	"2.719"
"hsa00340"	"Histidine metabolism"	"-0.466"	"39"	"41.765"	"5.933"
"hsa05110"	"Vibrio cholerae infection"	"-0.489"	"217"	"223.781"	"13.871"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"-0.492"	"20"	"22.23"	"4.53"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.495"	"9"	"10.614"	"3.26"
"hsa00380"	"Tryptophan metabolism"	"-0.526"	"59"	"62.795"	"7.213"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-0.556"	"103"	"108.631"	"10.123"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-0.563"	"14"	"16.142"	"3.806"
"hsa05034"	"Alcoholism"	"-0.57"	"719"	"733.068"	"24.661"
"hsa04950"	"Maturity onset diabetes of the young"	"-0.58"	"68"	"72.578"	"7.891"
"hsa00330"	"Arginine and proline metabolism"	"-0.663"	"68"	"73.535"	"8.35"
"hsa04136"	"Autophagy - other"	"-0.689"	"93"	"99.486"	"9.416"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-0.733"	"699"	"717.594"	"25.369"
"hsa00561"	"Glycerolipid metabolism"	"-0.736"	"53"	"58.403"	"7.34"
"hsa04744"	"Phototransduction"	"-0.776"	"51"	"56.601"	"7.213"
"hsa00730"	"Thiamine metabolism"	"-0.816"	"9"	"11.663"	"3.265"
"hsa03410"	"Base excision repair"	"-0.836"	"54"	"60.213"	"7.435"
"hsa05012"	"Parkinson's disease"	"-0.846"	"303"	"317.893"	"17.614"
"hsa00450"	"Selenocompound metabolism"	"-0.85"	"10"	"12.975"	"3.498"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-0.92"	"31"	"36.325"	"5.787"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-1.06"	"5"	"8.074"	"2.901"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-1.122"	"84"	"94.547"	"9.403"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-1.154"	"12"	"16.254"	"3.685"
"hsa00600"	"Sphingolipid metabolism"	"-1.187"	"18"	"23.651"	"4.762"
"hsa00620"	"Pyruvate metabolism"	"-1.193"	"120"	"133.056"	"10.947"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-1.239"	"91"	"102.234"	"9.066"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.247"	"21"	"27.565"	"5.267"
"hsa04721"	"Synaptic vesicle cycle"	"-1.248"	"193"	"209.584"	"13.285"
"hsa00030"	"Pentose phosphate pathway"	"-1.267"	"89"	"100.636"	"9.187"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-1.363"	"18"	"24.482"	"4.755"
"hsa00100"	"Steroid biosynthesis"	"-1.423"	"16"	"22.828"	"4.799"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.431"	"4"	"7.828"	"2.676"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-1.502"	"444"	"474.296"	"20.167"
"hsa04216"	"Ferroptosis"	"-1.577"	"84"	"98.406"	"9.137"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-1.587"	"15"	"22.193"	"4.533"
"hsa04260"	"Cardiac muscle contraction"	"-1.604"	"85"	"100.553"	"9.698"
"hsa00830"	"Retinol metabolism"	"-1.627"	"38"	"48.92"	"6.711"
"hsa00500"	"Starch and sucrose metabolism"	"-1.768"	"67"	"81.618"	"8.27"
"hsa00140"	"Steroid hormone biosynthesis"	"-1.844"	"38"	"50.61"	"6.837"
"hsa00270"	"Cysteine and methionine metabolism"	"-1.944"	"90"	"108.935"	"9.742"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-1.981"	"52"	"66.971"	"7.556"
"hsa00790"	"Folate biosynthesis"	"-2.007"	"15"	"25.129"	"5.048"
"hsa00310"	"Lysine degradation"	"-2.078"	"83"	"103.103"	"9.675"
"hsa00051"	"Fructose and mannose metabolism"	"-2.145"	"80"	"100.002"	"9.324"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.165"	"5"	"12.886"	"3.642"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-2.353"	"268"	"305.592"	"15.975"
"hsa00052"	"Galactose metabolism"	"-2.414"	"68"	"88.769"	"8.604"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-2.434"	"1"	"7.543"	"2.688"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.5"	"9"	"19.627"	"4.251"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-2.621"	"36"	"54.389"	"7.015"
"hsa03060"	"Protein export"	"-2.685"	"50"	"72.015"	"8.2"
"hsa00061"	"Fatty acid biosynthesis"	"-2.834"	"12"	"25.385"	"4.722"
"hsa04966"	"Collecting duct acid secretion"	"-2.881"	"70"	"95.052"	"8.695"
"hsa03440"	"Homologous recombination"	"-2.892"	"85"	"114.15"	"10.078"
"hsa04340"	"Hedgehog signaling pathway"	"-2.949"	"134"	"171.027"	"12.555"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-2.976"	"2"	"12.601"	"3.563"
"hsa03430"	"Mismatch repair"	"-3.179"	"70"	"100.304"	"9.532"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-3.256"	"0"	"9.85"	"3.025"
"hsa04110"	"Cell cycle"	"-3.277"	"543"	"618.001"	"22.886"
"hsa00190"	"Oxidative phosphorylation"	"-3.51"	"177"	"227.411"	"14.36"
"hsa05016"	"Huntington's disease"	"-3.774"	"473"	"556.546"	"22.134"
"hsa04710"	"Circadian rhythm"	"-4.08"	"77"	"118.783"	"10.241"
"hsa03460"	"Fanconi anemia pathway"	"-4.798"	"73"	"123.252"	"10.473"
"hsa03030"	"DNA replication"	"-4.907"	"91"	"146.886"	"11.389"
"hsa00230"	"Purine metabolism"	"-5.676"	"240"	"335.575"	"16.839"
"hsa03420"	"Nucleotide excision repair"	"-6.993"	"106"	"199.171"	"13.324"
"hsa03018"	"RNA degradation"	"-7.43"	"189"	"307.849"	"15.995"
