"GO.ID"	"GO.Term"	"Z-score"
"GO:0038083"	"peptidyl-tyrosine autophosphorylation"	"11.939"
"GO:0071222"	"cellular response to lipopolysaccharide"	"11.753"
"GO:0007596"	"blood coagulation"	"11.713"
"GO:0070102"	"interleukin-6-mediated signaling pathway"	"11.687"
"GO:0035556"	"intracellular signal transduction"	"11.616"
"GO:0043406"	"positive regulation of MAP kinase activity"	"11.546"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"11.496"
"GO:0038110"	"interleukin-2-mediated signaling pathway"	"11.436"
"GO:0043547"	"positive regulation of GTPase activity"	"11.375"
"GO:0051919"	"positive regulation of fibrinolysis"	"11.319"
"GO:0038128"	"ERBB2 signaling pathway"	"11.301"
"GO:0048661"	"positive regulation of smooth muscle cell proliferation"	"11.221"
"GO:0048008"	"platelet-derived growth factor receptor signaling pathway"	"11.17"
"GO:0050729"	"positive regulation of inflammatory response"	"11.151"
"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"11.137"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"11.101"
"GO:0022617"	"extracellular matrix disassembly"	"10.987"
"GO:0001934"	"positive regulation of protein phosphorylation"	"10.986"
"GO:0032490"	"detection of molecule of bacterial origin"	"10.943"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"10.896"
