"Pathway"	"Z-score"
"Cytosolic DNA-sensing pathway"	"4.075"
"Hepatitis C"	"3.987"
"Non-small cell lung cancer"	"3.98"
"Renal cell carcinoma"	"3.963"
"Phosphatidylinositol signaling system"	"3.901"
"Melanogenesis"	"3.871"
"Insulin signaling pathway"	"3.855"
"Fluid shear stress and atherosclerosis"	"3.842"
"Human papillomavirus infection"	"3.727"
"Transcriptional misregulation in cancer"	"3.657"
"Leishmaniasis"	"3.65"
"Retrograde endocannabinoid signaling"	"3.63"
"Cocaine addiction"	"3.519"
"Proteoglycans in cancer"	"3.449"
"Thyroid hormone signaling pathway"	"3.428"
"Amyotrophic lateral sclerosis (ALS)"	"3.413"
"MAPK signaling pathway"	"3.411"
"Vascular smooth muscle contraction"	"3.383"
"Viral carcinogenesis"	"3.369"
"Cellular senescence"	"3.345"
"Regulation of lipolysis in adipocytes"	"3.27"
"Osteoclast differentiation"	"3.241"
"Protein digestion and absorption"	"3.181"
"Phototransduction"	"3.169"
"Axon guidance"	"3.117"
"NF-kappa B signaling pathway"	"3.103"
"Progesterone-mediated oocyte maturation"	"3.049"
"Glycerophospholipid metabolism"	"3.006"
"Asthma"	"2.968"
"HIF-1 signaling pathway"	"2.927"
"Herpes simplex infection"	"2.921"
"Mitophagy - animal"	"2.853"
"Central carbon metabolism in cancer"	"2.832"
"Toll-like receptor signaling pathway"	"2.826"
"Insulin resistance"	"2.805"
"cAMP signaling pathway"	"2.778"
"Th17 cell differentiation"	"2.739"
"Long-term potentiation"	"2.737"
"Primary immunodeficiency"	"2.732"
"p53 signaling pathway"	"2.719"
"PPAR signaling pathway"	"2.674"
"Leukocyte transendothelial migration"	"2.624"
"Adherens junction"	"2.623"
"Melanoma"	"2.591"
"Pancreatic cancer"	"2.543"
"Allograft rejection"	"2.527"
"Chronic myeloid leukemia"	"2.461"
"AMPK signaling pathway"	"2.435"
"Fat digestion and absorption"	"2.42"
"Bladder cancer"	"2.404"
"Graft-versus-host disease"	"2.35"
"FoxO signaling pathway"	"2.295"
"Type II diabetes mellitus"	"2.231"
"Ether lipid metabolism"	"2.222"
"Endocytosis"	"2.211"
"Signaling pathways regulating pluripotency of stem cells"	"2.174"
"Rheumatoid arthritis"	"2.153"
"Notch signaling pathway"	"2.147"
"Intestinal immune network for IgA production"	"2.123"
"Parkinson's disease"	"2.117"
"Th1 and Th2 cell differentiation"	"2.105"
"Non-alcoholic fatty liver disease (NAFLD)"	"2.029"
"Epstein-Barr virus infection"	"2.017"
"Breast cancer"	"1.992"
"Nitrogen metabolism"	"1.977"
"Autoimmune thyroid disease"	"1.961"
"Pathogenic Escherichia coli infection"	"1.958"
"Glucagon signaling pathway"	"1.897"
"Necroptosis"	"1.806"
"Steroid biosynthesis"	"1.772"
"Arachidonic acid metabolism"	"1.748"
"Glycerolipid metabolism"	"1.69"
"Longevity regulating pathway - multiple species"	"1.669"
"Terpenoid backbone biosynthesis"	"1.6"
"Oocyte meiosis"	"1.599"
"Vitamin digestion and absorption"	"1.585"
"Inflammatory bowel disease (IBD)"	"1.574"
"Proximal tubule bicarbonate reclamation"	"1.566"
"Protein export"	"1.553"
"Adipocytokine signaling pathway"	"1.534"
"alpha-Linolenic acid metabolism"	"1.533"
"RIG-I-like receptor signaling pathway"	"1.53"
"Amphetamine addiction"	"1.529"
"Inositol phosphate metabolism"	"1.431"
"Collecting duct acid secretion"	"1.395"
"Maturity onset diabetes of the young"	"1.378"
"Linoleic acid metabolism"	"1.34"
"Cytokine-cytokine receptor interaction"	"1.295"
"Neuroactive ligand-receptor interaction"	"1.266"
"Porphyrin and chlorophyll metabolism"	"1.183"
"Autophagy - other"	"1.182"
"Gastric cancer"	"1.148"
"mTOR signaling pathway"	"1.148"
"Cushing's syndrome"	"1.092"
"Salivary secretion"	"1.076"
"SNARE interactions in vesicular transport"	"1.067"
"African trypanosomiasis"	"1.053"
"Pancreatic secretion"	"1.019"
"Aldosterone synthesis and secretion"	"0.984"
"Aldosterone-regulated sodium reabsorption"	"0.973"
"Tight junction"	"0.961"
"Hepatocellular carcinoma"	"0.943"
"Ferroptosis"	"0.931"
"Pyruvate metabolism"	"0.93"
"Tryptophan metabolism"	"0.906"
"HTLV-I infection"	"0.819"
"Type I diabetes mellitus"	"0.813"
"Carbohydrate digestion and absorption"	"0.792"
"Vasopressin-regulated water reabsorption"	"0.789"
"Proteasome"	"0.781"
"Endocrine and other factor-regulated calcium reabsorption"	"0.72"
"Arginine and proline metabolism"	"0.68"
"Ovarian steroidogenesis"	"0.673"
"Mineral absorption"	"0.666"
"Glutathione metabolism"	"0.571"
"Cell adhesion molecules (CAMs)"	"0.438"
"Hippo signaling pathway"	"0.345"
"Drug metabolism - other enzymes"	"0.333"
"Bile secretion"	"0.307"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"0.282"
"Thyroid hormone synthesis"	"0.255"
"Protein processing in endoplasmic reticulum"	"0.214"
"TGF-beta signaling pathway"	"0.151"
"Hypertrophic cardiomyopathy (HCM)"	"0.14"
"Insulin secretion"	"0.109"
"mRNA surveillance pathway"	"0.075"
"Calcium signaling pathway"	"0.071"
"Longevity regulating pathway"	"0.069"
"Huntington's disease"	"0.004"
"Pyrimidine metabolism"	"-0.05"
"D-Arginine and D-ornithine metabolism"	"-0.1"
"Lipoic acid metabolism"	"-0.17"
"Biotin metabolism"	"-0.177"
"Valine, leucine and isoleucine biosynthesis"	"-0.205"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.227"
"D-Glutamine and D-glutamate metabolism"	"-0.23"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.23"
"Caffeine metabolism"	"-0.236"
"Phosphonate and phosphinate metabolism"	"-0.241"
"Thermogenesis"	"-0.242"
"Vitamin B6 metabolism"	"-0.244"
"Riboflavin metabolism"	"-0.289"
"Sulfur relay system"	"-0.289"
"Spliceosome"	"-0.298"
"Synthesis and degradation of ketone bodies"	"-0.323"
"Sulfur metabolism"	"-0.332"
"Taurine and hypotaurine metabolism"	"-0.332"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.336"
"Ubiquitin mediated proteolysis"	"-0.357"
"Fatty acid biosynthesis"	"-0.37"
"Non-homologous end-joining"	"-0.375"
"Thiamine metabolism"	"-0.376"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.383"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.402"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.404"
"Selenocompound metabolism"	"-0.407"
"Wnt signaling pathway"	"-0.412"
"Primary bile acid biosynthesis"	"-0.421"
"Other glycan degradation"	"-0.423"
"Phenylalanine metabolism"	"-0.423"
"Ascorbate and aldarate metabolism"	"-0.429"
"Glycosaminoglycan degradation"	"-0.442"
"Pantothenate and CoA biosynthesis"	"-0.442"
"One carbon pool by folate"	"-0.45"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.453"
"Arginine biosynthesis"	"-0.465"
"Other types of O-glycan biosynthesis"	"-0.479"
"Biosynthesis of unsaturated fatty acids"	"-0.487"
"Mannose type O-glycan biosynthesis"	"-0.49"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.493"
"Mismatch repair"	"-0.494"
"Histidine metabolism"	"-0.495"
"Pentose and glucuronate interconversions"	"-0.506"
"Folate biosynthesis"	"-0.51"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.517"
"Fatty acid elongation"	"-0.524"
"Hippo signaling pathway - multiple species"	"-0.534"
"Butanoate metabolism"	"-0.538"
"Glyoxylate and dicarboxylate metabolism"	"-0.539"
"Nicotinate and nicotinamide metabolism"	"-0.546"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.547"
"Circadian rhythm"	"-0.557"
"beta-Alanine metabolism"	"-0.567"
"Mucin type O-glycan biosynthesis"	"-0.567"
"Pentose phosphate pathway"	"-0.568"
"Propanoate metabolism"	"-0.568"
"Galactose metabolism"	"-0.569"
"Citrate cycle (TCA cycle)"	"-0.571"
"RNA polymerase"	"-0.577"
"Base excision repair"	"-0.59"
"Fructose and mannose metabolism"	"-0.599"
"Alanine, aspartate and glutamate metabolism"	"-0.603"
"Tyrosine metabolism"	"-0.611"
"Starch and sucrose metabolism"	"-0.614"
"DNA replication"	"-0.617"
"Thyroid cancer"	"-0.62"
"Nicotine addiction"	"-0.648"
"Homologous recombination"	"-0.655"
"Glycine, serine and threonine metabolism"	"-0.669"
"ABC transporters"	"-0.67"
"Fatty acid degradation"	"-0.682"
"Hedgehog signaling pathway"	"-0.683"
"Aminoacyl-tRNA biosynthesis"	"-0.688"
"Basal transcription factors"	"-0.69"
"Cysteine and methionine metabolism"	"-0.691"
"Nucleotide excision repair"	"-0.696"
"Valine, leucine and isoleucine degradation"	"-0.701"
"Sphingolipid metabolism"	"-0.703"
"Steroid hormone biosynthesis"	"-0.706"
"Amino sugar and nucleotide sugar metabolism"	"-0.715"
"N-Glycan biosynthesis"	"-0.724"
"Vibrio cholerae infection"	"-0.736"
"Fanconi anemia pathway"	"-0.745"
"Retinol metabolism"	"-0.749"
"Lysine degradation"	"-0.776"
"Drug metabolism - cytochrome P450"	"-0.786"
"Metabolism of xenobiotics by cytochrome P450"	"-0.811"
"Basal cell carcinoma"	"-0.815"
"Synaptic vesicle cycle"	"-0.818"
"Cortisol synthesis and secretion"	"-0.823"
"Glycolysis / Gluconeogenesis"	"-0.86"
"Chemical carcinogenesis"	"-0.866"
"Cardiac muscle contraction"	"-0.899"
"Ribosome biogenesis in eukaryotes"	"-0.904"
"RNA degradation"	"-0.905"
"Peroxisome"	"-0.925"
"Taste transduction"	"-0.942"
"Dilated cardiomyopathy (DCM)"	"-0.977"
"Olfactory transduction"	"-1.131"
"Cell cycle"	"-1.153"
"Ribosome"	"-1.181"
"Oxidative phosphorylation"	"-1.19"
"RNA transport"	"-1.309"
"Purine metabolism"	"-1.346"
