"ID"	"Pathway"	"Z-score"
"hsa04390"	"Hippo signaling pathway"	"0.596"
"hsa00120"	"Primary bile acid biosynthesis"	"0.508"
"hsa04145"	"Phagosome"	"0.491"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"0.478"
"hsa04978"	"Mineral absorption"	"0.471"
"hsa05322"	"Systemic lupus erythematosus"	"0.441"
"hsa00232"	"Caffeine metabolism"	"0.427"
"hsa00900"	"Terpenoid backbone biosynthesis"	"0.35"
"hsa00982"	"Drug metabolism - cytochrome P450"	"0.302"
"hsa00920"	"Sulfur metabolism"	"0.277"
"hsa00410"	"beta-Alanine metabolism"	"0.272"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"0.227"
"hsa00071"	"Fatty acid degradation"	"0.21"
"hsa00983"	"Drug metabolism - other enzymes"	"0.191"
"hsa04740"	"Olfactory transduction"	"0.156"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"0.051"
"hsa00360"	"Phenylalanine metabolism"	"0.021"
"hsa05217"	"Basal cell carcinoma"	"-0.077"
"hsa00670"	"One carbon pool by folate"	"-0.097"
"hsa00220"	"Arginine biosynthesis"	"-0.127"
"hsa00062"	"Fatty acid elongation"	"-0.139"
"hsa00910"	"Nitrogen metabolism"	"-0.183"
"hsa04146"	"Peroxisome"	"-0.206"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.208"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.225"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-0.229"
"hsa00640"	"Propanoate metabolism"	"-0.369"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-0.394"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.462"
"hsa00340"	"Histidine metabolism"	"-0.466"
"hsa05110"	"Vibrio cholerae infection"	"-0.489"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"-0.492"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.495"
"hsa00380"	"Tryptophan metabolism"	"-0.526"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-0.556"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-0.563"
"hsa05034"	"Alcoholism"	"-0.57"
"hsa04950"	"Maturity onset diabetes of the young"	"-0.58"
"hsa00330"	"Arginine and proline metabolism"	"-0.663"
"hsa04136"	"Autophagy - other"	"-0.689"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-0.733"
"hsa00561"	"Glycerolipid metabolism"	"-0.736"
"hsa04744"	"Phototransduction"	"-0.776"
"hsa00730"	"Thiamine metabolism"	"-0.816"
"hsa03410"	"Base excision repair"	"-0.836"
"hsa05012"	"Parkinson,s disease"	"-0.846"
"hsa00450"	"Selenocompound metabolism"	"-0.85"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-0.92"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-1.06"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-1.122"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-1.154"
"hsa00600"	"Sphingolipid metabolism"	"-1.187"
"hsa00620"	"Pyruvate metabolism"	"-1.193"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-1.239"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.247"
"hsa04721"	"Synaptic vesicle cycle"	"-1.248"
"hsa00030"	"Pentose phosphate pathway"	"-1.267"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-1.363"
"hsa00100"	"Steroid biosynthesis"	"-1.423"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-1.431"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-1.502"
"hsa04216"	"Ferroptosis"	"-1.577"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-1.587"
"hsa04260"	"Cardiac muscle contraction"	"-1.604"
"hsa00830"	"Retinol metabolism"	"-1.627"
"hsa00500"	"Starch and sucrose metabolism"	"-1.768"
"hsa00140"	"Steroid hormone biosynthesis"	"-1.844"
"hsa00270"	"Cysteine and methionine metabolism"	"-1.944"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-1.981"
"hsa00790"	"Folate biosynthesis"	"-2.007"
"hsa00310"	"Lysine degradation"	"-2.078"
"hsa00051"	"Fructose and mannose metabolism"	"-2.145"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.165"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-2.353"
"hsa00052"	"Galactose metabolism"	"-2.414"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-2.434"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.5"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-2.621"
"hsa03060"	"Protein export"	"-2.685"
"hsa00061"	"Fatty acid biosynthesis"	"-2.834"
"hsa04966"	"Collecting duct acid secretion"	"-2.881"
"hsa03440"	"Homologous recombination"	"-2.892"
"hsa04340"	"Hedgehog signaling pathway"	"-2.949"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-2.976"
"hsa03430"	"Mismatch repair"	"-3.179"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-3.256"
"hsa04110"	"Cell cycle"	"-3.277"
"hsa00190"	"Oxidative phosphorylation"	"-3.51"
"hsa05016"	"Huntington,s disease"	"-3.774"
"hsa04710"	"Circadian rhythm"	"-4.08"
"hsa03460"	"Fanconi anemia pathway"	"-4.798"
"hsa03030"	"DNA replication"	"-4.907"
"hsa00230"	"Purine metabolism"	"-5.676"
"hsa03420"	"Nucleotide excision repair"	"-6.993"
"hsa03018"	"RNA degradation"	"-7.43"
"hsa03022"	"Basal transcription factors"	"-7.945"
"hsa00240"	"Pyrimidine metabolism"	"-8.505"
"hsa03010"	"Ribosome"	"-8.584"
"hsa03020"	"RNA polymerase"	"-9.281"
"hsa03015"	"mRNA surveillance pathway"	"-10.567"
"hsa03013"	"RNA transport"	"-12.98"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-13.797"
"hsa03040"	"Spliceosome"	"-14.895"
