"GO.ID"	"GO.Term"	"Z-score"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"10.168"
"GO:0098639"	"collagen binding involved in cell-matrix adhesion"	"9.228"
"GO:0030274"	"LIM domain binding"	"9.126"
"GO:0015037"	"peptide disulfide oxidoreductase activity"	"8.879"
"GO:0042802"	"identical protein binding"	"8.773"
"GO:0070856"	"myosin VI light chain binding"	"8.699"
"GO:0019855"	"calcium channel inhibitor activity"	"8.575"
"GO:0015269"	"calcium-activated potassium channel activity"	"8.514"
"GO:0008321"	"Ral guanyl-nucleotide exchange factor activity"	"8.483"
"GO:0031994"	"insulin-like growth factor I binding"	"8.38"
"GO:0060072"	"large conductance calcium-activated potassium channel activity"	"8.378"
"GO:0030170"	"pyridoxal phosphate binding"	"8.234"
"GO:0004490"	"methylglutaconyl-CoA hydratase activity"	"8.098"
"GO:0050011"	"itaconyl-CoA hydratase activity"	"8.098"
"GO:0048306"	"calcium-dependent protein binding"	"8.051"
"GO:0045296"	"cadherin binding"	"8.043"
"GO:0033829"	"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity"	"8.038"
"GO:0004683"	"calmodulin-dependent protein kinase activity"	"7.813"
"GO:0097016"	"L27 domain binding"	"7.763"
"GO:0035276"	"ethanol binding"	"7.728"
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"7.697"
"GO:0106105"	NA	"7.6"
"GO:0001016"	"RNA polymerase III regulatory region DNA binding"	"7.511"
"GO:0030234"	"enzyme regulator activity"	"7.494"
"GO:0030546"	"receptor activator activity"	"7.435"
"GO:0003756"	"protein disulfide isomerase activity"	"7.428"
"GO:0043237"	"laminin-1 binding"	"7.425"
"GO:0005546"	"phosphatidylinositol-4,5-bisphosphate binding"	"7.415"
"GO:0008332"	"low voltage-gated calcium channel activity"	"7.412"
"GO:0002161"	"aminoacyl-tRNA editing activity"	"7.271"
"GO:0042805"	"actinin binding"	"7.217"
"GO:0008331"	"high voltage-gated calcium channel activity"	"7.13"
"GO:0030247"	"polysaccharide binding"	"7.095"
"GO:0004104"	"cholinesterase activity"	"7.075"
"GO:1990254"	"keratin filament binding"	"7.054"
"GO:0005245"	"voltage-gated calcium channel activity"	"6.975"
"GO:0004596"	"peptide alpha-N-acetyltransferase activity"	"6.923"
"GO:0015410"	"manganese-transporting ATPase activity"	"6.901"
"GO:0005160"	"transforming growth factor beta receptor binding"	"6.877"
"GO:1990190"	"peptide-glutamate-N-acetyltransferase activity"	"6.859"
"GO:0052717"	"tRNA-specific adenosine-34 deaminase activity"	"6.856"
"GO:0004601"	"peroxidase activity"	"6.812"
"GO:0004699"	"calcium-independent protein kinase C activity"	"6.783"
"GO:0048407"	"platelet-derived growth factor binding"	"6.761"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"6.719"
"GO:0042803"	"protein homodimerization activity"	"6.683"
"GO:0008747"	"N-acetylneuraminate lyase activity"	"6.664"
"GO:0004782"	"sulfinoalanine decarboxylase activity"	"6.655"
"GO:0004332"	"fructose-bisphosphate aldolase activity"	"6.647"
"GO:1990189"	"peptide-serine-N-acetyltransferase activity"	"6.551"
"GO:0015271"	"outward rectifier potassium channel activity"	"6.542"
"GO:0005139"	"interleukin-7 receptor binding"	"6.541"
"GO:0008324"	"cation transmembrane transporter activity"	"6.5"
"GO:0008466"	"glycogenin glucosyltransferase activity"	"6.444"
"GO:0102751"	NA	"6.444"
"GO:0001968"	"fibronectin binding"	"6.425"
"GO:0030375"	"thyroid hormone receptor coactivator activity"	"6.405"
"GO:0005344"	"oxygen transporter activity"	"6.342"
"GO:0004082"	"bisphosphoglycerate mutase activity"	"6.243"
