"Pathway"	"Z-score"
"beta-Alanine metabolism - Homo sapiens (human)"	"7.379"
"Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)"	"7.303"
"Epstein-Barr virus infection - Homo sapiens (human)"	"7.147"
"Oocyte meiosis - Homo sapiens (human)"	"7.001"
"Arginine biosynthesis - Homo sapiens (human)"	"6.977"
"Necroptosis - Homo sapiens (human)"	"6.703"
"mTOR signaling pathway - Homo sapiens (human)"	"6.462"
"Type II diabetes mellitus - Homo sapiens (human)"	"6.333"
"Vasopressin-regulated water reabsorption - Homo sapiens (human)"	"6.319"
"Synaptic vesicle cycle - Homo sapiens (human)"	"6.28"
"Pentose and glucuronate interconversions - Homo sapiens (human)"	"6.27"
"AMPK signaling pathway - Homo sapiens (human)"	"6.24"
"Oxytocin signaling pathway - Homo sapiens (human)"	"6.015"
"Proteoglycans in cancer - Homo sapiens (human)"	"5.875"
"Ascorbate and aldarate metabolism - Homo sapiens (human)"	"5.872"
"Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"	"5.846"
"Cellular senescence - Homo sapiens (human)"	"5.791"
"Fatty acid biosynthesis - Homo sapiens (human)"	"5.641"
"Vitamin digestion and absorption - Homo sapiens (human)"	"5.452"
"Progesterone-mediated oocyte maturation - Homo sapiens (human)"	"5.31"
"Alzheimer,s disease - Homo sapiens (human)"	"5.298"
"Longevity regulating pathway - Homo sapiens (human)"	"5.253"
"cGMP-PKG signaling pathway - Homo sapiens (human)"	"5.237"
"Steroid hormone biosynthesis - Homo sapiens (human)"	"5.223"
"ECM-receptor interaction - Homo sapiens (human)"	"5.169"
"Toxoplasmosis - Homo sapiens (human)"	"4.949"
"Influenza A - Homo sapiens (human)"	"4.742"
"Estrogen signaling pathway - Homo sapiens (human)"	"4.503"
"Apoptosis - Homo sapiens (human)"	"4.453"
"Chemical carcinogenesis - Homo sapiens (human)"	"4.445"
"Selenocompound metabolism - Homo sapiens (human)"	"4.437"
"Huntington,s disease - Homo sapiens (human)"	"4.264"
"Thermogenesis - Homo sapiens (human)"	"4.238"
"Thyroid hormone synthesis - Homo sapiens (human)"	"4.189"
"Phosphonate and phosphinate metabolism - Homo sapiens (human)"	"4.164"
"Glycerophospholipid metabolism - Homo sapiens (human)"	"4.163"
"Adrenergic signaling in cardiomyocytes - Homo sapiens (human)"	"4.109"
