"GO.ID"	"GO.Term"	"Z-score"
"GO:0019432"	"triglyceride biosynthetic process"	"6.752"
"GO:0006506"	"GPI anchor biosynthetic process"	"6.709"
"GO:0015825"	"L-serine transport"	"6.667"
"GO:0034230"	"enkephalin processing"	"6.664"
"GO:0034231"	"islet amyloid polypeptide processing"	"6.664"
"GO:0061300"	"cerebellum vasculature development"	"6.501"
"GO:1901980"	"positive regulation of inward rectifier potassium channel activity"	"6.433"
"GO:0006281"	"DNA repair"	"6.394"
"GO:0006334"	"nucleosome assembly"	"6.364"
"GO:0070979"	"protein K11-linked ubiquitination"	"6.314"
"GO:0042135"	"neurotransmitter catabolic process"	"6.273"
"GO:0051315"	"attachment of mitotic spindle microtubules to kinetochore"	"6.247"
"GO:0051321"	"meiotic cell cycle"	"6.204"
"GO:0005986"	"sucrose biosynthetic process"	"6.185"
"GO:0070084"	"protein initiator methionine removal"	"6.132"
"GO:0000023"	"maltose metabolic process"	"6.114"
"GO:0045132"	"meiotic chromosome segregation"	"6.103"
"GO:0017183"	"peptidyl-diphthamide biosynthetic process from peptidyl-histidine"	"6.044"
"GO:0080163"	"regulation of protein serine/threonine phosphatase activity"	"6"
"GO:0006546"	"glycine catabolic process"	"5.979"
"GO:0019464"	"glycine decarboxylation via glycine cleavage system"	"5.979"
"GO:0000226"	"microtubule cytoskeleton organization"	"5.969"
"GO:0006935"	"chemotaxis"	"5.921"
"GO:0030595"	"leukocyte chemotaxis"	"5.82"
"GO:0030033"	"microvillus assembly"	"5.779"
"GO:0031365"	"N-terminal protein amino acid modification"	"5.738"
"GO:0009062"	"fatty acid catabolic process"	"5.727"
"GO:0006751"	"glutathione catabolic process"	"5.715"
"GO:0030488"	"tRNA methylation"	"5.712"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"5.703"
"GO:0006850"	"mitochondrial pyruvate transport"	"5.687"
"GO:0048073"	"regulation of eye pigmentation"	"5.683"
"GO:0019547"	"arginine catabolic process to ornithine"	"5.633"
"GO:1902269"	"positive regulation of polyamine transmembrane transport"	"5.626"
"GO:0007339"	"binding of sperm to zona pellucida"	"5.545"
"GO:0032486"	"Rap protein signal transduction"	"5.512"
"GO:0007077"	"mitotic nuclear envelope disassembly"	"5.51"
"GO:0009450"	"gamma-aminobutyric acid catabolic process"	"5.505"
"GO:1902173"	"negative regulation of keratinocyte apoptotic process"	"5.498"
"GO:0032511"	"late endosome to vacuole transport via multivesicular body sorting pathway"	"5.467"
"GO:0007064"	"mitotic sister chromatid cohesion"	"5.405"
"GO:0015786"	"UDP-glucose transport"	"5.358"
"GO:0061185"	"negative regulation of dermatome development"	"5.358"
"GO:0016310"	"phosphorylation"	"5.348"
"GO:0006270"	"DNA replication initiation"	"5.307"
"GO:0019805"	"quinolinate biosynthetic process"	"5.307"
"GO:0043420"	"anthranilate metabolic process"	"5.307"
"GO:0042026"	"protein refolding"	"5.303"
"GO:1904874"	"positive regulation of telomerase RNA localization to Cajal body"	"5.269"
"GO:0006167"	"AMP biosynthetic process"	"5.257"
"GO:0044208"	"'de novo' AMP biosynthetic process"	"5.257"
"GO:0010498"	"proteasomal protein catabolic process"	"5.233"
"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	"5.218"
"GO:0034199"	"activation of protein kinase A activity"	"5.215"
"GO:0006782"	"protoporphyrinogen IX biosynthetic process"	"5.205"
"GO:1904668"	"positive regulation of ubiquitin protein ligase activity"	"5.186"
"GO:0014053"	"negative regulation of gamma-aminobutyric acid secretion"	"5.185"
"GO:1904450"	"positive regulation of aspartate secretion"	"5.185"
"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	"5.174"
"GO:1904851"	"positive regulation of establishment of protein localization to telomere"	"5.16"
