"Pathway"	"Z-score"
"Hypertrophic cardiomyopathy (HCM)"	"3.329"
"Toll-like receptor signaling pathway"	"3.303"
"Adherens junction"	"3.284"
"IL-17 signaling pathway"	"3.197"
"Choline metabolism in cancer"	"3.151"
"RIG-I-like receptor signaling pathway"	"3.105"
"Allograft rejection"	"3.083"
"C-type lectin receptor signaling pathway"	"3.072"
"Herpes simplex infection"	"3.061"
"Insulin resistance"	"3.059"
"Natural killer cell mediated cytotoxicity"	"3.049"
"Regulation of actin cytoskeleton"	"3.025"
"Amoebiasis"	"3.008"
"Estrogen signaling pathway"	"2.977"
"Type II diabetes mellitus"	"2.953"
"mTOR signaling pathway"	"2.916"
"Kaposi's sarcoma-associated herpesvirus infection"	"2.867"
"Tight junction"	"2.835"
"Progesterone-mediated oocyte maturation"	"2.814"
"Renal cell carcinoma"	"2.8"
"Gap junction"	"2.793"
"Neurotrophin signaling pathway"	"2.774"
"Thyroid hormone signaling pathway"	"2.725"
"Wnt signaling pathway"	"2.723"
"Apelin signaling pathway"	"2.681"
"Apoptosis - multiple species"	"2.676"
"Melanogenesis"	"2.617"
"Sphingolipid signaling pathway"	"2.617"
"B cell receptor signaling pathway"	"2.598"
"Aldosterone-regulated sodium reabsorption"	"2.587"
"NOD-like receptor signaling pathway"	"2.561"
"Toxoplasmosis"	"2.556"
"Carbohydrate digestion and absorption"	"2.505"
"Phagosome"	"2.487"
"Graft-versus-host disease"	"2.483"
"Alzheimer's disease"	"2.411"
"Measles"	"2.379"
"Leishmaniasis"	"2.361"
"Autoimmune thyroid disease"	"2.319"
"Phototransduction"	"2.303"
"NF-kappa B signaling pathway"	"2.286"
"Transcriptional misregulation in cancer"	"2.28"
"Longevity regulating pathway"	"2.195"
"Type I diabetes mellitus"	"2.19"
"Asthma"	"2.177"
"Ubiquitin mediated proteolysis"	"2.169"
"Caffeine metabolism"	"2.154"
"Bladder cancer"	"2.145"
"Cell adhesion molecules (CAMs)"	"2.133"
"Protein processing in endoplasmic reticulum"	"2.111"
"Pancreatic secretion"	"2.095"
"Adrenergic signaling in cardiomyocytes"	"2.052"
"cAMP signaling pathway"	"2.003"
"GnRH signaling pathway"	"1.971"
"Glutathione metabolism"	"1.963"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"1.944"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"1.939"
"Regulation of lipolysis in adipocytes"	"1.939"
"Autophagy - animal"	"1.915"
"Antigen processing and presentation"	"1.905"
"Insulin signaling pathway"	"1.892"
"Inositol phosphate metabolism"	"1.879"
"Mitophagy - animal"	"1.873"
"Epithelial cell signaling in Helicobacter pylori infection"	"1.862"
"Steroid hormone biosynthesis"	"1.821"
"Calcium signaling pathway"	"1.783"
"Circadian entrainment"	"1.729"
"Phosphatidylinositol signaling system"	"1.725"
"Protein export"	"1.711"
"African trypanosomiasis"	"1.699"
"Mineral absorption"	"1.694"
"Cholinergic synapse"	"1.683"
"Notch signaling pathway"	"1.665"
"Serotonergic synapse"	"1.655"
"Dopaminergic synapse"	"1.648"
"Influenza A"	"1.622"
"Epstein-Barr virus infection"	"1.616"
"HIF-1 signaling pathway"	"1.584"
"Sphingolipid metabolism"	"1.569"
"Homologous recombination"	"1.493"
"Thyroid cancer"	"1.469"
"VEGF signaling pathway"	"1.402"
"Longevity regulating pathway - multiple species"	"1.365"
"Central carbon metabolism in cancer"	"1.338"
"Circadian rhythm"	"1.338"
"Cell cycle"	"1.259"
"Non-homologous end-joining"	"1.249"
"Rheumatoid arthritis"	"1.217"
"Ferroptosis"	"1.208"
"Glutamatergic synapse"	"1.197"
"Protein digestion and absorption"	"1.197"
"Propanoate metabolism"	"1.189"
"Retinol metabolism"	"1.179"
"Cocaine addiction"	"1.176"
"Leukocyte transendothelial migration"	"1.176"
"Long-term depression"	"1.154"
"Viral myocarditis"	"1.129"
"Salivary secretion"	"1.09"
"Cellular senescence"	"1.084"
"Dilated cardiomyopathy (DCM)"	"1.06"
"Inflammatory mediator regulation of TRP channels"	"1.053"
"Base excision repair"	"1.031"
"Huntington's disease"	"0.974"
"Necroptosis"	"0.888"
"Thyroid hormone synthesis"	"0.87"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"0.868"
"Primary bile acid biosynthesis"	"0.846"
"ECM-receptor interaction"	"0.837"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"0.806"
"cGMP-PKG signaling pathway"	"0.789"
"Drug metabolism - other enzymes"	"0.783"
"Other glycan degradation"	"0.782"
"Amyotrophic lateral sclerosis (ALS)"	"0.78"
"Axon guidance"	"0.767"
"Riboflavin metabolism"	"0.724"
"Insulin secretion"	"0.71"
"Intestinal immune network for IgA production"	"0.677"
"Ovarian steroidogenesis"	"0.662"
"Platelet activation"	"0.63"
"Endocytosis"	"0.616"
"Pathogenic Escherichia coli infection"	"0.607"
"Hippo signaling pathway - multiple species"	"0.605"
"Biotin metabolism"	"0.587"
"Glycosaminoglycan degradation"	"0.574"
"p53 signaling pathway"	"0.569"
"Pertussis"	"0.569"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"0.509"
"Cytokine-cytokine receptor interaction"	"0.459"
"Cysteine and methionine metabolism"	"0.439"
"Cholesterol metabolism"	"0.427"
"Vitamin digestion and absorption"	"0.42"
"Retrograde endocannabinoid signaling"	"0.398"
"Steroid biosynthesis"	"0.392"
"GABAergic synapse"	"0.385"
"Long-term potentiation"	"0.371"
"PPAR signaling pathway"	"0.368"
"Vascular smooth muscle contraction"	"0.329"
"Oocyte meiosis"	"0.285"
"Viral carcinogenesis"	"0.275"
"Lipoic acid metabolism"	"0.263"
"Nitrogen metabolism"	"0.242"
"Vibrio cholerae infection"	"0.24"
"Malaria"	"0.234"
"Endocrine and other factor-regulated calcium reabsorption"	"0.192"
"Morphine addiction"	"0.177"
"Mismatch repair"	"0.162"
"Renin-angiotensin system"	"0.161"
"Collecting duct acid secretion"	"0.12"
"Alcoholism"	"0.114"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"0.108"
"Complement and coagulation cascades"	"0.102"
"Basal transcription factors"	"0.095"
"Proximal tubule bicarbonate reclamation"	"0.077"
"Glucagon signaling pathway"	"0.058"
"Bile secretion"	"0.039"
"Fatty acid elongation"	"-0.028"
"Sulfur metabolism"	"-0.034"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.06"
"Tyrosine metabolism"	"-0.081"
"Oxidative phosphorylation"	"-0.113"
"Mannose type O-glycan biosynthesis"	"-0.114"
"Shigellosis"	"-0.126"
"Phenylalanine metabolism"	"-0.156"
"DNA replication"	"-0.166"
"Staphylococcus aureus infection"	"-0.183"
"Fat digestion and absorption"	"-0.215"
"D-Arginine and D-ornithine metabolism"	"-0.216"
"Salmonella infection"	"-0.22"
"Pyruvate metabolism"	"-0.242"
"Biosynthesis of unsaturated fatty acids"	"-0.248"
"Thermogenesis"	"-0.259"
"Taurine and hypotaurine metabolism"	"-0.27"
"Cytosolic DNA-sensing pathway"	"-0.275"
"Fc gamma R-mediated phagocytosis"	"-0.303"
"alpha-Linolenic acid metabolism"	"-0.305"
"Cortisol synthesis and secretion"	"-0.307"
"Prion diseases"	"-0.314"
"Bacterial invasion of epithelial cells"	"-0.322"
"Arginine biosynthesis"	"-0.364"
"ABC transporters"	"-0.365"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.442"
"Aldosterone synthesis and secretion"	"-0.455"
"Synaptic vesicle cycle"	"-0.519"
"Sulfur relay system"	"-0.531"
"N-Glycan biosynthesis"	"-0.546"
"Oxytocin signaling pathway"	"-0.584"
"Legionellosis"	"-0.6"
"Other types of O-glycan biosynthesis"	"-0.627"
"Pentose phosphate pathway"	"-0.648"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.671"
"Ether lipid metabolism"	"-0.687"
"SNARE interactions in vesicular transport"	"-0.699"
"Thiamine metabolism"	"-0.71"
"Chemokine signaling pathway"	"-0.722"
"Glyoxylate and dicarboxylate metabolism"	"-0.751"
"Alanine, aspartate and glutamate metabolism"	"-0.764"
"Glycerophospholipid metabolism"	"-0.792"
"Autophagy - other"	"-0.839"
"Gastric acid secretion"	"-0.911"
"Selenocompound metabolism"	"-0.921"
"Pentose and glucuronate interconversions"	"-0.924"
"Amphetamine addiction"	"-0.971"
"Systemic lupus erythematosus"	"-1.015"
"Folate biosynthesis"	"-1.032"
"Glycerolipid metabolism"	"-1.042"
"RNA polymerase"	"-1.058"
"Terpenoid backbone biosynthesis"	"-1.088"
"D-Glutamine and D-glutamate metabolism"	"-1.098"
"Lysosome"	"-1.11"
"Neuroactive ligand-receptor interaction"	"-1.154"
"Vitamin B6 metabolism"	"-1.191"
"Renin secretion"	"-1.267"
"Parkinson's disease"	"-1.286"
"mRNA surveillance pathway"	"-1.352"
"Hedgehog signaling pathway"	"-1.398"
"Ascorbate and aldarate metabolism"	"-1.441"
"Fructose and mannose metabolism"	"-1.447"
"Tryptophan metabolism"	"-1.451"
"Valine, leucine and isoleucine degradation"	"-1.507"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-1.52"
"Arginine and proline metabolism"	"-1.528"
"One carbon pool by folate"	"-1.549"
"Lysine degradation"	"-1.554"
"Fatty acid biosynthesis"	"-1.558"
"Nucleotide excision repair"	"-1.566"
"Histidine metabolism"	"-1.578"
"beta-Alanine metabolism"	"-1.598"
"Proteasome"	"-1.611"
"RNA transport"	"-1.624"
"Olfactory transduction"	"-1.655"
"Nicotinate and nicotinamide metabolism"	"-1.668"
"Synthesis and degradation of ketone bodies"	"-1.698"
"Valine, leucine and isoleucine biosynthesis"	"-1.746"
"Aminoacyl-tRNA biosynthesis"	"-1.768"
"Phosphonate and phosphinate metabolism"	"-1.774"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-1.824"
"Mucin type O-glycan biosynthesis"	"-1.851"
"Fatty acid degradation"	"-1.927"
"Vasopressin-regulated water reabsorption"	"-1.938"
"Pantothenate and CoA biosynthesis"	"-1.973"
"Purine metabolism"	"-1.98"
"Ribosome biogenesis in eukaryotes"	"-1.982"
"Spliceosome"	"-1.993"
"Ribosome"	"-2.034"
"Butanoate metabolism"	"-2.045"
"Pyrimidine metabolism"	"-2.056"
"Starch and sucrose metabolism"	"-2.229"
"Amino sugar and nucleotide sugar metabolism"	"-2.342"
"Porphyrin and chlorophyll metabolism"	"-2.388"
"Glycolysis / Gluconeogenesis"	"-2.524"
"RNA degradation"	"-2.701"
"Galactose metabolism"	"-2.812"
"Citrate cycle (TCA cycle)"	"-2.823"
"Glycine, serine and threonine metabolism"	"-3.086"
"Peroxisome"	"-3.186"
"Taste transduction"	"-5.118"
