"ID"	"Pathway"	"Z-score"
"hsa04922"	"Glucagon signaling pathway"	"2.904"
"hsa00514"	"Other types of O-glycan biosynthesis"	"2.903"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"2.836"
"hsa04071"	"Sphingolipid signaling pathway"	"2.821"
"hsa04620"	"Toll-like receptor signaling pathway"	"2.817"
"hsa04966"	"Collecting duct acid secretion"	"2.806"
"hsa03050"	"Proteasome"	"2.779"
"hsa00591"	"Linoleic acid metabolism"	"2.774"
"hsa05323"	"Rheumatoid arthritis"	"2.764"
"hsa05162"	"Measles"	"2.744"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"2.732"
"hsa04621"	"NOD-like receptor signaling pathway"	"2.687"
"hsa04940"	"Type I diabetes mellitus"	"2.606"
"hsa04726"	"Serotonergic synapse"	"2.579"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"2.575"
"hsa04024"	"cAMP signaling pathway"	"2.51"
"hsa04380"	"Osteoclast differentiation"	"2.496"
"hsa04611"	"Platelet activation"	"2.485"
"hsa04713"	"Circadian entrainment"	"2.412"
"hsa05150"	"Staphylococcus aureus infection"	"2.408"
"hsa04152"	"AMPK signaling pathway"	"2.386"
"hsa04974"	"Protein digestion and absorption"	"2.35"
"hsa03018"	"RNA degradation"	"2.322"
"hsa04921"	"Oxytocin signaling pathway"	"2.312"
"hsa04727"	"GABAergic synapse"	"2.25"
"hsa05218"	"Melanoma"	"2.245"
"hsa00640"	"Propanoate metabolism"	"2.241"
"hsa04020"	"Calcium signaling pathway"	"2.238"
"hsa05310"	"Asthma"	"2.236"
"hsa04931"	"Insulin resistance"	"2.224"
"hsa04916"	"Melanogenesis"	"2.219"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"2.202"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"2.132"
"hsa05132"	"Salmonella infection"	"2.097"
"hsa04640"	"Hematopoietic cell lineage"	"2.096"
"hsa05212"	"Pancreatic cancer"	"2.096"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"2.095"
"hsa05231"	"Choline metabolism in cancer"	"2.09"
"hsa04211"	"Longevity regulating pathway"	"2.085"
"hsa04530"	"Tight junction"	"2.06"
"hsa04371"	"Apelin signaling pathway"	"2.049"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"2.048"
"hsa04625"	"C-type lectin receptor signaling pathway"	"2.044"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"2.035"
"hsa05032"	"Morphine addiction"	"2.03"
"hsa05160"	"Hepatitis C"	"2.02"
"hsa04658"	"Th1 and Th2 cell differentiation"	"2.018"
"hsa04971"	"Gastric acid secretion"	"1.996"
"hsa00040"	"Pentose and glucuronate interconversions"	"1.986"
"hsa04730"	"Long-term depression"	"1.951"
"hsa04728"	"Dopaminergic synapse"	"1.942"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"1.928"
"hsa05100"	"Bacterial invasion of epithelial cells"	"1.914"
"hsa04810"	"Regulation of actin cytoskeleton"	"1.914"
"hsa04920"	"Adipocytokine signaling pathway"	"1.906"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"1.838"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"1.833"
"hsa04068"	"FoxO signaling pathway"	"1.778"
"hsa04930"	"Type II diabetes mellitus"	"1.776"
"hsa04350"	"TGF-beta signaling pathway"	"1.774"
"hsa05219"	"Bladder cancer"	"1.768"
"hsa05332"	"Graft-versus-host disease"	"1.746"
"hsa04672"	"Intestinal immune network for IgA production"	"1.735"
"hsa04970"	"Salivary secretion"	"1.715"
"hsa04216"	"Ferroptosis"	"1.692"
"hsa05169"	"Epstein-Barr virus infection"	"1.646"
"hsa05330"	"Allograft rejection"	"1.622"
"hsa05010"	"Alzheimer,s disease"	"1.608"
"hsa04130"	"SNARE interactions in vesicular transport"	"1.576"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"1.555"
"hsa04014"	"Ras signaling pathway"	"1.543"
"hsa04723"	"Retrograde endocannabinoid signaling"	"1.495"
"hsa05166"	"HTLV-I infection"	"1.471"
"hsa04146"	"Peroxisome"	"1.47"
"hsa04950"	"Maturity onset diabetes of the young"	"1.465"
"hsa05213"	"Endometrial cancer"	"1.446"
"hsa04917"	"Prolactin signaling pathway"	"1.446"
"hsa00053"	"Ascorbate and aldarate metabolism"	"1.442"
"hsa04919"	"Thyroid hormone signaling pathway"	"1.42"
"hsa04310"	"Wnt signaling pathway"	"1.417"
"hsa04150"	"mTOR signaling pathway"	"1.411"
"hsa04721"	"Synaptic vesicle cycle"	"1.406"
"hsa04973"	"Carbohydrate digestion and absorption"	"1.384"
"hsa00061"	"Fatty acid biosynthesis"	"1.381"
"hsa04270"	"Vascular smooth muscle contraction"	"1.359"
"hsa04722"	"Neurotrophin signaling pathway"	"1.351"
"hsa03013"	"RNA transport"	"1.325"
"hsa00062"	"Fatty acid elongation"	"1.282"
"hsa05206"	"MicroRNAs in cancer"	"1.161"
"hsa05221"	"Acute myeloid leukemia"	"1.123"
"hsa00780"	"Biotin metabolism"	"1.104"
"hsa00600"	"Sphingolipid metabolism"	"1.098"
"hsa00450"	"Selenocompound metabolism"	"1.089"
"hsa04614"	"Renin-angiotensin system"	"1.085"
"hsa05223"	"Non-small cell lung cancer"	"1.067"
"hsa04136"	"Autophagy - other"	"1.046"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"1.043"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"1.043"
"hsa05214"	"Glioma"	"1.039"
"hsa05226"	"Gastric cancer"	"1.035"
"hsa05320"	"Autoimmune thyroid disease"	"0.995"
"hsa04140"	"Autophagy - animal"	"0.961"
"hsa05216"	"Thyroid cancer"	"0.949"
"hsa05224"	"Breast cancer"	"0.877"
"hsa04114"	"Oocyte meiosis"	"0.873"
"hsa04370"	"VEGF signaling pathway"	"0.829"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"0.785"
"hsa05144"	"Malaria"	"0.743"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"0.726"
"hsa05416"	"Viral myocarditis"	"0.72"
"hsa04670"	"Leukocyte transendothelial migration"	"0.719"
"hsa05220"	"Chronic myeloid leukemia"	"0.663"
"hsa03450"	"Non-homologous end-joining"	"0.656"
"hsa05210"	"Colorectal cancer"	"0.647"
"hsa05211"	"Renal cell carcinoma"	"0.626"
"hsa04340"	"Hedgehog signaling pathway"	"0.502"
"hsa05143"	"African trypanosomiasis"	"0.494"
"hsa04330"	"Notch signaling pathway"	"0.483"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"0.482"
"hsa04660"	"T cell receptor signaling pathway"	"0.481"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.447"
"hsa00730"	"Thiamine metabolism"	"0.446"
"hsa05031"	"Amphetamine addiction"	"0.444"
"hsa00910"	"Nitrogen metabolism"	"0.44"
"hsa04218"	"Cellular senescence"	"0.43"
"hsa04978"	"Mineral absorption"	"0.413"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"0.404"
"hsa05205"	"Proteoglycans in cancer"	"0.4"
"hsa04924"	"Renin secretion"	"0.385"
"hsa04630"	"Jak-STAT signaling pathway"	"0.384"
"hsa04710"	"Circadian rhythm"	"0.355"
"hsa04910"	"Insulin signaling pathway"	"0.303"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"0.28"
"hsa00232"	"Caffeine metabolism"	"0.277"
"hsa05161"	"Hepatitis B"	"0.255"
"hsa04012"	"ErbB signaling pathway"	"0.248"
"hsa00562"	"Inositol phosphate metabolism"	"0.207"
"hsa00430"	"Taurine and hypotaurine metabolism"	"0.178"
"hsa04720"	"Long-term potentiation"	"0.159"
"hsa04714"	"Thermogenesis"	"0.158"
"hsa03060"	"Protein export"	"0.139"
"hsa00592"	"alpha-Linolenic acid metabolism"	"0.083"
"hsa04664"	"Fc epsilon RI signaling pathway"	"0.064"
"hsa00790"	"Folate biosynthesis"	"0.053"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"0.043"
"hsa00190"	"Oxidative phosphorylation"	"0.021"
"hsa04662"	"B cell receptor signaling pathway"	"-0.029"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.1"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.104"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-0.172"
"hsa00565"	"Ether lipid metabolism"	"-0.255"
"hsa04137"	"Mitophagy - animal"	"-0.304"
"hsa02010"	"ABC transporters"	"-0.318"
"hsa00750"	"Vitamin B6 metabolism"	"-0.32"
"hsa04115"	"p53 signaling pathway"	"-0.532"
"hsa04070"	"Phosphatidylinositol signaling system"	"-0.54"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-0.605"
"hsa04390"	"Hippo signaling pathway"	"-0.613"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"-0.624"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-0.629"
"hsa00230"	"Purine metabolism"	"-0.674"
"hsa00785"	"Lipoic acid metabolism"	"-0.901"
"hsa05012"	"Parkinson,s disease"	"-0.917"
"hsa05033"	"Nicotine addiction"	"-0.924"
"hsa04064"	"NF-kappa B signaling pathway"	"-0.957"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.978"
"hsa05202"	"Transcriptional misregulation in cancer"	"-1.005"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-1.017"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-1.018"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-1.033"
"hsa04360"	"Axon guidance"	"-1.081"
"hsa05340"	"Primary immunodeficiency"	"-1.155"
"hsa05217"	"Basal cell carcinoma"	"-1.376"
"hsa00920"	"Sulfur metabolism"	"-1.414"
"hsa04740"	"Olfactory transduction"	"-1.417"
"hsa04260"	"Cardiac muscle contraction"	"-1.418"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-1.441"
"hsa03010"	"Ribosome"	"-1.461"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-1.547"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-1.639"
"hsa05168"	"Herpes simplex infection"	"-1.646"
"hsa04215"	"Apoptosis - multiple species"	"-1.649"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-1.678"
"hsa04122"	"Sulfur relay system"	"-1.702"
"hsa05016"	"Huntington,s disease"	"-1.738"
"hsa04744"	"Phototransduction"	"-1.758"
"hsa04110"	"Cell cycle"	"-1.876"
"hsa05203"	"Viral carcinogenesis"	"-2.093"
"hsa03015"	"mRNA surveillance pathway"	"-2.136"
"hsa04217"	"Necroptosis"	"-2.141"
"hsa03410"	"Base excision repair"	"-2.306"
"hsa03030"	"DNA replication"	"-2.637"
"hsa00240"	"Pyrimidine metabolism"	"-3.233"
"hsa03430"	"Mismatch repair"	"-3.485"
"hsa03440"	"Homologous recombination"	"-3.735"
"hsa03460"	"Fanconi anemia pathway"	"-4.168"
"hsa05034"	"Alcoholism"	"-4.328"
"hsa03020"	"RNA polymerase"	"-5.117"
"hsa03022"	"Basal transcription factors"	"-5.288"
"hsa05322"	"Systemic lupus erythematosus"	"-5.347"
"hsa03420"	"Nucleotide excision repair"	"-5.836"
"hsa03040"	"Spliceosome"	"-6.409"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-6.814"
