"Pathway"	"Z-score"
"Other glycan degradation"	"-0.262"
"Phenylalanine metabolism"	"-0.266"
"Selenocompound metabolism"	"-0.266"
"One carbon pool by folate"	"-0.27"
"Arginine biosynthesis"	"-0.279"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.286"
"Proximal tubule bicarbonate reclamation"	"-0.296"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.298"
"Other types of O-glycan biosynthesis"	"-0.301"
"Protein export"	"-0.301"
"Renin-angiotensin system"	"-0.302"
"Vitamin digestion and absorption"	"-0.303"
"Mismatch repair"	"-0.305"
"Histidine metabolism"	"-0.308"
"Mannose type O-glycan biosynthesis"	"-0.309"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.31"
"Folate biosynthesis"	"-0.311"
"Hippo signaling pathway - multiple species"	"-0.316"
"Maturity onset diabetes of the young"	"-0.316"
"Fatty acid elongation"	"-0.32"
"Collecting duct acid secretion"	"-0.326"
"Phototransduction"	"-0.326"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.327"
"Asthma"	"-0.329"
"Linoleic acid metabolism"	"-0.335"
"Mucin type O-glycan biosynthesis"	"-0.335"
"Citrate cycle (TCA cycle)"	"-0.339"
"Nicotinate and nicotinamide metabolism"	"-0.34"
"Galactose metabolism"	"-0.342"
"Circadian rhythm"	"-0.344"
"RNA polymerase"	"-0.345"
"Apoptosis - multiple species"	"-0.346"
"beta-Alanine metabolism"	"-0.346"
"Autophagy - other"	"-0.349"
"Base excision repair"	"-0.354"
"African trypanosomiasis"	"-0.359"
"Allograft rejection"	"-0.366"
"Primary immunodeficiency"	"-0.366"
"Alanine, aspartate and glutamate metabolism"	"-0.369"
"Prion diseases"	"-0.373"
"Starch and sucrose metabolism"	"-0.375"
"DNA replication"	"-0.376"
"Graft-versus-host disease"	"-0.383"
"Aldosterone-regulated sodium reabsorption"	"-0.387"
"Ferroptosis"	"-0.39"
"Type I diabetes mellitus"	"-0.395"
"Bladder cancer"	"-0.397"
"Nicotine addiction"	"-0.401"
"Carbohydrate digestion and absorption"	"-0.403"
"Homologous recombination"	"-0.41"
"Vasopressin-regulated water reabsorption"	"-0.414"
"Type II diabetes mellitus"	"-0.419"
"Proteasome"	"-0.42"
"Aminoacyl-tRNA biosynthesis"	"-0.422"
"Basal transcription factors"	"-0.422"
"Intestinal immune network for IgA production"	"-0.423"
"Amino sugar and nucleotide sugar metabolism"	"-0.427"
"Ether lipid metabolism"	"-0.429"
"Malaria"	"-0.429"
"Hedgehog signaling pathway"	"-0.431"
"Nucleotide excision repair"	"-0.433"
"Sphingolipid metabolism"	"-0.433"
"N-Glycan biosynthesis"	"-0.434"
"Autoimmune thyroid disease"	"-0.438"
"Endocrine and other factor-regulated calcium reabsorption"	"-0.439"
"Arginine and proline metabolism"	"-0.44"
"Mineral absorption"	"-0.444"
"Amyotrophic lateral sclerosis (ALS)"	"-0.445"
"Fanconi anemia pathway"	"-0.457"
"Staphylococcus aureus infection"	"-0.457"
"Legionellosis"	"-0.463"
"VEGF signaling pathway"	"-0.476"
"Longevity regulating pathway - multiple species"	"-0.485"
"Cytosolic DNA-sensing pathway"	"-0.493"
"Central carbon metabolism in cancer"	"-0.497"
"Inflammatory bowel disease (IBD)"	"-0.497"
"Renal cell carcinoma"	"-0.503"
"Fc epsilon RI signaling pathway"	"-0.506"
"Synaptic vesicle cycle"	"-0.506"
"Non-small cell lung cancer"	"-0.507"
"p53 signaling pathway"	"-0.509"
"Acute myeloid leukemia"	"-0.51"
"Long-term potentiation"	"-0.51"
"Adipocytokine signaling pathway"	"-0.513"
"Mitophagy - animal"	"-0.515"
"B cell receptor signaling pathway"	"-0.516"
"Amphetamine addiction"	"-0.518"
"Epithelial cell signaling in Helicobacter pylori infection"	"-0.523"
"RIG-I-like receptor signaling pathway"	"-0.524"
"Inositol phosphate metabolism"	"-0.525"
"Glioma"	"-0.526"
"Pancreatic cancer"	"-0.526"
"Melanoma"	"-0.527"
"Leishmaniasis"	"-0.531"
"Prolactin signaling pathway"	"-0.531"
"Chronic myeloid leukemia"	"-0.541"
"Cardiac muscle contraction"	"-0.543"
"Ribosome biogenesis in eukaryotes"	"-0.548"
"RNA degradation"	"-0.557"
"ErbB signaling pathway"	"-0.563"
"Taste transduction"	"-0.568"
"TGF-beta signaling pathway"	"-0.568"
"ECM-receptor interaction"	"-0.573"
"Insulin secretion"	"-0.575"
"Fc gamma R-mediated phagocytosis"	"-0.589"
"mRNA surveillance pathway"	"-0.591"
"Protein digestion and absorption"	"-0.591"
"Rheumatoid arthritis"	"-0.592"
"Small cell lung cancer"	"-0.599"
"GnRH signaling pathway"	"-0.601"
"IL-17 signaling pathway"	"-0.604"
"NF-kappa B signaling pathway"	"-0.606"
"Salivary secretion"	"-0.606"
"Amoebiasis"	"-0.607"
"Pyrimidine metabolism"	"-0.611"
"Pancreatic secretion"	"-0.614"
"T cell receptor signaling pathway"	"-0.615"
"AGE-RAGE signaling pathway in diabetic complications"	"-0.618"
"Phosphatidylinositol signaling system"	"-0.62"
"HIF-1 signaling pathway"	"-0.621"
"Inflammatory mediator regulation of TRP channels"	"-0.624"
"Glucagon signaling pathway"	"-0.637"
"Toll-like receptor signaling pathway"	"-0.643"
"C-type lectin receptor signaling pathway"	"-0.645"
"Th17 cell differentiation"	"-0.653"
"Cell cycle"	"-0.681"
"Neurotrophin signaling pathway"	"-0.681"
"Autophagy - animal"	"-0.693"
"Systemic lupus erythematosus"	"-0.702"
"Measles"	"-0.705"
"Natural killer cell mediated cytotoxicity"	"-0.708"
"Spliceosome"	"-0.712"
"FoxO signaling pathway"	"-0.713"
"Ribosome"	"-0.716"
"Ubiquitin mediated proteolysis"	"-0.73"
"Oxidative phosphorylation"	"-0.731"
"Hepatitis B"	"-0.754"
"mTOR signaling pathway"	"-0.755"
"MicroRNAs in cancer"	"-0.759"
"Non-alcoholic fatty liver disease (NAFLD)"	"-0.766"
"RNA transport"	"-0.785"
"Cellular senescence"	"-0.786"
"Necroptosis"	"-0.791"
"Jak-STAT signaling pathway"	"-0.803"
"Purine metabolism"	"-0.807"
"Tuberculosis"	"-0.836"
"Herpes simplex infection"	"-0.844"
"Epstein-Barr virus infection"	"-0.876"
"Viral carcinogenesis"	"-0.888"
"Ras signaling pathway"	"-0.952"
"MAPK signaling pathway"	"-1.068"
"PI3K-Akt signaling pathway"	"-1.19"
"Olfactory transduction"	"-1.287"
