"ID"	"Pathway"	"Z-score"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"-6.043"
"hsa04610"	"Complement and coagulation cascades"	"-6.153"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-6.225"
"hsa05146"	"Amoebiasis"	"-6.268"
"hsa05032"	"Morphine addiction"	"-6.293"
"hsa04916"	"Melanogenesis"	"-6.385"
"hsa04370"	"VEGF signaling pathway"	"-6.408"
"hsa05152"	"Tuberculosis"	"-6.51"
"hsa04071"	"Sphingolipid signaling pathway"	"-6.748"
"hsa04660"	"T cell receptor signaling pathway"	"-6.805"
"hsa04713"	"Circadian entrainment"	"-7.102"
"hsa04926"	"Relaxin signaling pathway"	"-7.175"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-7.233"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"-7.332"
"hsa04726"	"Serotonergic synapse"	"-7.335"
"hsa04020"	"Calcium signaling pathway"	"-7.43"
"hsa04024"	"cAMP signaling pathway"	"-7.696"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-8.191"
"hsa04742"	"Taste transduction"	"-8.443"
"hsa04724"	"Glutamatergic synapse"	"-8.538"
"hsa04725"	"Cholinergic synapse"	"-8.681"
"hsa05200"	"Pathways in cancer"	"-8.839"
"hsa04360"	"Axon guidance"	"-8.976"
"hsa04014"	"Ras signaling pathway"	"-9.408"
"hsa04072"	"Phospholipase D signaling pathway"	"-9.771"
"hsa04015"	"Rap1 signaling pathway"	"-10.278"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-10.572"
"hsa04062"	"Chemokine signaling pathway"	"-12.209"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-17.154"
