"ID"	"Pathway"	"Z-score"
"hsa04918"	"Thyroid hormone synthesis"	"-0.421"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-0.452"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.579"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.586"
"hsa00670"	"One carbon pool by folate"	"-0.596"
"hsa04744"	"Phototransduction"	"-0.626"
"hsa03320"	"PPAR signaling pathway"	"-0.662"
"hsa04913"	"Ovarian steroidogenesis"	"-0.673"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-0.712"
"hsa04122"	"Sulfur relay system"	"-0.735"
"hsa04260"	"Cardiac muscle contraction"	"-0.821"
"hsa05032"	"Morphine addiction"	"-0.832"
"hsa00785"	"Lipoic acid metabolism"	"-0.927"
"hsa00780"	"Biotin metabolism"	"-1.024"
"hsa00730"	"Thiamine metabolism"	"-1.034"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-1.045"
"hsa00061"	"Fatty acid biosynthesis"	"-1.12"
"hsa05030"	"Cocaine addiction"	"-1.123"
"hsa05152"	"Tuberculosis"	"-1.157"
"hsa04977"	"Vitamin digestion and absorption"	"-1.261"
"hsa04927"	"Cortisol synthesis and secretion"	"-1.269"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-1.352"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-1.354"
"hsa00920"	"Sulfur metabolism"	"-1.358"
"hsa04975"	"Fat digestion and absorption"	"-1.536"
"hsa04920"	"Adipocytokine signaling pathway"	"-1.554"
"hsa04066"	"HIF-1 signaling pathway"	"-1.619"
"hsa00564"	"Glycerophospholipid metabolism"	"-1.694"
"hsa04974"	"Protein digestion and absorption"	"-1.71"
"hsa04136"	"Autophagy - other"	"-1.753"
"hsa04668"	"TNF signaling pathway"	"-1.789"
"hsa00600"	"Sphingolipid metabolism"	"-1.836"
"hsa04727"	"GABAergic synapse"	"-1.909"
"hsa00450"	"Selenocompound metabolism"	"-1.939"
"hsa04152"	"AMPK signaling pathway"	"-1.973"
"hsa04213"	"Longevity regulating pathway - multiple species"	"-1.98"
"hsa04659"	"Th17 cell differentiation"	"-2.002"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"-2.038"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-2.05"
"hsa00983"	"Drug metabolism - other enzymes"	"-2.123"
"hsa04922"	"Glucagon signaling pathway"	"-2.14"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"-2.141"
"hsa00592"	"alpha-Linolenic acid metabolism"	"-2.271"
"hsa03410"	"Base excision repair"	"-2.282"
"hsa04911"	"Insulin secretion"	"-2.33"
"hsa04979"	"Cholesterol metabolism"	"-2.338"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-2.338"
"hsa04216"	"Ferroptosis"	"-2.371"
"hsa00350"	"Tyrosine metabolism"	"-2.391"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-2.406"
"hsa00510"	"N-Glycan biosynthesis"	"-2.448"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-2.489"
"hsa04621"	"NOD-like receptor signaling pathway"	"-2.493"
"hsa00590"	"Arachidonic acid metabolism"	"-2.497"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-2.515"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-2.527"
"hsa00790"	"Folate biosynthesis"	"-2.564"
"hsa00100"	"Steroid biosynthesis"	"-2.609"
"hsa00220"	"Arginine biosynthesis"	"-2.624"
"hsa00120"	"Primary bile acid biosynthesis"	"-2.635"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-2.709"
"hsa05162"	"Measles"	"-2.713"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.757"
"hsa00650"	"Butanoate metabolism"	"-2.796"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-2.922"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-2.924"
"hsa04726"	"Serotonergic synapse"	"-2.985"
"hsa00062"	"Fatty acid elongation"	"-3.001"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-3.012"
"hsa05332"	"Graft-versus-host disease"	"-3.027"
"hsa00360"	"Phenylalanine metabolism"	"-3.027"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-3.054"
"hsa05330"	"Allograft rejection"	"-3.057"
"hsa00830"	"Retinol metabolism"	"-3.077"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-3.081"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-3.088"
"hsa04146"	"Peroxisome"	"-3.095"
"hsa00340"	"Histidine metabolism"	"-3.156"
"hsa00561"	"Glycerolipid metabolism"	"-3.21"
"hsa04940"	"Type I diabetes mellitus"	"-3.214"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-3.271"
"hsa05010"	"Alzheimer,s disease"	"-3.313"
"hsa03420"	"Nucleotide excision repair"	"-3.365"
"hsa00591"	"Linoleic acid metabolism"	"-3.378"
"hsa05140"	"Leishmaniasis"	"-3.384"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-3.427"
"hsa00071"	"Fatty acid degradation"	"-3.475"
"hsa05310"	"Asthma"	"-3.506"
"hsa04966"	"Collecting duct acid secretion"	"-3.538"
"hsa04657"	"IL-17 signaling pathway"	"-3.542"
"hsa03013"	"RNA transport"	"-3.622"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-3.627"
"hsa05169"	"Epstein-Barr virus infection"	"-3.639"
"hsa05164"	"Influenza A"	"-3.65"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"-3.659"
"hsa00140"	"Steroid hormone biosynthesis"	"-3.685"
"hsa00410"	"beta-Alanine metabolism"	"-3.789"
"hsa05202"	"Transcriptional misregulation in cancer"	"-3.822"
"hsa05320"	"Autoimmune thyroid disease"	"-3.847"
"hsa00380"	"Tryptophan metabolism"	"-3.858"
"hsa03060"	"Protein export"	"-3.903"
"hsa04064"	"NF-kappa B signaling pathway"	"-3.925"
"hsa04614"	"Renin-angiotensin system"	"-3.983"
"hsa00480"	"Glutathione metabolism"	"-4.047"
"hsa04950"	"Maturity onset diabetes of the young"	"-4.1"
"hsa00500"	"Starch and sucrose metabolism"	"-4.153"
"hsa00330"	"Arginine and proline metabolism"	"-4.157"
"hsa05204"	"Chemical carcinogenesis"	"-4.17"
"hsa00640"	"Propanoate metabolism"	"-4.176"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-4.472"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-4.543"
"hsa05134"	"Legionellosis"	"-4.607"
"hsa04612"	"Antigen processing and presentation"	"-4.61"
"hsa05145"	"Toxoplasmosis"	"-4.631"
"hsa00310"	"Lysine degradation"	"-4.635"
"hsa00052"	"Galactose metabolism"	"-4.751"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-4.768"
"hsa00051"	"Fructose and mannose metabolism"	"-4.962"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-5.095"
"hsa00030"	"Pentose phosphate pathway"	"-5.132"
"hsa04020"	"Calcium signaling pathway"	"-5.135"
"hsa04672"	"Intestinal immune network for IgA production"	"-5.237"
"hsa00620"	"Pyruvate metabolism"	"-5.375"
"hsa05168"	"Herpes simplex infection"	"-5.588"
"hsa03050"	"Proteasome"	"-5.598"
"hsa04610"	"Complement and coagulation cascades"	"-5.671"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-5.725"
"hsa05034"	"Alcoholism"	"-6.046"
"hsa04714"	"Thermogenesis"	"-6.134"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-6.201"
"hsa00270"	"Cysteine and methionine metabolism"	"-6.388"
"hsa05016"	"Huntington,s disease"	"-6.412"
"hsa05323"	"Rheumatoid arthritis"	"-6.459"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-6.991"
"hsa05150"	"Staphylococcus aureus infection"	"-7.421"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-7.465"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-7.909"
"hsa04217"	"Necroptosis"	"-7.91"
"hsa05012"	"Parkinson,s disease"	"-7.952"
"hsa03015"	"mRNA surveillance pathway"	"-8.523"
"hsa03022"	"Basal transcription factors"	"-8.697"
"hsa03010"	"Ribosome"	"-8.753"
"hsa03018"	"RNA degradation"	"-9.69"
"hsa00230"	"Purine metabolism"	"-9.691"
"hsa00190"	"Oxidative phosphorylation"	"-9.835"
"hsa00240"	"Pyrimidine metabolism"	"-10.368"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-10.426"
"hsa03020"	"RNA polymerase"	"-10.529"
"hsa05322"	"Systemic lupus erythematosus"	"-11.346"
"hsa04742"	"Taste transduction"	"-11.398"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-12.218"
"hsa03040"	"Spliceosome"	"-14.946"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-24.561"
