"Pathway"	"Z-score"
"Biotin metabolism"	"-0.871"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.899"
"Purine metabolism"	"-0.905"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.961"
"Base excision repair"	"-0.962"
"Glycosphingolipid biosynthesis - ganglio series"	"-1.038"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.084"
"Olfactory transduction"	"-1.086"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.088"
"Lipoic acid metabolism"	"-1.102"
"Sulfur relay system"	"-1.108"
"Caffeine metabolism"	"-1.157"
"Antigen processing and presentation"	"-1.179"
"Cardiac muscle contraction"	"-1.203"
"Fatty acid elongation"	"-1.263"
"Huntington's disease"	"-1.31"
"Retinol metabolism"	"-1.339"
"Protein processing in endoplasmic reticulum"	"-1.373"
"Nitrogen metabolism"	"-1.396"
"Proximal tubule bicarbonate reclamation"	"-1.407"
"Drug metabolism - cytochrome P450"	"-1.458"
"Arachidonic acid metabolism"	"-1.496"
"DNA replication"	"-1.578"
"Ribosome"	"-1.581"
"RNA degradation"	"-1.621"
"Mannose type O-glycan biosynthesis"	"-1.666"
"N-Glycan biosynthesis"	"-1.699"
"Sulfur metabolism"	"-1.704"
"RNA polymerase"	"-1.712"
"Nucleotide excision repair"	"-1.751"
"Autophagy - other"	"-1.811"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.85"
"Metabolism of xenobiotics by cytochrome P450"	"-1.919"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.132"
"Mismatch repair"	"-2.175"
"Chemical carcinogenesis"	"-2.348"
"Mucin type O-glycan biosynthesis"	"-2.355"
"Fanconi anemia pathway"	"-2.645"
"Homologous recombination"	"-2.878"
"Oxidative phosphorylation"	"-3.128"
"Protein export"	"-3.486"
"Basal transcription factors"	"-4.457"
"RNA transport"	"-4.549"
"mRNA surveillance pathway"	"-5.221"
"Ribosome biogenesis in eukaryotes"	"-10.6"
"Spliceosome"	"-11.477"
