"ID"	"Pathway"	"Z-score"
"hsa04640"	"Hematopoietic cell lineage"	"9.466"
"hsa04370"	"VEGF signaling pathway"	"9.193"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"9.187"
"hsa04024"	"cAMP signaling pathway"	"9.05"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"9.039"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"9.023"
"hsa05131"	"Shigellosis"	"8.991"
"hsa05203"	"Viral carcinogenesis"	"8.985"
"hsa04920"	"Adipocytokine signaling pathway"	"8.973"
"hsa05100"	"Bacterial invasion of epithelial cells"	"8.938"
"hsa04611"	"Platelet activation"	"8.756"
"hsa05166"	"HTLV-I infection"	"8.708"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"8.536"
"hsa05323"	"Rheumatoid arthritis"	"8.488"
"hsa04725"	"Cholinergic synapse"	"8.462"
"hsa05145"	"Toxoplasmosis"	"8.444"
"hsa04150"	"mTOR signaling pathway"	"8.43"
"hsa04211"	"Longevity regulating pathway"	"8.412"
"hsa04066"	"HIF-1 signaling pathway"	"8.391"
"hsa05144"	"Malaria"	"8.302"
"hsa04930"	"Type II diabetes mellitus"	"8.201"
"hsa05212"	"Pancreatic cancer"	"8.146"
"hsa05132"	"Salmonella infection"	"7.962"
"hsa05206"	"MicroRNAs in cancer"	"7.871"
"hsa04912"	"GnRH signaling pathway"	"7.867"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"7.834"
"hsa05150"	"Staphylococcus aureus infection"	"7.813"
"hsa04672"	"Intestinal immune network for IgA production"	"7.734"
"hsa05225"	"Hepatocellular carcinoma"	"7.707"
"hsa04931"	"Insulin resistance"	"7.59"
"hsa05310"	"Asthma"	"7.484"
"hsa04919"	"Thyroid hormone signaling pathway"	"7.423"
"hsa05230"	"Central carbon metabolism in cancer"	"7.272"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"7.25"
"hsa04915"	"Estrogen signaling pathway"	"7.221"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"7.195"
"hsa04350"	"TGF-beta signaling pathway"	"7.175"
"hsa04670"	"Leukocyte transendothelial migration"	"7.083"
"hsa04730"	"Long-term depression"	"7.076"
"hsa05219"	"Bladder cancer"	"7.067"
"hsa04512"	"ECM-receptor interaction"	"6.936"
"hsa04540"	"Gap junction"	"6.923"
"hsa05034"	"Alcoholism"	"6.84"
"hsa05222"	"Small cell lung cancer"	"6.839"
"hsa04140"	"Autophagy - animal"	"6.787"
"hsa04726"	"Serotonergic synapse"	"6.697"
"hsa04022"	"cGMP-PKG signaling pathway"	"6.674"
"hsa04921"	"Oxytocin signaling pathway"	"6.625"
"hsa04916"	"Melanogenesis"	"6.617"
"hsa04215"	"Apoptosis - multiple species"	"6.523"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"6.512"
"hsa05168"	"Herpes simplex infection"	"6.47"
"hsa04371"	"Apelin signaling pathway"	"6.406"
"hsa04520"	"Adherens junction"	"6.359"
"hsa04070"	"Phosphatidylinositol signaling system"	"6.14"
"hsa05164"	"Influenza A"	"6.104"
"hsa00562"	"Inositol phosphate metabolism"	"6.104"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"5.932"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"5.893"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"5.889"
"hsa04530"	"Tight junction"	"5.819"
"hsa04218"	"Cellular senescence"	"5.795"
"hsa05162"	"Measles"	"5.67"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"5.516"
"hsa05169"	"Epstein-Barr virus infection"	"5.484"
"hsa04720"	"Long-term potentiation"	"5.261"
"hsa05030"	"Cocaine addiction"	"5.179"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"5.143"
"hsa05020"	"Prion diseases"	"5.032"
"hsa04152"	"AMPK signaling pathway"	"4.914"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"4.907"
"hsa05340"	"Primary immunodeficiency"	"4.63"
"hsa05130"	"Pathogenic Escherichia coli infection"	"4.548"
"hsa05216"	"Thyroid cancer"	"4.486"
"hsa04144"	"Endocytosis"	"4.461"
"hsa04922"	"Glucagon signaling pathway"	"4.316"
"hsa03050"	"Proteasome"	"4.316"
"hsa04724"	"Glutamatergic synapse"	"4.311"
"hsa04973"	"Carbohydrate digestion and absorption"	"4.201"
"hsa05416"	"Viral myocarditis"	"4.164"
"hsa04713"	"Circadian entrainment"	"4.001"
"hsa04728"	"Dopaminergic synapse"	"3.961"
"hsa05032"	"Morphine addiction"	"3.919"
"hsa05330"	"Allograft rejection"	"3.881"
"hsa05322"	"Systemic lupus erythematosus"	"3.879"
"hsa04310"	"Wnt signaling pathway"	"3.799"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"3.727"
"hsa04934"	"Cushing,s syndrome"	"3.709"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"3.587"
"hsa04137"	"Mitophagy - animal"	"3.516"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"3.512"
"hsa04145"	"Phagosome"	"3.417"
"hsa04727"	"GABAergic synapse"	"3.282"
"hsa04924"	"Renin secretion"	"3.251"
"hsa04940"	"Type I diabetes mellitus"	"3.163"
"hsa04975"	"Fat digestion and absorption"	"3.162"
"hsa04270"	"Vascular smooth muscle contraction"	"3.126"
"hsa04115"	"p53 signaling pathway"	"3.1"
"hsa05332"	"Graft-versus-host disease"	"3.033"
"hsa00020"	"Citrate cycle (TCA cycle)"	"2.999"
"hsa04020"	"Calcium signaling pathway"	"2.944"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"2.927"
"hsa05202"	"Transcriptional misregulation in cancer"	"2.912"
"hsa04390"	"Hippo signaling pathway"	"2.872"
"hsa00330"	"Arginine and proline metabolism"	"2.745"
"hsa05031"	"Amphetamine addiction"	"2.641"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"2.618"
"hsa05010"	"Alzheimer,s disease"	"2.594"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"2.574"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"2.502"
"hsa00260"	"Glycine, serine and threonine metabolism"	"2.468"
"hsa00620"	"Pyruvate metabolism"	"2.464"
"hsa04213"	"Longevity regulating pathway - multiple species"	"2.462"
"hsa00360"	"Phenylalanine metabolism"	"2.427"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"2.377"
"hsa05134"	"Legionellosis"	"2.352"
"hsa04721"	"Synaptic vesicle cycle"	"2.341"
"hsa00052"	"Galactose metabolism"	"2.282"
"hsa04614"	"Renin-angiotensin system"	"2.257"
"hsa04330"	"Notch signaling pathway"	"2.248"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"2.232"
"hsa04120"	"Ubiquitin mediated proteolysis"	"2.226"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"2.22"
"hsa00900"	"Terpenoid backbone biosynthesis"	"2.213"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"2.199"
"hsa05143"	"African trypanosomiasis"	"2.188"
"hsa00410"	"beta-Alanine metabolism"	"2.154"
"hsa00061"	"Fatty acid biosynthesis"	"2.12"
"hsa00270"	"Cysteine and methionine metabolism"	"2.034"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"1.997"
"hsa04714"	"Thermogenesis"	"1.992"
"hsa00071"	"Fatty acid degradation"	"1.94"
"hsa00120"	"Primary bile acid biosynthesis"	"1.938"
"hsa00650"	"Butanoate metabolism"	"1.92"
"hsa00220"	"Arginine biosynthesis"	"1.904"
"hsa00350"	"Tyrosine metabolism"	"1.888"
"hsa00430"	"Taurine and hypotaurine metabolism"	"1.88"
"hsa04971"	"Gastric acid secretion"	"1.867"
"hsa00310"	"Lysine degradation"	"1.798"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"1.778"
"hsa04114"	"Oocyte meiosis"	"1.762"
"hsa00340"	"Histidine metabolism"	"1.753"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"1.69"
"hsa03320"	"PPAR signaling pathway"	"1.481"
"hsa00592"	"alpha-Linolenic acid metabolism"	"1.439"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"1.422"
"hsa04918"	"Thyroid hormone synthesis"	"1.414"
"hsa00790"	"Folate biosynthesis"	"1.398"
"hsa00040"	"Pentose and glucuronate interconversions"	"1.384"
"hsa04976"	"Bile secretion"	"1.371"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"1.351"
"hsa00500"	"Starch and sucrose metabolism"	"1.31"
"hsa04723"	"Retrograde endocannabinoid signaling"	"1.307"
"hsa04927"	"Cortisol synthesis and secretion"	"1.303"
"hsa04970"	"Salivary secretion"	"1.272"
"hsa05320"	"Autoimmune thyroid disease"	"1.242"
"hsa00051"	"Fructose and mannose metabolism"	"1.213"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"1.212"
"hsa05217"	"Basal cell carcinoma"	"1.196"
"hsa00030"	"Pentose phosphate pathway"	"1.191"
"hsa04972"	"Pancreatic secretion"	"1.183"
"hsa00561"	"Glycerolipid metabolism"	"1.066"
"hsa04925"	"Aldosterone synthesis and secretion"	"1.064"
"hsa04977"	"Vitamin digestion and absorption"	"1.032"
"hsa04974"	"Protein digestion and absorption"	"1.014"
"hsa04146"	"Peroxisome"	"0.892"
"hsa00480"	"Glutathione metabolism"	"0.831"
"hsa05033"	"Nicotine addiction"	"0.799"
"hsa00564"	"Glycerophospholipid metabolism"	"0.769"
"hsa04913"	"Ovarian steroidogenesis"	"0.769"
"hsa00531"	"Glycosaminoglycan degradation"	"0.713"
"hsa04911"	"Insulin secretion"	"0.711"
"hsa05110"	"Vibrio cholerae infection"	"0.705"
"hsa00380"	"Tryptophan metabolism"	"0.656"
"hsa02010"	"ABC transporters"	"0.544"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"0.524"
"hsa04979"	"Cholesterol metabolism"	"0.509"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"0.466"
"hsa04392"	"Hippo signaling pathway - multiple species"	"0.465"
"hsa04142"	"Lysosome"	"0.456"
"hsa04216"	"Ferroptosis"	"0.412"
"hsa04340"	"Hedgehog signaling pathway"	"0.405"
"hsa00983"	"Drug metabolism - other enzymes"	"0.385"
"hsa04110"	"Cell cycle"	"0.306"
"hsa00740"	"Riboflavin metabolism"	"0.299"
"hsa04710"	"Circadian rhythm"	"0.284"
"hsa04966"	"Collecting duct acid secretion"	"0.284"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"0.262"
"hsa04744"	"Phototransduction"	"0.211"
"hsa03450"	"Non-homologous end-joining"	"0.206"
"hsa04950"	"Maturity onset diabetes of the young"	"0.17"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"0.095"
"hsa05012"	"Parkinson,s disease"	"0.047"
"hsa00640"	"Propanoate metabolism"	"-0.105"
"hsa00450"	"Selenocompound metabolism"	"-0.115"
"hsa00750"	"Vitamin B6 metabolism"	"-0.127"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.202"
"hsa00670"	"One carbon pool by folate"	"-0.237"
"hsa00140"	"Steroid hormone biosynthesis"	"-0.24"
"hsa00511"	"Other glycan degradation"	"-0.285"
"hsa00600"	"Sphingolipid metabolism"	"-0.311"
"hsa00100"	"Steroid biosynthesis"	"-0.393"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.432"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-0.462"
"hsa00565"	"Ether lipid metabolism"	"-0.464"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.545"
"hsa00730"	"Thiamine metabolism"	"-0.63"
"hsa04130"	"SNARE interactions in vesicular transport"	"-0.678"
"hsa00240"	"Pyrimidine metabolism"	"-0.699"
"hsa04978"	"Mineral absorption"	"-0.707"
"hsa00591"	"Linoleic acid metabolism"	"-0.794"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-0.869"
"hsa00780"	"Biotin metabolism"	"-0.871"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.899"
"hsa00230"	"Purine metabolism"	"-0.905"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.961"
"hsa03410"	"Base excision repair"	"-0.962"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"-1.038"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-1.084"
"hsa04740"	"Olfactory transduction"	"-1.086"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-1.088"
"hsa00785"	"Lipoic acid metabolism"	"-1.102"
"hsa04122"	"Sulfur relay system"	"-1.108"
"hsa00232"	"Caffeine metabolism"	"-1.157"
"hsa04612"	"Antigen processing and presentation"	"-1.179"
"hsa04260"	"Cardiac muscle contraction"	"-1.203"
"hsa00062"	"Fatty acid elongation"	"-1.263"
"hsa05016"	"Huntington,s disease"	"-1.31"
"hsa00830"	"Retinol metabolism"	"-1.339"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-1.373"
"hsa00910"	"Nitrogen metabolism"	"-1.396"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"-1.407"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-1.458"
"hsa00590"	"Arachidonic acid metabolism"	"-1.496"
"hsa03030"	"DNA replication"	"-1.578"
"hsa03010"	"Ribosome"	"-1.581"
"hsa03018"	"RNA degradation"	"-1.621"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-1.666"
"hsa00510"	"N-Glycan biosynthesis"	"-1.699"
"hsa00920"	"Sulfur metabolism"	"-1.704"
"hsa03020"	"RNA polymerase"	"-1.712"
"hsa03420"	"Nucleotide excision repair"	"-1.751"
"hsa04136"	"Autophagy - other"	"-1.811"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-1.85"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-1.919"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-2.132"
"hsa03430"	"Mismatch repair"	"-2.175"
"hsa05204"	"Chemical carcinogenesis"	"-2.348"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-2.355"
"hsa03460"	"Fanconi anemia pathway"	"-2.645"
"hsa03440"	"Homologous recombination"	"-2.878"
"hsa00190"	"Oxidative phosphorylation"	"-3.128"
"hsa03060"	"Protein export"	"-3.486"
"hsa03022"	"Basal transcription factors"	"-4.457"
"hsa03013"	"RNA transport"	"-4.549"
"hsa03015"	"mRNA surveillance pathway"	"-5.221"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-10.6"
"hsa03040"	"Spliceosome"	"-11.477"
