"Pathway"	"Z-score"
"Non-homologous end-joining"	"0.661"
"Apoptosis"	"0.592"
"Taurine and hypotaurine metabolism"	"0.564"
"Sulfur metabolism"	"0.518"
"Tight junction"	"0.378"
"Biotin metabolism"	"0.333"
"Glucagon signaling pathway"	"0.102"
"alpha-Linolenic acid metabolism"	"0.063"
"Fat digestion and absorption"	"0.044"
"Glycosaminoglycan degradation"	"0.019"
"N-Glycan biosynthesis"	"0.005"
"Basal transcription factors"	"-0.006"
"Fluid shear stress and atherosclerosis"	"-0.085"
"Glycerophospholipid metabolism"	"-0.102"
"D-Arginine and D-ornithine metabolism"	"-0.168"
"Pentose and glucuronate interconversions"	"-0.182"
"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.326"
"Other glycan degradation"	"-0.378"
"Small cell lung cancer"	"-0.381"
"Porphyrin and chlorophyll metabolism"	"-0.472"
"RIG-I-like receptor signaling pathway"	"-0.536"
"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.556"
"Riboflavin metabolism"	"-0.568"
"Nitrogen metabolism"	"-0.657"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.692"
"D-Glutamine and D-glutamate metabolism"	"-0.699"
"IL-17 signaling pathway"	"-0.707"
"Toxoplasmosis"	"-0.843"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.89"
"Hepatitis C"	"-0.984"
"Prion diseases"	"-1.005"
"Autophagy - animal"	"-1.062"
"Caffeine metabolism"	"-1.141"
"TGF-beta signaling pathway"	"-1.16"
"Proximal tubule bicarbonate reclamation"	"-1.339"
"Progesterone-mediated oocyte maturation"	"-1.36"
"Cell adhesion molecules (CAMs)"	"-1.384"
"Sphingolipid metabolism"	"-1.43"
"Huntington's disease"	"-1.474"
"ABC transporters"	"-1.494"
"Primary immunodeficiency"	"-1.546"
"HTLV-I infection"	"-1.598"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-1.614"
"FoxO signaling pathway"	"-1.62"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-1.682"
"ECM-receptor interaction"	"-1.685"
"Retinol metabolism"	"-1.904"
"Bladder cancer"	"-1.932"
"Steroid biosynthesis"	"-2.134"
"Hypertrophic cardiomyopathy (HCM)"	"-2.149"
"Primary bile acid biosynthesis"	"-2.194"
"Biosynthesis of unsaturated fatty acids"	"-2.217"
"Dilated cardiomyopathy (DCM)"	"-2.295"
"C-type lectin receptor signaling pathway"	"-2.433"
"Human papillomavirus infection"	"-2.467"
"Insulin signaling pathway"	"-2.561"
"Salmonella infection"	"-2.591"
"Rheumatoid arthritis"	"-2.601"
"Adrenergic signaling in cardiomyocytes"	"-2.653"
"Other types of O-glycan biosynthesis"	"-2.674"
"Type II diabetes mellitus"	"-2.746"
"Arachidonic acid metabolism"	"-2.766"
"Fatty acid elongation"	"-2.809"
"Vitamin digestion and absorption"	"-2.849"
"Mannose type O-glycan biosynthesis"	"-2.893"
"Maturity onset diabetes of the young"	"-2.905"
"Ether lipid metabolism"	"-2.923"
"Epithelial cell signaling in Helicobacter pylori infection"	"-2.934"
"Wnt signaling pathway"	"-3.01"
"Hippo signaling pathway"	"-3.125"
"Pertussis"	"-3.18"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-3.202"
"Apelin signaling pathway"	"-3.207"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-3.26"
"Synaptic vesicle cycle"	"-3.264"
"Metabolism of xenobiotics by cytochrome P450"	"-3.267"
"Mucin type O-glycan biosynthesis"	"-3.275"
"Th1 and Th2 cell differentiation"	"-3.297"
"AGE-RAGE signaling pathway in diabetic complications"	"-3.401"
"Type I diabetes mellitus"	"-3.455"
"Shigellosis"	"-3.47"
"Estrogen signaling pathway"	"-3.475"
"Amphetamine addiction"	"-3.476"
"Drug metabolism - cytochrome P450"	"-3.51"
"Chagas disease (American trypanosomiasis)"	"-3.53"
"Viral myocarditis"	"-3.635"
"Lysosome"	"-3.66"
"NF-kappa B signaling pathway"	"-3.661"
"Oxytocin signaling pathway"	"-3.676"
"Notch signaling pathway"	"-3.728"
"Cardiac muscle contraction"	"-3.858"
"Amyotrophic lateral sclerosis (ALS)"	"-3.913"
"Chemical carcinogenesis"	"-3.916"
"TNF signaling pathway"	"-3.988"
"Thyroid hormone signaling pathway"	"-4.034"
"mTOR signaling pathway"	"-4.059"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-4.082"
"Longevity regulating pathway"	"-4.084"
"Inflammatory bowel disease (IBD)"	"-4.113"
"MAPK signaling pathway"	"-4.125"
"Hippo signaling pathway - multiple species"	"-4.22"
"PI3K-Akt signaling pathway"	"-4.256"
"Insulin resistance"	"-4.286"
"Endocrine and other factor-regulated calcium reabsorption"	"-4.333"
"MicroRNAs in cancer"	"-4.375"
"Inositol phosphate metabolism"	"-4.389"
"Linoleic acid metabolism"	"-4.49"
"Protein digestion and absorption"	"-4.519"
"Neurotrophin signaling pathway"	"-4.538"
"Mineral absorption"	"-4.679"
"Prostate cancer"	"-4.688"
"Th17 cell differentiation"	"-4.819"
"Renal cell carcinoma"	"-4.825"
"Dopaminergic synapse"	"-4.849"
"Acute myeloid leukemia"	"-4.874"
"Cholesterol metabolism"	"-4.906"
"Apoptosis - multiple species"	"-4.965"
"Chronic myeloid leukemia"	"-4.969"
"Intestinal immune network for IgA production"	"-4.995"
"Parkinson's disease"	"-5.034"
"Thyroid hormone synthesis"	"-5.068"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-5.07"
"Hepatitis B"	"-5.106"
"GABAergic synapse"	"-5.156"
"Steroid hormone biosynthesis"	"-5.189"
"Oxidative phosphorylation"	"-5.248"
"Bile secretion"	"-5.344"
"Adipocytokine signaling pathway"	"-5.402"
"Toll-like receptor signaling pathway"	"-5.433"
"GnRH signaling pathway"	"-5.478"
"Cocaine addiction"	"-5.541"
"Kaposi's sarcoma-associated herpesvirus infection"	"-5.591"
"Colorectal cancer"	"-5.601"
"Sphingolipid signaling pathway"	"-5.688"
"Glioma"	"-5.689"
"Graft-versus-host disease"	"-5.691"
"Long-term potentiation"	"-5.695"
"Long-term depression"	"-5.726"
"Leukocyte transendothelial migration"	"-5.77"
"Olfactory transduction"	"-5.805"
"Allograft rejection"	"-5.83"
"Endometrial cancer"	"-5.88"
"Osteoclast differentiation"	"-5.888"
"Hematopoietic cell lineage"	"-5.919"
"Prolactin signaling pathway"	"-5.939"
"Nicotine addiction"	"-6.006"
"Breast cancer"	"-6.025"
"Bacterial invasion of epithelial cells"	"-6.103"
"Proteoglycans in cancer"	"-6.195"
"Vascular smooth muscle contraction"	"-6.23"
"Renin-angiotensin system"	"-6.298"
"Aldosterone-regulated sodium reabsorption"	"-6.366"
"Amoebiasis"	"-6.402"
"Pancreatic cancer"	"-6.41"
"Ovarian steroidogenesis"	"-6.428"
"Melanoma"	"-6.471"
"B cell receptor signaling pathway"	"-6.565"
"Carbohydrate digestion and absorption"	"-6.589"
"Tuberculosis"	"-6.645"
"Phototransduction"	"-6.708"
"Inflammatory mediator regulation of TRP channels"	"-6.871"
"Non-small cell lung cancer"	"-6.936"
"Basal cell carcinoma"	"-6.964"
"Asthma"	"-7.015"
"Gastric acid secretion"	"-7.024"
"T cell receptor signaling pathway"	"-7.059"
"Choline metabolism in cancer"	"-7.226"
"Cortisol synthesis and secretion"	"-7.361"
"Adherens junction"	"-7.469"
"Aldosterone synthesis and secretion"	"-7.477"
"Salivary secretion"	"-7.478"
"cGMP-PKG signaling pathway"	"-7.56"
"ErbB signaling pathway"	"-7.572"
"Phosphatidylinositol signaling system"	"-7.624"
"Autoimmune thyroid disease"	"-7.863"
"VEGF signaling pathway"	"-7.932"
"Cushing's syndrome"	"-8.095"
"Renin secretion"	"-8.182"
"Hepatocellular carcinoma"	"-8.189"
"Endocytosis"	"-8.24"
"Thermogenesis"	"-8.319"
"Insulin secretion"	"-8.378"
"Gastric cancer"	"-8.862"
"Fc gamma R-mediated phagocytosis"	"-9.101"
"Focal adhesion"	"-9.2"
"Pancreatic secretion"	"-9.215"
"Non-alcoholic fatty liver disease (NAFLD)"	"-9.321"
"Relaxin signaling pathway"	"-9.385"
"Platelet activation"	"-9.447"
"Fc epsilon RI signaling pathway"	"-9.759"
"Alzheimer's disease"	"-9.832"
"Signaling pathways regulating pluripotency of stem cells"	"-10.128"
"Morphine addiction"	"-10.213"
"Pathways in cancer"	"-10.335"
"Melanogenesis"	"-10.371"
"Vasopressin-regulated water reabsorption"	"-10.466"
"Calcium signaling pathway"	"-10.871"
"Staphylococcus aureus infection"	"-11.063"
"Circadian entrainment"	"-11.236"
"Jak-STAT signaling pathway"	"-11.551"
"SNARE interactions in vesicular transport"	"-11.635"
"Regulation of lipolysis in adipocytes"	"-11.675"
"Natural killer cell mediated cytotoxicity"	"-11.898"
"Regulation of actin cytoskeleton"	"-12.337"
"Serotonergic synapse"	"-12.85"
"Retrograde endocannabinoid signaling"	"-12.999"
"Glutamatergic synapse"	"-13.421"
"Complement and coagulation cascades"	"-13.501"
"Ras signaling pathway"	"-14.25"
"cAMP signaling pathway"	"-14.439"
"Cholinergic synapse"	"-14.713"
"Chemokine signaling pathway"	"-16.041"
"Phospholipase D signaling pathway"	"-16.063"
"Taste transduction"	"-16.581"
"Rap1 signaling pathway"	"-17.467"
"Axon guidance"	"-17.49"
"Neuroactive ligand-receptor interaction"	"-23.352"
"Cytokine-cytokine receptor interaction"	"-24.587"
