"ID"	"Pathway"	"Z-score"
"hsa04217"	"Necroptosis"	"3.806"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"3.778"
"hsa00564"	"Glycerophospholipid metabolism"	"3.686"
"hsa00592"	"alpha-Linolenic acid metabolism"	"3.57"
"hsa04927"	"Cortisol synthesis and secretion"	"3.551"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"3.522"
"hsa05140"	"Leishmaniasis"	"3.498"
"hsa04140"	"Autophagy - animal"	"3.205"
"hsa04512"	"ECM-receptor interaction"	"3.175"
"hsa04721"	"Synaptic vesicle cycle"	"3.149"
"hsa04657"	"IL-17 signaling pathway"	"3.14"
"hsa00062"	"Fatty acid elongation"	"3.064"
"hsa05146"	"Amoebiasis"	"3.051"
"hsa04122"	"Sulfur relay system"	"3.029"
"hsa04211"	"Longevity regulating pathway"	"2.898"
"hsa04918"	"Thyroid hormone synthesis"	"2.824"
"hsa04925"	"Aldosterone synthesis and secretion"	"2.809"
"hsa00920"	"Sulfur metabolism"	"2.8"
"hsa04726"	"Serotonergic synapse"	"2.791"
"hsa04977"	"Vitamin digestion and absorption"	"2.756"
"hsa04150"	"mTOR signaling pathway"	"2.742"
"hsa04216"	"Ferroptosis"	"2.601"
"hsa00510"	"N-Glycan biosynthesis"	"2.518"
"hsa05225"	"Hepatocellular carcinoma"	"2.489"
"hsa04144"	"Endocytosis"	"2.339"
"hsa00190"	"Oxidative phosphorylation"	"2.27"
"hsa03060"	"Protein export"	"2.258"
"hsa00230"	"Purine metabolism"	"2.25"
"hsa04136"	"Autophagy - other"	"2.235"
"hsa05222"	"Small cell lung cancer"	"2.231"
"hsa05215"	"Prostate cancer"	"2.19"
"hsa00780"	"Biotin metabolism"	"2.182"
"hsa00531"	"Glycosaminoglycan degradation"	"2.166"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"2.145"
"hsa00600"	"Sphingolipid metabolism"	"2.071"
"hsa05416"	"Viral myocarditis"	"2.018"
"hsa05332"	"Graft-versus-host disease"	"2"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"1.96"
"hsa02010"	"ABC transporters"	"1.905"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"1.848"
"hsa04934"	"Cushing,s syndrome"	"1.827"
"hsa05010"	"Alzheimer,s disease"	"1.771"
"hsa00750"	"Vitamin B6 metabolism"	"1.561"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"1.559"
"hsa04510"	"Focal adhesion"	"1.531"
"hsa05330"	"Allograft rejection"	"1.52"
"hsa04142"	"Lysosome"	"1.52"
"hsa04620"	"Toll-like receptor signaling pathway"	"1.446"
"hsa05030"	"Cocaine addiction"	"1.418"
"hsa05216"	"Thyroid cancer"	"1.372"
"hsa00730"	"Thiamine metabolism"	"1.323"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"1.309"
"hsa00430"	"Taurine and hypotaurine metabolism"	"1.297"
"hsa05150"	"Staphylococcus aureus infection"	"1.288"
"hsa05211"	"Renal cell carcinoma"	"1.283"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"1.281"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"1.155"
"hsa04978"	"Mineral absorption"	"1.134"
"hsa04973"	"Carbohydrate digestion and absorption"	"1.094"
"hsa05100"	"Bacterial invasion of epithelial cells"	"1.065"
"hsa00785"	"Lipoic acid metabolism"	"1.062"
"hsa03013"	"RNA transport"	"1.01"
"hsa00910"	"Nitrogen metabolism"	"0.931"
"hsa04921"	"Oxytocin signaling pathway"	"0.871"
"hsa04014"	"Ras signaling pathway"	"0.83"
"hsa05144"	"Malaria"	"0.807"
"hsa05012"	"Parkinson,s disease"	"0.789"
"hsa05200"	"Pathways in cancer"	"0.779"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"0.712"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"0.702"
"hsa04668"	"TNF signaling pathway"	"0.702"
"hsa04215"	"Apoptosis - multiple species"	"0.679"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"0.678"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.675"
"hsa05219"	"Bladder cancer"	"0.666"
"hsa04919"	"Thyroid hormone signaling pathway"	"0.666"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"0.662"
"hsa04722"	"Neurotrophin signaling pathway"	"0.651"
"hsa04659"	"Th17 cell differentiation"	"0.648"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"0.579"
"hsa00740"	"Riboflavin metabolism"	"0.557"
"hsa00511"	"Other glycan degradation"	"0.499"
"hsa04917"	"Prolactin signaling pathway"	"0.482"
"hsa04022"	"cGMP-PKG signaling pathway"	"0.414"
"hsa04137"	"Mitophagy - animal"	"0.403"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"0.39"
"hsa04115"	"p53 signaling pathway"	"0.338"
"hsa05205"	"Proteoglycans in cancer"	"0.293"
"hsa04151"	"PI3K-Akt signaling pathway"	"0.235"
"hsa00565"	"Ether lipid metabolism"	"0.233"
"hsa04218"	"Cellular senescence"	"0.209"
"hsa00240"	"Pyrimidine metabolism"	"0.183"
"hsa04371"	"Apelin signaling pathway"	"0.149"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"0.148"
"hsa04727"	"GABAergic synapse"	"0.138"
"hsa04611"	"Platelet activation"	"0.137"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"0.084"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"0.07"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"0.035"
"hsa04068"	"FoxO signaling pathway"	"0.031"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"0.012"
"hsa05132"	"Salmonella infection"	"-0.008"
"hsa04520"	"Adherens junction"	"-0.026"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"-0.096"
"hsa04970"	"Salivary secretion"	"-0.113"
"hsa05320"	"Autoimmune thyroid disease"	"-0.141"
"hsa05218"	"Melanoma"	"-0.196"
"hsa04972"	"Pancreatic secretion"	"-0.196"
"hsa04625"	"C-type lectin receptor signaling pathway"	"-0.197"
"hsa05165"	"Human papillomavirus infection"	"-0.221"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.234"
"hsa05161"	"Hepatitis B"	"-0.243"
"hsa05213"	"Endometrial cancer"	"-0.25"
"hsa05310"	"Asthma"	"-0.275"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.277"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-0.302"
"hsa04380"	"Osteoclast differentiation"	"-0.349"
"hsa04064"	"NF-kappa B signaling pathway"	"-0.358"
"hsa03450"	"Non-homologous end-joining"	"-0.415"
"hsa04614"	"Renin-angiotensin system"	"-0.431"
"hsa05231"	"Choline metabolism in cancer"	"-0.433"
"hsa05160"	"Hepatitis C"	"-0.448"
"hsa00562"	"Inositol phosphate metabolism"	"-0.501"
"hsa04710"	"Circadian rhythm"	"-0.519"
"hsa04350"	"TGF-beta signaling pathway"	"-0.52"
"hsa04070"	"Phosphatidylinositol signaling system"	"-0.521"
"hsa04971"	"Gastric acid secretion"	"-0.535"
"hsa05031"	"Amphetamine addiction"	"-0.574"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"-0.644"
"hsa05206"	"MicroRNAs in cancer"	"-0.651"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-0.679"
"hsa04974"	"Protein digestion and absorption"	"-0.783"
"hsa05166"	"HTLV-I infection"	"-0.803"
"hsa05214"	"Glioma"	"-0.833"
"hsa04670"	"Leukocyte transendothelial migration"	"-0.842"
"hsa04912"	"GnRH signaling pathway"	"-0.854"
"hsa04730"	"Long-term depression"	"-0.868"
"hsa05223"	"Non-small cell lung cancer"	"-0.945"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-0.953"
"hsa05143"	"African trypanosomiasis"	"-0.981"
"hsa04260"	"Cardiac muscle contraction"	"-1.016"
"hsa04310"	"Wnt signaling pathway"	"-1.018"
"hsa04713"	"Circadian entrainment"	"-1.022"
"hsa04640"	"Hematopoietic cell lineage"	"-1.098"
"hsa05131"	"Shigellosis"	"-1.104"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"-1.113"
"hsa04071"	"Sphingolipid signaling pathway"	"-1.127"
"hsa05212"	"Pancreatic cancer"	"-1.145"
"hsa04911"	"Insulin secretion"	"-1.154"
"hsa05033"	"Nicotine addiction"	"-1.155"
"hsa04012"	"ErbB signaling pathway"	"-1.162"
"hsa04720"	"Long-term potentiation"	"-1.173"
"hsa04744"	"Phototransduction"	"-1.185"
"hsa04340"	"Hedgehog signaling pathway"	"-1.186"
"hsa04270"	"Vascular smooth muscle contraction"	"-1.228"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-1.345"
"hsa05221"	"Acute myeloid leukemia"	"-1.356"
"hsa04630"	"Jak-STAT signaling pathway"	"-1.409"
"hsa05210"	"Colorectal cancer"	"-1.413"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-1.579"
"hsa04740"	"Olfactory transduction"	"-1.634"
"hsa04924"	"Renin secretion"	"-1.724"
"hsa04714"	"Thermogenesis"	"-1.727"
"hsa04916"	"Melanogenesis"	"-1.735"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-1.74"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-1.813"
"hsa04810"	"Regulation of actin cytoskeleton"	"-1.85"
"hsa05224"	"Breast cancer"	"-1.887"
"hsa04926"	"Relaxin signaling pathway"	"-1.891"
"hsa05220"	"Chronic myeloid leukemia"	"-1.95"
"hsa04360"	"Axon guidance"	"-1.96"
"hsa04662"	"B cell receptor signaling pathway"	"-2.031"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-2.04"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-2.118"
"hsa03410"	"Base excision repair"	"-2.142"
"hsa05203"	"Viral carcinogenesis"	"-2.178"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-2.197"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-2.232"
"hsa04658"	"Th1 and Th2 cell differentiation"	"-2.271"
"hsa04672"	"Intestinal immune network for IgA production"	"-2.275"
"hsa04130"	"SNARE interactions in vesicular transport"	"-2.298"
"hsa05226"	"Gastric cancer"	"-2.311"
"hsa05032"	"Morphine addiction"	"-2.377"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-2.388"
"hsa03010"	"Ribosome"	"-2.389"
"hsa04725"	"Cholinergic synapse"	"-2.45"
"hsa04728"	"Dopaminergic synapse"	"-2.521"
"hsa04724"	"Glutamatergic synapse"	"-2.6"
"hsa05217"	"Basal cell carcinoma"	"-2.699"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-2.742"
"hsa03430"	"Mismatch repair"	"-2.743"
"hsa04370"	"VEGF signaling pathway"	"-2.753"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-2.809"
"hsa04390"	"Hippo signaling pathway"	"-2.867"
"hsa03030"	"DNA replication"	"-2.895"
"hsa04024"	"cAMP signaling pathway"	"-2.983"
"hsa04020"	"Calcium signaling pathway"	"-3.065"
"hsa04015"	"Rap1 signaling pathway"	"-3.085"
"hsa04660"	"T cell receptor signaling pathway"	"-3.171"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-3.195"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-3.224"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-3.273"
"hsa04114"	"Oocyte meiosis"	"-3.483"
"hsa05168"	"Herpes simplex infection"	"-3.499"
"hsa05202"	"Transcriptional misregulation in cancer"	"-3.745"
"hsa03020"	"RNA polymerase"	"-3.84"
"hsa05340"	"Primary immunodeficiency"	"-3.899"
"hsa05322"	"Systemic lupus erythematosus"	"-3.919"
"hsa03040"	"Spliceosome"	"-3.977"
"hsa03440"	"Homologous recombination"	"-4.176"
"hsa05016"	"Huntington,s disease"	"-4.219"
"hsa04330"	"Notch signaling pathway"	"-4.466"
"hsa03015"	"mRNA surveillance pathway"	"-4.874"
"hsa03460"	"Fanconi anemia pathway"	"-4.957"
"hsa04742"	"Taste transduction"	"-4.958"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-4.993"
"hsa05034"	"Alcoholism"	"-5.02"
"hsa04062"	"Chemokine signaling pathway"	"-5.066"
"hsa04072"	"Phospholipase D signaling pathway"	"-5.138"
"hsa03420"	"Nucleotide excision repair"	"-5.18"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-5.233"
"hsa04110"	"Cell cycle"	"-5.712"
"hsa03022"	"Basal transcription factors"	"-6.049"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-6.549"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-14.496"
