"Pathway"	"Z-score"
"Staphylococcus aureus infection"	"3.263"
"FoxO signaling pathway"	"3.189"
"Sulfur relay system"	"3.173"
"Butanoate metabolism"	"3.114"
"Pentose phosphate pathway"	"3.092"
"Amoebiasis"	"3.037"
"Glycerolipid metabolism"	"3.008"
"Pyrimidine metabolism"	"2.977"
"Chagas disease (American trypanosomiasis)"	"2.879"
"Pathways in cancer"	"2.866"
"Fructose and mannose metabolism"	"2.843"
"p53 signaling pathway"	"2.79"
"Adipocytokine signaling pathway"	"2.75"
"Sulfur metabolism"	"2.749"
"Alanine, aspartate and glutamate metabolism"	"2.744"
"Serotonergic synapse"	"2.678"
"Purine metabolism"	"2.462"
"Fat digestion and absorption"	"2.399"
"Type I diabetes mellitus"	"2.325"
"Hypertrophic cardiomyopathy (HCM)"	"2.319"
"Dilated cardiomyopathy (DCM)"	"2.175"
"Malaria"	"2.157"
"Amino sugar and nucleotide sugar metabolism"	"2.128"
"Cocaine addiction"	"2.06"
"Proteoglycans in cancer"	"2.055"
"Amyotrophic lateral sclerosis (ALS)"	"2.035"
"Glycerophospholipid metabolism"	"2.027"
"Mineral absorption"	"2.024"
"Nitrogen metabolism"	"1.981"
"Selenocompound metabolism"	"1.969"
"Inflammatory mediator regulation of TRP channels"	"1.968"
"HIF-1 signaling pathway"	"1.958"
"Insulin resistance"	"1.833"
"Protein processing in endoplasmic reticulum"	"1.783"
"Lysine degradation"	"1.748"
"MAPK signaling pathway"	"1.726"
"Longevity regulating pathway - multiple species"	"1.703"
"Alzheimer's disease"	"1.671"
"Acute myeloid leukemia"	"1.627"
"Mitophagy - animal"	"1.615"
"Proximal tubule bicarbonate reclamation"	"1.593"
"Central carbon metabolism in cancer"	"1.585"
"Renin-angiotensin system"	"1.572"
"Amphetamine addiction"	"1.524"
"Lysosome"	"1.508"
"Prolactin signaling pathway"	"1.493"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"1.482"
"Osteoclast differentiation"	"1.479"
"Maturity onset diabetes of the young"	"1.426"
"Dopaminergic synapse"	"1.377"
"Fatty acid elongation"	"1.359"
"Collecting duct acid secretion"	"1.358"
"Glycosphingolipid biosynthesis - lacto and neolacto series"	"1.352"
"Apoptosis"	"1.338"
"Cytokine-cytokine receptor interaction"	"1.319"
"Rap1 signaling pathway"	"1.279"
"Nicotinate and nicotinamide metabolism"	"1.261"
"ECM-receptor interaction"	"1.259"
"TGF-beta signaling pathway"	"1.227"
"Galactose metabolism"	"1.19"
"Non-alcoholic fatty liver disease (NAFLD)"	"1.165"
"Autophagy - other"	"1.151"
"Apoptosis - multiple species"	"1.139"
"Hippo signaling pathway"	"1.131"
"Longevity regulating pathway"	"1.125"
"GABAergic synapse"	"1.117"
"African trypanosomiasis"	"1.074"
"NF-kappa B signaling pathway"	"1.062"
"Hematopoietic cell lineage"	"1.018"
"Starch and sucrose metabolism"	"1.018"
"Aldosterone-regulated sodium reabsorption"	"1.016"
"Pancreatic secretion"	"1.007"
"Allograft rejection"	"0.994"
"AGE-RAGE signaling pathway in diabetic complications"	"0.964"
"Influenza A"	"0.912"
"Graft-versus-host disease"	"0.878"
"Glucagon signaling pathway"	"0.87"
"HTLV-I infection"	"0.857"
"TNF signaling pathway"	"0.857"
"Aminoacyl-tRNA biosynthesis"	"0.831"
"Carbohydrate digestion and absorption"	"0.809"
"Toxoplasmosis"	"0.799"
"Transcriptional misregulation in cancer"	"0.792"
"Kaposi's sarcoma-associated herpesvirus infection"	"0.764"
"Proteasome"	"0.764"
"Intestinal immune network for IgA production"	"0.745"
"Endocrine and other factor-regulated calcium reabsorption"	"0.725"
"Thyroid hormone signaling pathway"	"0.722"
"N-Glycan biosynthesis"	"0.691"
"Focal adhesion"	"0.668"
"cAMP signaling pathway"	"0.655"
"Autoimmune thyroid disease"	"0.635"
"Legionellosis"	"0.576"
"Apelin signaling pathway"	"0.494"
"Long-term depression"	"0.492"
"Insulin signaling pathway"	"0.479"
"Signaling pathways regulating pluripotency of stem cells"	"0.469"
"Hepatitis B"	"0.434"
"Inflammatory bowel disease (IBD)"	"0.405"
"Cortisol synthesis and secretion"	"0.392"
"Human papillomavirus infection"	"0.388"
"Ras signaling pathway"	"0.388"
"Breast cancer"	"0.376"
"Gastric cancer"	"0.364"
"mTOR signaling pathway"	"0.36"
"MicroRNAs in cancer"	"0.354"
"Phagosome"	"0.344"
"Renal cell carcinoma"	"0.341"
"Glioma"	"0.298"
"Leishmaniasis"	"0.291"
"Melanoma"	"0.284"
"Necroptosis"	"0.274"
"Adherens junction"	"0.272"
"Bacterial invasion of epithelial cells"	"0.272"
"Pancreatic cancer"	"0.268"
"Cellular senescence"	"0.265"
"Chronic myeloid leukemia"	"0.243"
"Pertussis"	"0.242"
"Thyroid hormone synthesis"	"0.242"
"Gastric acid secretion"	"0.225"
"Cardiac muscle contraction"	"0.22"
"PI3K-Akt signaling pathway"	"0.198"
"Tuberculosis"	"0.113"
"Colorectal cancer"	"0.109"
"Rheumatoid arthritis"	"0.082"
"Alcoholism"	"0.065"
"Protein digestion and absorption"	"0.064"
"Herpes simplex infection"	"0.054"
"Chemokine signaling pathway"	"0.049"
"Progesterone-mediated oocyte maturation"	"0.005"
"Prostate cancer"	"-0.007"
"Choline metabolism in cancer"	"-0.026"
"Melanogenesis"	"-0.068"
"D-Arginine and D-ornithine metabolism"	"-0.094"
"Regulation of actin cytoskeleton"	"-0.116"
"Th17 cell differentiation"	"-0.12"
"Lipoic acid metabolism"	"-0.164"
"Leukocyte transendothelial migration"	"-0.168"
"Biotin metabolism"	"-0.178"
"Sphingolipid signaling pathway"	"-0.207"
"Oocyte meiosis"	"-0.224"
"D-Glutamine and D-glutamate metabolism"	"-0.233"
"Neomycin, kanamycin and gentamicin biosynthesis"	"-0.233"
"Phosphonate and phosphinate metabolism"	"-0.249"
"Cell cycle"	"-0.253"
"Autophagy - animal"	"-0.284"
"Hepatitis C"	"-0.312"
"Measles"	"-0.323"
"Synthesis and degradation of ketone bodies"	"-0.326"
"Natural killer cell mediated cytotoxicity"	"-0.331"
"Fatty acid biosynthesis"	"-0.365"
"Non-homologous end-joining"	"-0.365"
"Estrogen signaling pathway"	"-0.381"
"Glycosaminoglycan biosynthesis - keratan sulfate"	"-0.382"
"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.403"
"Glycosphingolipid biosynthesis - ganglio series"	"-0.404"
"Parkinson's disease"	"-0.405"
"Adrenergic signaling in cardiomyocytes"	"-0.417"
"Wnt signaling pathway"	"-0.421"
"Other glycan degradation"	"-0.429"
"Steroid biosynthesis"	"-0.451"
"Glycosaminoglycan degradation"	"-0.452"
"Retrograde endocannabinoid signaling"	"-0.454"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-0.467"
"Other types of O-glycan biosynthesis"	"-0.481"
"Protein export"	"-0.488"
"Mismatch repair"	"-0.491"
"Mannose type O-glycan biosynthesis"	"-0.492"
"Terpenoid backbone biosynthesis"	"-0.495"
"Vitamin digestion and absorption"	"-0.5"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.507"
"Cushing's syndrome"	"-0.509"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-0.512"
"Jak-STAT signaling pathway"	"-0.522"
"cGMP-PKG signaling pathway"	"-0.541"
"Phototransduction"	"-0.545"
"Hippo signaling pathway - multiple species"	"-0.546"
"RNA transport"	"-0.557"
"RNA polymerase"	"-0.56"
"Asthma"	"-0.562"
"Circadian rhythm"	"-0.569"
"Mucin type O-glycan biosynthesis"	"-0.57"
"Propanoate metabolism"	"-0.575"
"NOD-like receptor signaling pathway"	"-0.578"
"Base excision repair"	"-0.584"
"SNARE interactions in vesicular transport"	"-0.595"
"DNA replication"	"-0.604"
"Prion diseases"	"-0.607"
"Primary immunodeficiency"	"-0.61"
"Axon guidance"	"-0.62"
"Thyroid cancer"	"-0.631"
"Calcium signaling pathway"	"-0.641"
"Nicotine addiction"	"-0.65"
"Homologous recombination"	"-0.658"
"Bladder cancer"	"-0.667"
"Basal transcription factors"	"-0.685"
"Nucleotide excision repair"	"-0.687"
"Ether lipid metabolism"	"-0.688"
"Vasopressin-regulated water reabsorption"	"-0.693"
"Hedgehog signaling pathway"	"-0.694"
"Type II diabetes mellitus"	"-0.699"
"Sphingolipid metabolism"	"-0.705"
"Notch signaling pathway"	"-0.717"
"Vibrio cholerae infection"	"-0.739"
"Fanconi anemia pathway"	"-0.751"
"Regulation of lipolysis in adipocytes"	"-0.762"
"Pathogenic Escherichia coli infection"	"-0.767"
"Endometrial cancer"	"-0.777"
"VEGF signaling pathway"	"-0.777"
"Viral myocarditis"	"-0.792"
"Cytosolic DNA-sensing pathway"	"-0.807"
"Basal cell carcinoma"	"-0.818"
"Synaptic vesicle cycle"	"-0.823"
"Fc epsilon RI signaling pathway"	"-0.827"
"Shigellosis"	"-0.831"
"Non-small cell lung cancer"	"-0.833"
"Renin secretion"	"-0.834"
"Long-term potentiation"	"-0.84"
"B cell receptor signaling pathway"	"-0.848"
"RIG-I-like receptor signaling pathway"	"-0.848"
"Epithelial cell signaling in Helicobacter pylori infection"	"-0.857"
"Inositol phosphate metabolism"	"-0.884"
"Ribosome biogenesis in eukaryotes"	"-0.893"
"RNA degradation"	"-0.906"
"Antigen processing and presentation"	"-0.917"
"ErbB signaling pathway"	"-0.945"
"Salmonella infection"	"-0.949"
"Taste transduction"	"-0.949"
"Insulin secretion"	"-0.968"
"Fc gamma R-mediated phagocytosis"	"-0.973"
"Salivary secretion"	"-0.98"
"Gap junction"	"-0.983"
"GnRH signaling pathway"	"-0.985"
"mRNA surveillance pathway"	"-0.988"
"Small cell lung cancer"	"-0.99"
"Th1 and Th2 cell differentiation"	"-0.996"
"IL-17 signaling pathway"	"-1.001"
"Morphine addiction"	"-1.007"
"Phosphatidylinositol signaling system"	"-1.021"
"Aldosterone synthesis and secretion"	"-1.022"
"Toll-like receptor signaling pathway"	"-1.026"
"Circadian entrainment"	"-1.03"
"T cell receptor signaling pathway"	"-1.032"
"C-type lectin receptor signaling pathway"	"-1.056"
"Glutamatergic synapse"	"-1.104"
"Cholinergic synapse"	"-1.113"
"Vascular smooth muscle contraction"	"-1.127"
"Neurotrophin signaling pathway"	"-1.138"
"Neuroactive ligand-receptor interaction"	"-1.14"
"Platelet activation"	"-1.14"
"Ribosome"	"-1.179"
"Spliceosome"	"-1.18"
"Systemic lupus erythematosus"	"-1.184"
"Relaxin signaling pathway"	"-1.193"
"Ubiquitin mediated proteolysis"	"-1.195"
"Oxidative phosphorylation"	"-1.2"
"Cell adhesion molecules (CAMs)"	"-1.23"
"Phospholipase D signaling pathway"	"-1.239"
"Oxytocin signaling pathway"	"-1.265"
"Tight junction"	"-1.346"
"Epstein-Barr virus infection"	"-1.429"
"Huntington's disease"	"-1.437"
"Viral carcinogenesis"	"-1.447"
"Thermogenesis"	"-1.575"
"Endocytosis"	"-1.596"
"Olfactory transduction"	"-2.116"
