"ID"	"Pathway"	"Z-score"
"hsa05218"	"Melanoma"	"1.027"
"hsa04970"	"Salivary secretion"	"0.975"
"hsa00190"	"Oxidative phosphorylation"	"0.974"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"0.933"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"0.929"
"hsa04977"	"Vitamin digestion and absorption"	"0.819"
"hsa04621"	"NOD-like receptor signaling pathway"	"0.797"
"hsa04912"	"GnRH signaling pathway"	"0.786"
"hsa05223"	"Non-small cell lung cancer"	"0.777"
"hsa04114"	"Oocyte meiosis"	"0.777"
"hsa00920"	"Sulfur metabolism"	"0.765"
"hsa04920"	"Adipocytokine signaling pathway"	"0.759"
"hsa00430"	"Taurine and hypotaurine metabolism"	"0.732"
"hsa04014"	"Ras signaling pathway"	"0.723"
"hsa04215"	"Apoptosis - multiple species"	"0.695"
"hsa04918"	"Thyroid hormone synthesis"	"0.687"
"hsa05214"	"Glioma"	"0.673"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"0.655"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"0.646"
"hsa04724"	"Glutamatergic synapse"	"0.634"
"hsa00790"	"Folate biosynthesis"	"0.616"
"hsa04120"	"Ubiquitin mediated proteolysis"	"0.606"
"hsa05010"	"Alzheimer,s disease"	"0.6"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"0.59"
"hsa00740"	"Riboflavin metabolism"	"0.578"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"0.552"
"hsa05225"	"Hepatocellular carcinoma"	"0.539"
"hsa00670"	"One carbon pool by folate"	"0.536"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"0.51"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"0.508"
"hsa04911"	"Insulin secretion"	"0.5"
"hsa05219"	"Bladder cancer"	"0.46"
"hsa04931"	"Insulin resistance"	"0.384"
"hsa04978"	"Mineral absorption"	"0.355"
"hsa04310"	"Wnt signaling pathway"	"0.341"
"hsa00450"	"Selenocompound metabolism"	"0.315"
"hsa04392"	"Hippo signaling pathway - multiple species"	"0.302"
"hsa05213"	"Endometrial cancer"	"0.288"
"hsa05323"	"Rheumatoid arthritis"	"0.261"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"0.241"
"hsa03020"	"RNA polymerase"	"0.229"
"hsa04971"	"Gastric acid secretion"	"0.209"
"hsa04370"	"VEGF signaling pathway"	"0.17"
"hsa04137"	"Mitophagy - animal"	"0.16"
"hsa05215"	"Prostate cancer"	"0.155"
"hsa00062"	"Fatty acid elongation"	"0.14"
"hsa04924"	"Renin secretion"	"0.125"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"0.122"
"hsa00910"	"Nitrogen metabolism"	"0.069"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"0.066"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"0.051"
"hsa04916"	"Melanogenesis"	"0.012"
"hsa04068"	"FoxO signaling pathway"	"0.002"
"hsa00531"	"Glycosaminoglycan degradation"	"-0.009"
"hsa00600"	"Sphingolipid metabolism"	"-0.027"
"hsa04740"	"Olfactory transduction"	"-0.049"
"hsa04140"	"Autophagy - animal"	"-0.051"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"-0.09"
"hsa04625"	"C-type lectin receptor signaling pathway"	"-0.093"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.144"
"hsa04122"	"Sulfur relay system"	"-0.183"
"hsa05231"	"Choline metabolism in cancer"	"-0.2"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-0.229"
"hsa04974"	"Protein digestion and absorption"	"-0.229"
"hsa05224"	"Breast cancer"	"-0.232"
"hsa05030"	"Cocaine addiction"	"-0.236"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-0.236"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-0.264"
"hsa04913"	"Ovarian steroidogenesis"	"-0.325"
"hsa04728"	"Dopaminergic synapse"	"-0.349"
"hsa04722"	"Neurotrophin signaling pathway"	"-0.349"
"hsa04713"	"Circadian entrainment"	"-0.351"
"hsa04390"	"Hippo signaling pathway"	"-0.397"
"hsa04270"	"Vascular smooth muscle contraction"	"-0.418"
"hsa03015"	"mRNA surveillance pathway"	"-0.428"
"hsa05210"	"Colorectal cancer"	"-0.464"
"hsa05221"	"Acute myeloid leukemia"	"-0.52"
"hsa04012"	"ErbB signaling pathway"	"-0.538"
"hsa00730"	"Thiamine metabolism"	"-0.542"
"hsa00780"	"Biotin metabolism"	"-0.692"
"hsa05211"	"Renal cell carcinoma"	"-0.733"
"hsa04659"	"Th17 cell differentiation"	"-0.734"
"hsa05222"	"Small cell lung cancer"	"-0.799"
"hsa05202"	"Transcriptional misregulation in cancer"	"-0.818"
"hsa05226"	"Gastric cancer"	"-0.822"
"hsa04520"	"Adherens junction"	"-0.842"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-0.844"
"hsa04934"	"Cushing,s syndrome"	"-0.861"
"hsa04142"	"Lysosome"	"-0.865"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"-0.868"
"hsa04927"	"Cortisol synthesis and secretion"	"-0.878"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-0.905"
"hsa00562"	"Inositol phosphate metabolism"	"-0.912"
"hsa04972"	"Pancreatic secretion"	"-0.951"
"hsa04015"	"Rap1 signaling pathway"	"-0.994"
"hsa04917"	"Prolactin signaling pathway"	"-1.007"
"hsa04350"	"TGF-beta signaling pathway"	"-1.043"
"hsa05220"	"Chronic myeloid leukemia"	"-1.103"
"hsa04136"	"Autophagy - other"	"-1.106"
"hsa00232"	"Caffeine metabolism"	"-1.111"
"hsa05132"	"Salmonella infection"	"-1.122"
"hsa04070"	"Phosphatidylinositol signaling system"	"-1.15"
"hsa00591"	"Linoleic acid metabolism"	"-1.188"
"hsa05416"	"Viral myocarditis"	"-1.216"
"hsa04744"	"Phototransduction"	"-1.238"
"hsa04611"	"Platelet activation"	"-1.238"
"hsa03060"	"Protein export"	"-1.239"
"hsa04151"	"PI3K-Akt signaling pathway"	"-1.267"
"hsa05206"	"MicroRNAs in cancer"	"-1.283"
"hsa05143"	"African trypanosomiasis"	"-1.291"
"hsa05131"	"Shigellosis"	"-1.294"
"hsa04710"	"Circadian rhythm"	"-1.368"
"hsa04725"	"Cholinergic synapse"	"-1.396"
"hsa04658"	"Th1 and Th2 cell differentiation"	"-1.402"
"hsa04510"	"Focal adhesion"	"-1.405"
"hsa05160"	"Hepatitis C"	"-1.472"
"hsa05161"	"Hepatitis B"	"-1.48"
"hsa04371"	"Apelin signaling pathway"	"-1.494"
"hsa03450"	"Non-homologous end-joining"	"-1.518"
"hsa04630"	"Jak-STAT signaling pathway"	"-1.534"
"hsa05133"	"Pertussis"	"-1.543"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-1.548"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-1.575"
"hsa04657"	"IL-17 signaling pathway"	"-1.608"
"hsa04727"	"GABAergic synapse"	"-1.609"
"hsa04512"	"ECM-receptor interaction"	"-1.638"
"hsa00510"	"N-Glycan biosynthesis"	"-1.685"
"hsa05146"	"Amoebiasis"	"-1.721"
"hsa00590"	"Arachidonic acid metabolism"	"-1.73"
"hsa04071"	"Sphingolipid signaling pathway"	"-1.766"
"hsa04668"	"TNF signaling pathway"	"-1.786"
"hsa04340"	"Hedgehog signaling pathway"	"-1.805"
"hsa04662"	"B cell receptor signaling pathway"	"-1.811"
"hsa04940"	"Type I diabetes mellitus"	"-1.823"
"hsa05140"	"Leishmaniasis"	"-1.826"
"hsa05144"	"Malaria"	"-1.886"
"hsa04360"	"Axon guidance"	"-1.89"
"hsa04330"	"Notch signaling pathway"	"-1.895"
"hsa04660"	"T cell receptor signaling pathway"	"-1.899"
"hsa04973"	"Carbohydrate digestion and absorption"	"-1.916"
"hsa05217"	"Basal cell carcinoma"	"-1.943"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-1.959"
"hsa05212"	"Pancreatic cancer"	"-1.974"
"hsa05205"	"Proteoglycans in cancer"	"-2.004"
"hsa04380"	"Osteoclast differentiation"	"-2.091"
"hsa03010"	"Ribosome"	"-2.132"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-2.143"
"hsa05200"	"Pathways in cancer"	"-2.279"
"hsa05165"	"Human papillomavirus infection"	"-2.292"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-2.304"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-2.357"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-2.411"
"hsa04072"	"Phospholipase D signaling pathway"	"-2.412"
"hsa05032"	"Morphine addiction"	"-2.507"
"hsa04926"	"Relaxin signaling pathway"	"-2.53"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"-2.638"
"hsa04620"	"Toll-like receptor signaling pathway"	"-2.661"
"hsa04670"	"Leukocyte transendothelial migration"	"-2.722"
"hsa04810"	"Regulation of actin cytoskeleton"	"-2.722"
"hsa04614"	"Renin-angiotensin system"	"-2.727"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"-2.796"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-2.995"
"hsa05310"	"Asthma"	"-3.042"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"-3.102"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"-3.114"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-3.138"
"hsa04726"	"Serotonergic synapse"	"-3.148"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-3.193"
"hsa05340"	"Primary immunodeficiency"	"-3.266"
"hsa04024"	"cAMP signaling pathway"	"-3.319"
"hsa04064"	"NF-kappa B signaling pathway"	"-3.354"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"-3.413"
"hsa04640"	"Hematopoietic cell lineage"	"-3.562"
"hsa04110"	"Cell cycle"	"-3.617"
"hsa05168"	"Herpes simplex infection"	"-3.633"
"hsa05330"	"Allograft rejection"	"-3.654"
"hsa04130"	"SNARE interactions in vesicular transport"	"-3.708"
"hsa05332"	"Graft-versus-host disease"	"-3.835"
"hsa03040"	"Spliceosome"	"-3.838"
"hsa04610"	"Complement and coagulation cascades"	"-4.015"
"hsa05320"	"Autoimmune thyroid disease"	"-4.156"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-4.256"
"hsa04672"	"Intestinal immune network for IgA production"	"-4.375"
"hsa05150"	"Staphylococcus aureus infection"	"-4.479"
"hsa04742"	"Taste transduction"	"-6.654"
"hsa04062"	"Chemokine signaling pathway"	"-7.284"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-8.618"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-14.242"
