"GO.ID"	"GO.Term"	"Z-score"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"7.594"
"GO:0043252"	"sodium-independent organic anion transport"	"7.585"
"GO:0042760"	"very long-chain fatty acid catabolic process"	"7.566"
"GO:0031998"	"regulation of fatty acid beta-oxidation"	"7.536"
"GO:0097089"	"methyl-branched fatty acid metabolic process"	"7.495"
"GO:0006296"	"nucleotide-excision repair, DNA incision, 5'-to lesion"	"7.482"
"GO:0033683"	"nucleotide-excision repair, DNA incision"	"7.467"
"GO:0019605"	"butyrate metabolic process"	"7.382"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"7.374"
"GO:0097176"	"epoxide metabolic process"	"7.339"
"GO:0006099"	"tricarboxylic acid cycle"	"7.249"
"GO:0034605"	"cellular response to heat"	"7.213"
"GO:0034633"	"retinol transport"	"7.202"
"GO:0007017"	"microtubule-based process"	"7.19"
"GO:0030860"	"regulation of polarized epithelial cell differentiation"	"7.183"
"GO:0030505"	"inorganic diphosphate transport"	"7.148"
"GO:1900274"	"regulation of phospholipase C activity"	"7.09"
"GO:0072663"	"establishment of protein localization to peroxisome"	"7.083"
"GO:1900131"	"negative regulation of lipid binding"	"7.083"
"GO:0046034"	"ATP metabolic process"	"7.074"
"GO:0006749"	"glutathione metabolic process"	"6.996"
"GO:0035608"	"protein deglutamylation"	"6.996"
"GO:0035611"	"protein branching point deglutamylation"	"6.996"
"GO:0098869"	"cellular oxidant detoxification"	"6.96"
"GO:0034599"	"cellular response to oxidative stress"	"6.705"
"GO:0001676"	"long-chain fatty acid metabolic process"	"6.555"
"GO:0015867"	"ATP transport"	"6.528"
"GO:0046108"	"uridine metabolic process"	"6.514"
"GO:0046208"	"spermine catabolic process"	"6.514"
"GO:0001561"	"fatty acid alpha-oxidation"	"6.473"
"GO:0015866"	"ADP transport"	"6.461"
"GO:0061621"	"canonical glycolysis"	"6.433"
"GO:0000226"	"microtubule cytoskeleton organization"	"6.358"
"GO:0006626"	"protein targeting to mitochondrion"	"6.351"
"GO:0005975"	"carbohydrate metabolic process"	"6.342"
"GO:0036111"	"very long-chain fatty-acyl-CoA metabolic process"	"6.321"
"GO:0036112"	"medium-chain fatty-acyl-CoA metabolic process"	"6.307"
"GO:0006699"	"bile acid biosynthetic process"	"6.149"
"GO:0006820"	"anion transport"	"6.124"
"GO:0009107"	"lipoate biosynthetic process"	"6.101"
"GO:0006294"	"nucleotide-excision repair, preincision complex assembly"	"6.061"
"GO:0070911"	"global genome nucleotide-excision repair"	"6.052"
"GO:0015916"	"fatty-acyl-CoA transport"	"6.035"
"GO:0015919"	"peroxisomal membrane transport"	"6.035"
"GO:0036113"	"very long-chain fatty-acyl-CoA catabolic process"	"6.035"
"GO:0035434"	"copper ion transmembrane transport"	"6.022"
"GO:0072321"	"chaperone-mediated protein transport"	"5.978"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"5.807"
"GO:0015721"	"bile acid and bile salt transport"	"5.776"
"GO:0006096"	"glycolytic process"	"5.718"
"GO:0051260"	"protein homooligomerization"	"5.666"
"GO:0046839"	"phospholipid dephosphorylation"	"5.644"
"GO:0070370"	"cellular heat acclimation"	"5.581"
