"ID"	"Pathway"	"Z-score"
"hsa04146"	"Peroxisome"	"-3.606"
"hsa04919"	"Thyroid hormone signaling pathway"	"-3.607"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"-3.633"
"hsa04217"	"Necroptosis"	"-3.693"
"hsa04136"	"Autophagy - other"	"-3.715"
"hsa05204"	"Chemical carcinogenesis"	"-3.731"
"hsa04918"	"Thyroid hormone synthesis"	"-3.757"
"hsa05145"	"Toxoplasmosis"	"-3.781"
"hsa05218"	"Melanoma"	"-3.786"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-3.976"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-4.045"
"hsa04614"	"Renin-angiotensin system"	"-4.056"
"hsa05223"	"Non-small cell lung cancer"	"-4.064"
"hsa04978"	"Mineral absorption"	"-4.066"
"hsa00564"	"Glycerophospholipid metabolism"	"-4.157"
"hsa04210"	"Apoptosis"	"-4.202"
"hsa04940"	"Type I diabetes mellitus"	"-4.267"
"hsa04530"	"Tight junction"	"-4.277"
"hsa04130"	"SNARE interactions in vesicular transport"	"-4.298"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"-4.302"
"hsa00120"	"Primary bile acid biosynthesis"	"-4.322"
"hsa04215"	"Apoptosis - multiple species"	"-4.391"
"hsa05416"	"Viral myocarditis"	"-4.56"
"hsa05213"	"Endometrial cancer"	"-4.569"
"hsa05219"	"Bladder cancer"	"-4.67"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-4.748"
"hsa05212"	"Pancreatic cancer"	"-4.759"
"hsa05224"	"Breast cancer"	"-4.805"
"hsa04144"	"Endocytosis"	"-4.827"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-4.852"
"hsa04974"	"Protein digestion and absorption"	"-4.852"
"hsa04310"	"Wnt signaling pathway"	"-4.92"
"hsa03010"	"Ribosome"	"-4.964"
"hsa04340"	"Hedgehog signaling pathway"	"-5.058"
"hsa05031"	"Amphetamine addiction"	"-5.061"
"hsa04744"	"Phototransduction"	"-5.063"
"hsa04066"	"HIF-1 signaling pathway"	"-5.142"
"hsa04934"	"Cushing,s syndrome"	"-5.146"
"hsa04260"	"Cardiac muscle contraction"	"-5.195"
"hsa05211"	"Renal cell carcinoma"	"-5.203"
"hsa05310"	"Asthma"	"-5.206"
"hsa00562"	"Inositol phosphate metabolism"	"-5.231"
"hsa04721"	"Synaptic vesicle cycle"	"-5.231"
"hsa05323"	"Rheumatoid arthritis"	"-5.248"
"hsa05161"	"Hepatitis B"	"-5.3"
"hsa05131"	"Shigellosis"	"-5.304"
"hsa05143"	"African trypanosomiasis"	"-5.305"
"hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"-5.333"
"hsa05210"	"Colorectal cancer"	"-5.358"
"hsa04720"	"Long-term potentiation"	"-5.376"
"hsa05214"	"Glioma"	"-5.397"
"hsa04218"	"Cellular senescence"	"-5.424"
"hsa04970"	"Salivary secretion"	"-5.455"
"hsa05030"	"Cocaine addiction"	"-5.51"
"hsa04930"	"Type II diabetes mellitus"	"-5.57"
"hsa05144"	"Malaria"	"-5.621"
"hsa00140"	"Steroid hormone biosynthesis"	"-5.754"
"hsa05330"	"Allograft rejection"	"-5.818"
"hsa04512"	"ECM-receptor interaction"	"-5.876"
"hsa04740"	"Olfactory transduction"	"-5.929"
"hsa05206"	"MicroRNAs in cancer"	"-5.947"
"hsa05332"	"Graft-versus-host disease"	"-5.95"
"hsa05132"	"Salmonella infection"	"-5.997"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"-6.023"
"hsa04979"	"Cholesterol metabolism"	"-6.215"
"hsa04911"	"Insulin secretion"	"-6.247"
"hsa04921"	"Oxytocin signaling pathway"	"-6.25"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"-6.275"
"hsa04924"	"Renin secretion"	"-6.382"
"hsa05220"	"Chronic myeloid leukemia"	"-6.428"
"hsa04211"	"Longevity regulating pathway"	"-6.464"
"hsa05320"	"Autoimmune thyroid disease"	"-6.511"
"hsa05225"	"Hepatocellular carcinoma"	"-6.572"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-6.586"
"hsa04657"	"IL-17 signaling pathway"	"-6.594"
"hsa04973"	"Carbohydrate digestion and absorption"	"-6.682"
"hsa04520"	"Adherens junction"	"-6.693"
"hsa04925"	"Aldosterone synthesis and secretion"	"-6.726"
"hsa04971"	"Gastric acid secretion"	"-6.731"
"hsa04630"	"Jak-STAT signaling pathway"	"-6.749"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"-6.755"
"hsa04672"	"Intestinal immune network for IgA production"	"-6.761"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-6.859"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-6.895"
"hsa05215"	"Prostate cancer"	"-6.973"
"hsa04064"	"NF-kappa B signaling pathway"	"-7.097"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"-7.121"
"hsa04659"	"Th17 cell differentiation"	"-7.135"
"hsa04152"	"AMPK signaling pathway"	"-7.164"
"hsa04114"	"Oocyte meiosis"	"-7.214"
"hsa05226"	"Gastric cancer"	"-7.219"
"hsa00190"	"Oxidative phosphorylation"	"-7.274"
"hsa04920"	"Adipocytokine signaling pathway"	"-7.319"
"hsa04142"	"Lysosome"	"-7.358"
"hsa05140"	"Leishmaniasis"	"-7.409"
"hsa04070"	"Phosphatidylinositol signaling system"	"-7.443"
"hsa04270"	"Vascular smooth muscle contraction"	"-7.508"
"hsa04916"	"Melanogenesis"	"-7.566"
"hsa04640"	"Hematopoietic cell lineage"	"-7.607"
"hsa05012"	"Parkinson,s disease"	"-7.634"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-7.73"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-7.764"
"hsa04658"	"Th1 and Th2 cell differentiation"	"-7.796"
"hsa04610"	"Complement and coagulation cascades"	"-7.946"
"hsa04068"	"FoxO signaling pathway"	"-8.022"
"hsa04972"	"Pancreatic secretion"	"-8.181"
"hsa04625"	"C-type lectin receptor signaling pathway"	"-8.358"
"hsa04140"	"Autophagy - animal"	"-8.51"
"hsa05133"	"Pertussis"	"-8.559"
"hsa05152"	"Tuberculosis"	"-8.625"
"hsa05146"	"Amoebiasis"	"-8.708"
"hsa05231"	"Choline metabolism in cancer"	"-8.735"
"hsa04727"	"GABAergic synapse"	"-8.824"
"hsa05221"	"Acute myeloid leukemia"	"-8.855"
"hsa04662"	"B cell receptor signaling pathway"	"-8.872"
"hsa04912"	"GnRH signaling pathway"	"-8.896"
"hsa05150"	"Staphylococcus aureus infection"	"-8.941"
"hsa04730"	"Long-term depression"	"-8.986"
"hsa04370"	"VEGF signaling pathway"	"-8.998"
"hsa04713"	"Circadian entrainment"	"-9.007"
"hsa04010"	"MAPK signaling pathway"	"-9.107"
"hsa04611"	"Platelet activation"	"-9.181"
"hsa05032"	"Morphine addiction"	"-9.196"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-9.243"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-9.284"
"hsa04724"	"Glutamatergic synapse"	"-9.396"
"hsa04917"	"Prolactin signaling pathway"	"-9.405"
"hsa04150"	"mTOR signaling pathway"	"-9.793"
"hsa04371"	"Apelin signaling pathway"	"-9.884"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-9.974"
"hsa05165"	"Human papillomavirus infection"	"-10.049"
"hsa05167"	"Kaposi,s sarcoma-associated herpesvirus infection"	"-10.266"
"hsa04670"	"Leukocyte transendothelial migration"	"-10.332"
"hsa04620"	"Toll-like receptor signaling pathway"	"-10.385"
"hsa04714"	"Thermogenesis"	"-10.489"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"-10.517"
"hsa04621"	"NOD-like receptor signaling pathway"	"-10.524"
"hsa04668"	"TNF signaling pathway"	"-10.609"
"hsa05010"	"Alzheimer,s disease"	"-10.651"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-10.709"
"hsa04380"	"Osteoclast differentiation"	"-10.779"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"-10.865"
"hsa05160"	"Hepatitis C"	"-10.871"
"hsa04390"	"Hippo signaling pathway"	"-10.923"
"hsa04931"	"Insulin resistance"	"-11.083"
"hsa04910"	"Insulin signaling pathway"	"-11.138"
"hsa04726"	"Serotonergic synapse"	"-11.209"
"hsa04660"	"T cell receptor signaling pathway"	"-11.248"
"hsa04722"	"Neurotrophin signaling pathway"	"-11.257"
"hsa04022"	"cGMP-PKG signaling pathway"	"-11.506"
"hsa05205"	"Proteoglycans in cancer"	"-11.567"
"hsa04012"	"ErbB signaling pathway"	"-11.585"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-11.632"
"hsa04742"	"Taste transduction"	"-11.666"
"hsa04725"	"Cholinergic synapse"	"-11.726"
"hsa04728"	"Dopaminergic synapse"	"-11.729"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-11.794"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-11.837"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"-11.917"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-12.02"
"hsa04926"	"Relaxin signaling pathway"	"-12.162"
"hsa04510"	"Focal adhesion"	"-13.108"
"hsa04020"	"Calcium signaling pathway"	"-13.344"
"hsa04360"	"Axon guidance"	"-13.57"
"hsa04024"	"cAMP signaling pathway"	"-13.603"
"hsa04071"	"Sphingolipid signaling pathway"	"-13.625"
"hsa05200"	"Pathways in cancer"	"-14.389"
"hsa04810"	"Regulation of actin cytoskeleton"	"-14.805"
"hsa04072"	"Phospholipase D signaling pathway"	"-14.93"
"hsa04015"	"Rap1 signaling pathway"	"-15.073"
"hsa04151"	"PI3K-Akt signaling pathway"	"-15.573"
"hsa04014"	"Ras signaling pathway"	"-16.165"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"-16.291"
"hsa04062"	"Chemokine signaling pathway"	"-17.397"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"-23.497"
