"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04540"	"Gap junction"	"-1.893"	"971"	"1044.818"	"38.99"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"-1.903"	"32"	"44.801"	"6.728"
"hsa04919"	"Thyroid hormone signaling pathway"	"-1.951"	"948"	"1019.297"	"36.547"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"-1.952"	"5"	"13.151"	"4.176"
"hsa04978"	"Mineral absorption"	"-1.969"	"54"	"70.154"	"8.202"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-1.971"	"10"	"17.827"	"3.972"
"hsa04390"	"Hippo signaling pathway"	"-1.972"	"1034"	"1105.607"	"36.314"
"hsa05213"	"Endometrial cancer"	"-1.986"	"507"	"559.57"	"26.467"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-2.046"	"9"	"16.666"	"3.747"
"hsa04145"	"Phagosome"	"-2.059"	"1100"	"1176.763"	"37.284"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-2.064"	"24"	"36.079"	"5.852"
"hsa05230"	"Central carbon metabolism in cancer"	"-2.13"	"665"	"731.185"	"31.071"
"hsa00564"	"Glycerophospholipid metabolism"	"-2.153"	"74"	"96.042"	"10.236"
"hsa04340"	"Hedgehog signaling pathway"	"-2.225"	"329"	"369.5"	"18.205"
"hsa00601"	"Glycosphingolipid biosynthesis - lacto and neolacto series"	"-2.308"	"3"	"11.812"	"3.819"
"hsa04950"	"Maturity onset diabetes of the young"	"-2.372"	"124"	"151.081"	"11.418"
"hsa04146"	"Peroxisome"	"-2.395"	"147"	"178.638"	"13.208"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"-2.397"	"9"	"21.744"	"5.317"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-2.426"	"21"	"34.604"	"5.609"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-2.445"	"6"	"17.063"	"4.524"
"hsa05225"	"Hepatocellular carcinoma"	"-2.489"	"969"	"1059.494"	"36.352"
"hsa05143"	"African trypanosomiasis"	"-2.545"	"95"	"122.826"	"10.932"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-2.569"	"33"	"53.062"	"7.809"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"-2.572"	"10"	"22.816"	"4.983"
"hsa05410"	"Hypertrophic cardiomyopathy (HCM)"	"-2.574"	"304"	"347.716"	"16.983"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-2.627"	"225"	"269.193"	"16.822"
"hsa04064"	"NF-kappa B signaling pathway"	"-2.641"	"531"	"600.228"	"26.216"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-2.659"	"168"	"203.758"	"13.449"
"hsa00533"	"Glycosaminoglycan biosynthesis - keratan sulfate"	"-2.72"	"5"	"17.182"	"4.479"
"hsa05221"	"Acute myeloid leukemia"	"-2.754"	"457"	"524.841"	"24.63"
"hsa00650"	"Butanoate metabolism"	"-2.755"	"30"	"47.788"	"6.457"
"hsa00590"	"Arachidonic acid metabolism"	"-2.77"	"24"	"45.73"	"7.844"
"hsa04966"	"Collecting duct acid secretion"	"-2.816"	"166"	"205.381"	"13.987"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-2.822"	"44"	"66.413"	"7.942"
"hsa04974"	"Protein digestion and absorption"	"-2.831"	"54"	"85.288"	"11.051"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-2.846"	"321"	"375.013"	"18.977"
"hsa00120"	"Primary bile acid biosynthesis"	"-2.847"	"17"	"34.035"	"5.983"
"hsa04512"	"ECM-receptor interaction"	"-2.989"	"126"	"166.305"	"13.485"
"hsa05031"	"Amphetamine addiction"	"-3.003"	"427"	"494.225"	"22.385"
"hsa05131"	"Shigellosis"	"-3.025"	"548"	"629.76"	"27.03"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"-3.066"	"3"	"20.129"	"5.586"
"hsa05132"	"Salmonella infection"	"-3.074"	"580"	"664.942"	"27.628"
"hsa00640"	"Propanoate metabolism"	"-3.103"	"105"	"139.08"	"10.982"
"hsa04657"	"IL-17 signaling pathway"	"-3.113"	"624"	"712.553"	"28.448"
"hsa05144"	"Malaria"	"-3.161"	"87"	"121.452"	"10.9"
"hsa05414"	"Dilated cardiomyopathy (DCM)"	"-3.185"	"312"	"369.316"	"17.997"
"hsa03060"	"Protein export"	"-3.249"	"117"	"158.173"	"12.674"
"hsa04975"	"Fat digestion and absorption"	"-3.301"	"32"	"55.224"	"7.035"
"hsa04922"	"Glucagon signaling pathway"	"-3.339"	"641"	"739.756"	"29.572"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"-3.343"	"613"	"705.377"	"27.63"
"hsa04136"	"Autophagy - other"	"-3.483"	"167"	"215.117"	"13.815"
"hsa04142"	"Lysosome"	"-3.575"	"227"	"284.744"	"16.154"
"hsa05321"	"Inflammatory bowel disease (IBD)"	"-3.595"	"206"	"257.848"	"14.423"
"hsa04915"	"Estrogen signaling pathway"	"-3.649"	"1171"	"1338.907"	"46.01"
"hsa05145"	"Toxoplasmosis"	"-3.695"	"826"	"963.004"	"37.075"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"-3.747"	"12"	"36.332"	"6.493"
"hsa05020"	"Prion diseases"	"-3.762"	"254"	"320.928"	"17.789"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-3.798"	"1219"	"1419.116"	"52.685"
"hsa04010"	"MAPK signaling pathway"	"-3.833"	"1679"	"1866.822"	"49"
"hsa00591"	"Linoleic acid metabolism"	"-3.862"	"3"	"21.076"	"4.681"
"hsa00830"	"Retinol metabolism"	"-3.904"	"55"	"94.619"	"10.149"
"hsa04066"	"HIF-1 signaling pathway"	"-3.976"	"715"	"842.854"	"32.153"
"hsa03050"	"Proteasome"	"-3.995"	"390"	"482.081"	"23.048"
"hsa05110"	"Vibrio cholerae infection"	"-4.001"	"394"	"486.977"	"23.239"
"hsa04918"	"Thyroid hormone synthesis"	"-4.111"	"234"	"300.608"	"16.203"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"-4.25"	"224"	"294.71"	"16.637"
"hsa00040"	"Pentose and glucuronate interconversions"	"-4.315"	"21"	"52.871"	"7.386"
"hsa04152"	"AMPK signaling pathway"	"-4.367"	"743"	"886.425"	"32.845"
"hsa05200"	"Pathways in cancer"	"-4.483"	"2769"	"3062.608"	"65.49"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-4.503"	"42"	"92.603"	"11.237"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"-4.68"	"511"	"635.569"	"26.619"
"hsa04921"	"Oxytocin signaling pathway"	"-4.714"	"766"	"912.241"	"31.025"
"hsa05016"	"Huntington's disease"	"-4.724"	"1022"	"1204.523"	"38.637"
"hsa05211"	"Renal cell carcinoma"	"-4.745"	"485"	"609.036"	"26.141"
"hsa05140"	"Leishmaniasis"	"-4.791"	"331"	"429.623"	"20.583"
"hsa04260"	"Cardiac muscle contraction"	"-4.835"	"135"	"203.469"	"14.161"
"hsa04625"	"C-type lectin receptor signaling pathway"	"-4.849"	"583"	"720.027"	"28.258"
"hsa04614"	"Renin-angiotensin system"	"-4.853"	"15"	"45.766"	"6.34"
"hsa04722"	"Neurotrophin signaling pathway"	"-4.854"	"830"	"1016.348"	"38.39"
"hsa05204"	"Chemical carcinogenesis"	"-4.875"	"64"	"129.878"	"13.513"
"hsa04976"	"Bile secretion"	"-4.877"	"105"	"161.275"	"11.539"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-4.92"	"54"	"114.734"	"12.345"
"hsa04621"	"NOD-like receptor signaling pathway"	"-5.002"	"804"	"964.587"	"32.105"
"hsa04930"	"Type II diabetes mellitus"	"-5.017"	"235"	"326.347"	"18.209"
"hsa00562"	"Inositol phosphate metabolism"	"-5.029"	"99"	"160.376"	"12.205"
"hsa04520"	"Adherens junction"	"-5.05"	"555"	"704.037"	"29.51"
"hsa04659"	"Th17 cell differentiation"	"-5.053"	"607"	"748.406"	"27.987"
"hsa04514"	"Cell adhesion molecules (CAMs)"	"-5.136"	"146"	"229.794"	"16.313"
"hsa04211"	"Longevity regulating pathway"	"-5.18"	"456"	"585.299"	"24.96"
"hsa04940"	"Type I diabetes mellitus"	"-5.258"	"87"	"144.985"	"11.029"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-5.337"	"264"	"364.059"	"18.749"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"-5.382"	"1177"	"1416.136"	"44.432"
"hsa04720"	"Long-term potentiation"	"-5.392"	"414"	"545.362"	"24.36"
"hsa04920"	"Adipocytokine signaling pathway"	"-5.428"	"299"	"406.231"	"19.754"
"hsa04917"	"Prolactin signaling pathway"	"-5.437"	"429"	"572.141"	"26.327"
"hsa04630"	"Jak-STAT signaling pathway"	"-5.547"	"426"	"547.76"	"21.95"
"hsa05416"	"Viral myocarditis"	"-5.592"	"221"	"312.085"	"16.288"
"hsa05205"	"Proteoglycans in cancer"	"-5.69"	"1192"	"1449.096"	"45.184"
"hsa05033"	"Nicotine addiction"	"-5.715"	"10"	"54.34"	"7.759"
"hsa04973"	"Carbohydrate digestion and absorption"	"-5.763"	"82"	"150.429"	"11.874"
"hsa04927"	"Cortisol synthesis and secretion"	"-5.77"	"137"	"217.211"	"13.901"
"hsa04931"	"Insulin resistance"	"-5.957"	"493"	"644.528"	"25.437"
"hsa04270"	"Vascular smooth muscle contraction"	"-5.959"	"447"	"592.759"	"24.458"
"hsa04979"	"Cholesterol metabolism"	"-5.972"	"80"	"150.514"	"11.807"
"hsa04658"	"Th1 and Th2 cell differentiation"	"-5.979"	"389"	"523.182"	"22.441"
"hsa05133"	"Pertussis"	"-6.046"	"393"	"531.443"	"22.899"
"hsa05030"	"Cocaine addiction"	"-6.076"	"232"	"341.458"	"18.015"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-6.086"	"221"	"327.678"	"17.53"
"hsa04744"	"Phototransduction"	"-6.116"	"57"	"121.769"	"10.589"
"hsa05100"	"Bacterial invasion of epithelial cells"	"-6.172"	"478"	"648.876"	"27.687"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"-6.304"	"434"	"591.679"	"25.014"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"-6.374"	"614"	"800.038"	"29.188"
"hsa04913"	"Ovarian steroidogenesis"	"-6.442"	"64"	"134.484"	"10.941"
"hsa04912"	"GnRH signaling pathway"	"-6.443"	"482"	"650.225"	"26.111"
"hsa05323"	"Rheumatoid arthritis"	"-6.543"	"292"	"427.277"	"20.674"
"hsa05160"	"Hepatitis C"	"-6.641"	"664"	"879.516"	"32.453"
"hsa04070"	"Phosphatidylinositol signaling system"	"-6.648"	"164"	"268.863"	"15.773"
"hsa04130"	"SNARE interactions in vesicular transport"	"-6.788"	"77"	"158.104"	"11.948"
"hsa04668"	"TNF signaling pathway"	"-6.797"	"534"	"720.69"	"27.466"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-6.811"	"663"	"867.302"	"29.994"
"hsa04151"	"PI3K-Akt signaling pathway"	"-6.817"	"1766"	"2100.088"	"49.01"
"hsa04721"	"Synaptic vesicle cycle"	"-6.852"	"308"	"452.928"	"21.15"
"hsa04144"	"Endocytosis"	"-6.865"	"1342"	"1679.038"	"49.092"
"hsa04670"	"Leukocyte transendothelial migration"	"-6.96"	"430"	"603.328"	"24.905"
"hsa04910"	"Insulin signaling pathway"	"-7.076"	"798"	"1068.769"	"38.266"
"hsa04150"	"mTOR signaling pathway"	"-7.094"	"667"	"885.453"	"30.793"
"hsa04740"	"Olfactory transduction"	"-7.099"	"137"	"238.424"	"14.287"
"hsa04140"	"Autophagy - animal"	"-7.284"	"555"	"771.908"	"29.778"
"hsa04012"	"ErbB signaling pathway"	"-7.284"	"536"	"762.764"	"31.131"
"hsa05310"	"Asthma"	"-7.285"	"7"	"62.11"	"7.565"
"hsa04972"	"Pancreatic secretion"	"-7.289"	"141"	"246.447"	"14.466"
"hsa04960"	"Aldosterone-regulated sodium reabsorption"	"-7.301"	"122"	"231.663"	"15.02"
"hsa04971"	"Gastric acid secretion"	"-7.384"	"243"	"381.671"	"18.781"
"hsa04672"	"Intestinal immune network for IgA production"	"-7.389"	"58"	"141.739"	"11.332"
"hsa04970"	"Salivary secretion"	"-7.419"	"179"	"301.85"	"16.559"
"hsa05332"	"Graft-versus-host disease"	"-7.451"	"33"	"102.249"	"9.294"
"hsa04640"	"Hematopoietic cell lineage"	"-7.477"	"81"	"184.722"	"13.872"
"hsa04380"	"Osteoclast differentiation"	"-7.478"	"551"	"766.477"	"28.814"
"hsa04925"	"Aldosterone synthesis and secretion"	"-7.482"	"252"	"391.455"	"18.638"
"hsa04510"	"Focal adhesion"	"-7.49"	"911"	"1174.004"	"35.112"
"hsa05152"	"Tuberculosis"	"-7.677"	"683"	"913.916"	"30.079"
"hsa00140"	"Steroid hormone biosynthesis"	"-7.702"	"19"	"100.286"	"10.554"
"hsa04662"	"B cell receptor signaling pathway"	"-7.716"	"384"	"579.4"	"25.325"
"hsa04911"	"Insulin secretion"	"-7.718"	"192"	"327.91"	"17.61"
"hsa05330"	"Allograft rejection"	"-7.73"	"33"	"104.58"	"9.26"
"hsa05231"	"Choline metabolism in cancer"	"-7.792"	"372"	"560.418"	"24.18"
"hsa04620"	"Toll-like receptor signaling pathway"	"-7.983"	"407"	"598.047"	"23.933"
"hsa04370"	"VEGF signaling pathway"	"-8.03"	"265"	"437.248"	"21.45"
"hsa05146"	"Amoebiasis"	"-8.301"	"297"	"469.643"	"20.799"
"hsa04660"	"T cell receptor signaling pathway"	"-8.441"	"518"	"782.315"	"31.315"
"hsa04611"	"Platelet activation"	"-8.459"	"507"	"735.621"	"27.028"
"hsa04916"	"Melanogenesis"	"-8.502"	"349"	"551.751"	"23.848"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"-8.609"	"555"	"823.597"	"31.198"
"hsa04730"	"Long-term depression"	"-8.667"	"212"	"379.429"	"19.318"
"hsa05320"	"Autoimmune thyroid disease"	"-8.824"	"29"	"117.286"	"10.005"
"hsa04728"	"Dopaminergic synapse"	"-8.858"	"626"	"913.747"	"32.485"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"-9.082"	"346"	"566.977"	"24.332"
"hsa04664"	"Fc epsilon RI signaling pathway"	"-9.132"	"267"	"476.472"	"22.939"
"hsa04371"	"Apelin signaling pathway"	"-9.35"	"568"	"856.505"	"30.855"
"hsa00190"	"Oxidative phosphorylation"	"-9.415"	"272"	"481.436"	"22.246"
"hsa04924"	"Renin secretion"	"-9.419"	"168"	"340.764"	"18.342"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"-9.647"	"456"	"716.725"	"27.027"
"hsa04071"	"Sphingolipid signaling pathway"	"-9.719"	"552"	"870.694"	"32.79"
"hsa05012"	"Parkinson's disease"	"-10.059"	"413"	"682.437"	"26.786"
"hsa04610"	"Complement and coagulation cascades"	"-10.199"	"41"	"173.579"	"13"
"hsa05150"	"Staphylococcus aureus infection"	"-10.228"	"30"	"149.049"	"11.64"
"hsa04714"	"Thermogenesis"	"-10.306"	"603"	"919.044"	"30.667"
"hsa04810"	"Regulation of actin cytoskeleton"	"-10.483"	"818"	"1191.373"	"35.617"
"hsa04022"	"cGMP-PKG signaling pathway"	"-10.55"	"570"	"881.026"	"29.48"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"-10.905"	"105"	"289.632"	"16.932"
"hsa04926"	"Relaxin signaling pathway"	"-11.047"	"617"	"995.995"	"34.309"
"hsa04713"	"Circadian entrainment"	"-11.606"	"256"	"519.171"	"22.675"
"hsa04727"	"GABAergic synapse"	"-11.846"	"163"	"388.978"	"19.076"
"hsa05010"	"Alzheimer's disease"	"-12.182"	"397"	"727.724"	"27.148"
"hsa05032"	"Morphine addiction"	"-12.204"	"128"	"345.066"	"17.786"
"hsa04024"	"cAMP signaling pathway"	"-12.799"	"688"	"1186.459"	"38.946"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"-13.03"	"264"	"566.963"	"23.251"
"hsa04014"	"Ras signaling pathway"	"-13.075"	"725"	"1193.955"	"35.865"
