"ID"	"Pathway"	"Z-score"
"hsa05030"	"Cocaine addiction"	"3.105"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"3.048"
"hsa04614"	"Renin-angiotensin system"	"2.973"
"hsa04211"	"Longevity regulating pathway"	"2.962"
"hsa05230"	"Central carbon metabolism in cancer"	"2.941"
"hsa04657"	"IL-17 signaling pathway"	"2.899"
"hsa04915"	"Estrogen signaling pathway"	"2.806"
"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"2.741"
"hsa04066"	"HIF-1 signaling pathway"	"2.622"
"hsa05140"	"Leishmaniasis"	"2.596"
"hsa05020"	"Prion diseases"	"2.522"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"2.444"
"hsa00562"	"Inositol phosphate metabolism"	"2.412"
"hsa05166"	"HTLV-I infection"	"2.395"
"hsa00514"	"Other types of O-glycan biosynthesis"	"2.339"
"hsa04724"	"Glutamatergic synapse"	"2.299"
"hsa04150"	"mTOR signaling pathway"	"2.275"
"hsa04931"	"Insulin resistance"	"2.268"
"hsa04975"	"Fat digestion and absorption"	"2.255"
"hsa04730"	"Long-term depression"	"2.137"
"hsa04140"	"Autophagy - animal"	"2.021"
"hsa04914"	"Progesterone-mediated oocyte maturation"	"1.951"
"hsa05032"	"Morphine addiction"	"1.946"
"hsa04659"	"Th17 cell differentiation"	"1.87"
"hsa04330"	"Notch signaling pathway"	"1.793"
"hsa04218"	"Cellular senescence"	"1.783"
"hsa00760"	"Nicotinate and nicotinamide metabolism"	"1.748"
"hsa04020"	"Calcium signaling pathway"	"1.746"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"1.724"
"hsa04920"	"Adipocytokine signaling pathway"	"1.688"
"hsa04916"	"Melanogenesis"	"1.651"
"hsa04115"	"p53 signaling pathway"	"1.604"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"1.589"
"hsa05010"	"Alzheimer,s disease"	"1.588"
"hsa04658"	"Th1 and Th2 cell differentiation"	"1.427"
"hsa04921"	"Oxytocin signaling pathway"	"1.423"
"hsa04064"	"NF-kappa B signaling pathway"	"1.382"
"hsa00511"	"Other glycan degradation"	"1.243"
"hsa00780"	"Biotin metabolism"	"1.218"
"hsa04727"	"GABAergic synapse"	"1.178"
"hsa04022"	"cGMP-PKG signaling pathway"	"1.159"
"hsa00565"	"Ether lipid metabolism"	"1.142"
"hsa04371"	"Apelin signaling pathway"	"1.113"
"hsa00564"	"Glycerophospholipid metabolism"	"1.099"
"hsa00750"	"Vitamin B6 metabolism"	"1.073"
"hsa05143"	"African trypanosomiasis"	"0.91"
"hsa03320"	"PPAR signaling pathway"	"0.888"
"hsa04540"	"Gap junction"	"0.873"
"hsa05132"	"Salmonella infection"	"0.828"
"hsa04934"	"Cushing,s syndrome"	"0.768"
"hsa00600"	"Sphingolipid metabolism"	"0.72"
"hsa00920"	"Sulfur metabolism"	"0.694"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"0.688"
"hsa00592"	"alpha-Linolenic acid metabolism"	"0.652"
"hsa00785"	"Lipoic acid metabolism"	"0.626"
"hsa05203"	"Viral carcinogenesis"	"0.562"
"hsa00232"	"Caffeine metabolism"	"0.538"
"hsa05216"	"Thyroid cancer"	"0.526"
"hsa00512"	"Mucin type O-glycan biosynthesis"	"0.418"
"hsa04713"	"Circadian entrainment"	"0.36"
"hsa04927"	"Cortisol synthesis and secretion"	"0.357"
"hsa00740"	"Riboflavin metabolism"	"0.329"
"hsa04972"	"Pancreatic secretion"	"0.318"
"hsa04137"	"Mitophagy - animal"	"0.285"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"0.255"
"hsa05416"	"Viral myocarditis"	"0.238"
"hsa05340"	"Primary immunodeficiency"	"0.199"
"hsa04144"	"Endocytosis"	"0.158"
"hsa04913"	"Ovarian steroidogenesis"	"0.145"
"hsa04924"	"Renin secretion"	"0.143"
"hsa05332"	"Graft-versus-host disease"	"0.129"
"hsa04621"	"NOD-like receptor signaling pathway"	"0.04"
"hsa04720"	"Long-term potentiation"	"0.024"
"hsa04964"	"Proximal tubule bicarbonate reclamation"	"0.021"
"hsa00450"	"Selenocompound metabolism"	"0.011"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"-0.017"
"hsa05152"	"Tuberculosis"	"-0.036"
"hsa04215"	"Apoptosis - multiple species"	"-0.062"
"hsa05217"	"Basal cell carcinoma"	"-0.063"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.1"
"hsa03410"	"Base excision repair"	"-0.134"
"hsa04310"	"Wnt signaling pathway"	"-0.14"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"-0.144"
"hsa04950"	"Maturity onset diabetes of the young"	"-0.178"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"-0.189"
"hsa04210"	"Apoptosis"	"-0.228"
"hsa04911"	"Insulin secretion"	"-0.27"
"hsa00563"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"	"-0.292"
"hsa00591"	"Linoleic acid metabolism"	"-0.381"
"hsa04971"	"Gastric acid secretion"	"-0.408"
"hsa00730"	"Thiamine metabolism"	"-0.419"
"hsa04723"	"Retrograde endocannabinoid signaling"	"-0.439"
"hsa02010"	"ABC transporters"	"-0.46"
"hsa05162"	"Measles"	"-0.474"
"hsa05202"	"Transcriptional misregulation in cancer"	"-0.477"
"hsa00071"	"Fatty acid degradation"	"-0.489"
"hsa00061"	"Fatty acid biosynthesis"	"-0.492"
"hsa04918"	"Thyroid hormone synthesis"	"-0.495"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"-0.524"
"hsa00440"	"Phosphonate and phosphinate metabolism"	"-0.536"
"hsa05033"	"Nicotine addiction"	"-0.548"
"hsa00350"	"Tyrosine metabolism"	"-0.549"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-0.599"
"hsa04925"	"Aldosterone synthesis and secretion"	"-0.62"
"hsa04940"	"Type I diabetes mellitus"	"-0.641"
"hsa00220"	"Arginine biosynthesis"	"-0.649"
"hsa05204"	"Chemical carcinogenesis"	"-0.663"
"hsa05145"	"Toxoplasmosis"	"-0.676"
"hsa04392"	"Hippo signaling pathway - multiple species"	"-0.687"
"hsa05310"	"Asthma"	"-0.705"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-0.767"
"hsa00330"	"Arginine and proline metabolism"	"-0.79"
"hsa00590"	"Arachidonic acid metabolism"	"-0.828"
"hsa00910"	"Nitrogen metabolism"	"-0.853"
"hsa05330"	"Allograft rejection"	"-0.866"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-0.878"
"hsa00650"	"Butanoate metabolism"	"-0.907"
"hsa00561"	"Glycerolipid metabolism"	"-0.924"
"hsa04270"	"Vascular smooth muscle contraction"	"-0.988"
"hsa00900"	"Terpenoid backbone biosynthesis"	"-1.078"
"hsa05320"	"Autoimmune thyroid disease"	"-1.102"
"hsa00531"	"Glycosaminoglycan degradation"	"-1.141"
"hsa04152"	"AMPK signaling pathway"	"-1.149"
"hsa04744"	"Phototransduction"	"-1.149"
"hsa04390"	"Hippo signaling pathway"	"-1.16"
"hsa00790"	"Folate biosynthesis"	"-1.171"
"hsa04216"	"Ferroptosis"	"-1.283"
"hsa00040"	"Pentose and glucuronate interconversions"	"-1.295"
"hsa00982"	"Drug metabolism - cytochrome P450"	"-1.298"
"hsa00380"	"Tryptophan metabolism"	"-1.302"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"-1.321"
"hsa00062"	"Fatty acid elongation"	"-1.328"
"hsa04714"	"Thermogenesis"	"-1.334"
"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"-1.381"
"hsa04340"	"Hedgehog signaling pathway"	"-1.398"
"hsa04978"	"Mineral absorption"	"-1.409"
"hsa04146"	"Peroxisome"	"-1.411"
"hsa04260"	"Cardiac muscle contraction"	"-1.413"
"hsa04213"	"Longevity regulating pathway - multiple species"	"-1.455"
"hsa00340"	"Histidine metabolism"	"-1.47"
"hsa04122"	"Sulfur relay system"	"-1.478"
"hsa00830"	"Retinol metabolism"	"-1.494"
"hsa00510"	"N-Glycan biosynthesis"	"-1.54"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"-1.547"
"hsa00120"	"Primary bile acid biosynthesis"	"-1.567"
"hsa04970"	"Salivary secretion"	"-1.578"
"hsa04728"	"Dopaminergic synapse"	"-1.635"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"-1.642"
"hsa00360"	"Phenylalanine metabolism"	"-1.645"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-1.658"
"hsa05164"	"Influenza A"	"-1.671"
"hsa05031"	"Amphetamine addiction"	"-1.68"
"hsa04740"	"Olfactory transduction"	"-1.719"
"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"-1.872"
"hsa04130"	"SNARE interactions in vesicular transport"	"-1.875"
"hsa00860"	"Porphyrin and chlorophyll metabolism"	"-1.904"
"hsa03450"	"Non-homologous end-joining"	"-1.908"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"-1.918"
"hsa04976"	"Bile secretion"	"-1.932"
"hsa05168"	"Herpes simplex infection"	"-1.944"
"hsa00100"	"Steroid biosynthesis"	"-1.951"
"hsa04136"	"Autophagy - other"	"-2.007"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"-2.077"
"hsa00670"	"One carbon pool by folate"	"-2.084"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-2.114"
"hsa04145"	"Phagosome"	"-2.123"
"hsa04142"	"Lysosome"	"-2.13"
"hsa00983"	"Drug metabolism - other enzymes"	"-2.196"
"hsa00480"	"Glutathione metabolism"	"-2.214"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"-2.261"
"hsa03460"	"Fanconi anemia pathway"	"-2.311"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-2.371"
"hsa00410"	"beta-Alanine metabolism"	"-2.403"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"-2.418"
"hsa00052"	"Galactose metabolism"	"-2.453"
"hsa04110"	"Cell cycle"	"-2.544"
"hsa00051"	"Fructose and mannose metabolism"	"-2.683"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-2.741"
"hsa05012"	"Parkinson,s disease"	"-2.798"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-2.848"
"hsa04962"	"Vasopressin-regulated water reabsorption"	"-2.858"
"hsa00140"	"Steroid hormone biosynthesis"	"-2.906"
"hsa00500"	"Starch and sucrose metabolism"	"-3.022"
"hsa04530"	"Tight junction"	"-3.063"
"hsa00310"	"Lysine degradation"	"-3.066"
"hsa04612"	"Antigen processing and presentation"	"-3.143"
"hsa00640"	"Propanoate metabolism"	"-3.172"
"hsa00260"	"Glycine, serine and threonine metabolism"	"-3.195"
"hsa04710"	"Circadian rhythm"	"-3.202"
"hsa00270"	"Cysteine and methionine metabolism"	"-3.315"
"hsa03060"	"Protein export"	"-3.433"
"hsa03030"	"DNA replication"	"-3.519"
"hsa04922"	"Glucagon signaling pathway"	"-3.522"
"hsa00620"	"Pyruvate metabolism"	"-3.533"
"hsa03430"	"Mismatch repair"	"-3.623"
"hsa00030"	"Pentose phosphate pathway"	"-3.665"
"hsa03440"	"Homologous recombination"	"-3.764"
"hsa05134"	"Legionellosis"	"-3.779"
"hsa04966"	"Collecting duct acid secretion"	"-3.824"
"hsa04721"	"Synaptic vesicle cycle"	"-3.833"
"hsa05034"	"Alcoholism"	"-3.918"
"hsa00020"	"Citrate cycle (TCA cycle)"	"-3.981"
"hsa04217"	"Necroptosis"	"-4.095"
"hsa03022"	"Basal transcription factors"	"-4.195"
"hsa00190"	"Oxidative phosphorylation"	"-4.335"
"hsa04120"	"Ubiquitin mediated proteolysis"	"-4.405"
"hsa05110"	"Vibrio cholerae infection"	"-4.692"
"hsa04114"	"Oocyte meiosis"	"-4.959"
"hsa03420"	"Nucleotide excision repair"	"-5.036"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"-5.049"
"hsa03050"	"Proteasome"	"-5.188"
"hsa03020"	"RNA polymerase"	"-5.391"
"hsa00230"	"Purine metabolism"	"-5.575"
"hsa05016"	"Huntington,s disease"	"-5.628"
"hsa03010"	"Ribosome"	"-5.813"
"hsa05322"	"Systemic lupus erythematosus"	"-5.912"
"hsa05169"	"Epstein-Barr virus infection"	"-6.074"
"hsa00240"	"Pyrimidine metabolism"	"-6.074"
"hsa03018"	"RNA degradation"	"-6.294"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-6.297"
"hsa03008"	"Ribosome biogenesis in eukaryotes"	"-6.336"
"hsa03015"	"mRNA surveillance pathway"	"-7.131"
"hsa03040"	"Spliceosome"	"-9.432"
"hsa03013"	"RNA transport"	"-9.989"
